geometry,address
POINT (-78.8789708 33.698866),"Oceanside Dental, 1317 N, Kings Hwy, 29577, Kings Hwy, Myrtle Beach, SC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.2594068 34.4598653),"Sandhills Pharmacy, 645, South 7th Street, 29101, South 7th Street, McBee, SC, United States"
POINT (-84.53163240452407 34.0220426),"Daniell Middle School, 2900, Scott Road, 30066, Scott Road, Marietta, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.559005 33.450694),"Andrews Senior Center, East Main Street, 29510, East Main Street, Andrews, SC, United States"
POINT (-79.5602 33.453),"Andrews Town Hall, North Morgan Avenue, 29510, North Morgan Avenue, Andrews, SC, United States"
POINT EMPTY,
POINT (-79.2894963 33.371834),"Georgetown Waterworks, North Fraser Street, 29440, North Fraser Street, Georgetown, SC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.3337967 33.5472937),"NW Regional Park @ Choppee, 8189, Choppee Road, 29440, Choppee Road, Georgetown, SC, United States"
POINT EMPTY,
POINT (-79.0121091011448 33.78157085),"100, Professional Park Drive, 29526, Professional Park Drive, Conway, SC, United States"
POINT (-96.74120311335915 43.58273465),"Sioux Falls Regional Airport, West Pentagon Place, 57104, West Pentagon Place, Sioux Falls, SD, United States"
POINT EMPTY,
POINT (-96.74526786168222 43.541083150000006),"601, South Lake Avenue, 57104, South Lake Avenue, Sioux Falls, SD, United States"
POINT (-103.20718642281989 44.1080721),"Golden Ticket Cinemas Rushmore 7, 350, East Disk Drive, 57701, East Disk Drive, Rapid City, SD, United States"
POINT (-103.21700790335038 44.0798166),"Cornerstone Rescue Mission, 30, Main Street, 57701, Main Street, Rapid City, SD, United States"
POINT (-103.2131948930126 44.09372155),"General Beadle Elementary, 10, Van Buren Street, 57701, Van Buren Street, Rapid City, South Dakota, United States"
POINT (-103.23721310846884 44.0852229),"200, 12th Street, 57701, 12th Street, Rapid City, SD, United States"
POINT (-98.48991175 45.4598249),"5th Ave Apartments, 506, South 1st Street, 57401, South 1st Street, Aberdeen, SD, United States"
POINT EMPTY,
POINT (-98.484977 43.713961749999996),"Horizon Health Care Aurora County Clinic, 106, South Main Street, 57368, South Main Street, Plankinton, South Dakota, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-97.5610882 44.3856794),"De Smet Community Health Center, 401, Prairie Avenue, 57231, Prairie Avenue, De Smet, South Dakota, United States"
POINT (-96.679115 42.683647),"East Main Street, 57025, Elk Point, South Dakota, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-99.4282421 44.0738486),"SD Highway 249, 57339, Fort Thompson, South Dakota, United States"
POINT EMPTY,
POINT (-99.3296706 43.8114654),"Photography by Scott, 118, North Main Street, 57325, North Main Street, Chamberlain, SD, United States"
POINT EMPTY,
POINT (-98.5724411 44.0756141),"Wessington Springs City Park, Dakota Avenue South, 57382, Dakota Avenue South, Wessington Springs, SD, United States"
POINT (-98.5724411 44.0756141),"Wessington Springs City Park, Dakota Avenue South, 57382, Dakota Avenue South, Wessington Springs, SD, United States"
POINT (-97.377286 44.364967),"Main Avenue North, 57249, Lake Preston, South Dakota, United States"
POINT (-101.7331196255599 43.17420815),"Martin Community Health Center, 109, Pugh Street, 57551, Pugh Street, Martin, SD, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-100.658559 43.3069063),"Main Street, 57555, Mission, South Dakota, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-96.679115 42.683647),"East Main Street, 57025, Elk Point, South Dakota, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-96.5298571 44.2390352),"SD Highway 13, 57026, Elkton Township, South Dakota, United States"
POINT (-99.3906573 43.8031009),"Days Inn Chamberlain/Oacoma, East Highway 16, 57365, East Highway 16, Oacoma, SD, United States"
POINT (-100.379815 44.351593),"1st Avenue, 57532, Fort Pierre, South Dakota, United States"
POINT EMPTY,
POINT (-99.8619091 43.9102917),"Main Street, 57544, Kennebec, South Dakota, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.49561166047125 31.15060775),"Subway, 1600, New Castle Street, 31520, New Castle Street, Brunswick, GA, United States"
POINT (-81.4839464368826 31.1829103),"College of Coastal Georgia, 1, College Drive, 31520, College Drive, Brunswick, GA, United States"
POINT EMPTY,
POINT (-81.4839464368826 31.1829103),"College of Coastal Georgia, 1, College Drive, 31520, College Drive, Brunswick, GA, United States"
POINT EMPTY,
POINT (-81.09161038824436 32.07994145),"Johnson Square, 2, East Bryan Street, 31401, East Bryan Street, Savannah, GA, United States"
POINT EMPTY,
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-81.0862701 32.0708356),"East Broad Elementary School, 400, East Broad Street, 31401, East Broad Street, Savannah, GA, United States"
POINT (-81.06248082844556 32.02442575),"Savannah State University, 3219, College St, 31404, College St, Savannah, GA, United States"
POINT (-81.0968871417736 32.0804869),"420, West Broughton Street, 31401, West Broughton Street, Savannah, GA, United States"
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-80.9683546 32.0336113),"106, East Point Drive, 31410, East Point Drive, Savannah, GA, United States"
POINT (-81.10304626391866 32.062645950000004),"The Lowe, 1501, Montgomery Street, 31401, Montgomery Street, Savannah, GA, United States"
POINT (-81.7488106128205 31.714986449999998),"Diversity Health Center, North McDonald Street, 31316, North McDonald Street, Ludowici, Georgia, United States"
POINT (-81.7454 31.7012),"Ludowici Water Pollution Control Plant, Nancy Lane Southwest, 31316, Nancy Lane Southwest, Ludowici, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.5959587 31.8228864),"Brantley Drive, 31313, Hinesville, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.579241 31.8525169),"East General Stewart Way, 31314, Hinesville, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.0933 32.0273),"South Gardens Baptist Church, Waters Avenue, 31404, Waters Avenue, Savannah, GA, United States"
POINT (-81.09766521196401 32.07763635),"Savannah Cultural Arts Center, 201, Montgomery Street, 31401, Montgomery Street, Savannah, GA, United States"
POINT (-81.1042303 32.0011934),"GrassMaster Lawn Care, Inc., 5, Mall Terrace, 31406, Mall Terrace, Savannah, GA, United States"
POINT (-81.1042303 32.0011934),"GrassMaster Lawn Care, Inc., 5, Mall Terrace, 31406, Mall Terrace, Savannah, GA, United States"
POINT (-81.08886476759443 32.06791355),"King-Tisdell Foundation Building, Hartridge Street, 31401, Hartridge Street, Savannah, GA, United States"
POINT (-81.0602766 32.0615476),"Pennsylvania Avenue, 31414, Savannah, Georgia, United States"
POINT (-81.10752150014896 32.0511445),"The Salvation Army - Savannah, 3100, Montgomery Street, 31405, Montgomery Street, Savannah, GA, United States"
POINT EMPTY,
POINT (-82.00686431220558 30.8317011),"McKinney Clinic, 3919, Main Street, 31537, Main Street, Folkston, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.0076933 30.83102835),"Cane Pole Cafe, Main Street, 31537, Main Street, Folkston, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.19200656997391 31.5796048),"Magnolia School, 1700, Samford Avenue, 31707, Samford Avenue, Albany, GA, United States"
POINT EMPTY,
POINT (-84.34560853189717 31.313069300000002),"US Post Office - Newton, GA, Sunset Avenue, 39870, Sunset Avenue, Newton, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.1407407 31.5776742),"East Albany Baptist Church, Broad Avenue Alley, 31705, Broad Avenue Alley, Albany, Georgia, United States"
POINT (-84.0962487 31.5747285),"East Broad Avenue, 31705, Albany, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.94617342707286 30.851989099999997),"Eason Eye Care, US 19, 31757, US 19, Thomasville, GA, United States"
POINT (-83.773107 32.0865294),"Dooly County Community Health Center, 1212, East Union Street, 31092, East Union Street, Vienna, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.8851958078125 32.555366649999996),"BB&T, North Camelia Boulevard, 31030, North Camelia Boulevard, Fort Valley, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.2373944 32.557206300000004),"Taylor County Courthouse, West Main Street, 31006, West Main Street, Butler, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.6613985 32.0922498),"Alston Street, 31825, Richland, Georgia, United States"
POINT (-84.01781220628303 32.2950647),"Piggly Wiggly, 506, Spaulding Road, 31063, Spaulding Road, Montezuma, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.560581025 30.90356505),"Speedee Cash, East Shotwell Street, 39819, East Shotwell Street, Bainbridge, GA, United States"
POINT (-84.5768587 30.9068551),"Decatur County Courthouse, West Water Street, 39817, West Water Street, Bainbridge, GA, United States"
POINT (-84.3090672 32.2375478),"Ellaville Post Office, South Broad Street, 31806, South Broad Street, Ellaville, GA, United States"
POINT (-84.3090672 32.2375478),"Ellaville Post Office, South Broad Street, 31806, South Broad Street, Ellaville, GA, United States"
POINT (-83.57845336622745 32.87293585),"174, Camp Hope Church Road, 31211, Camp Hope Church Road, Macon, GA, United States"
POINT (-83.62387850951593 32.84687185),"Bibb County Health Department, 171, Emery Highway, 31217, Emery Highway, Macon, GA, United States"
POINT (-83.63587671157228 32.8338837),"Atrium Health Navicent Medical Center, 777, Hemlock Street, 31201, Hemlock Street, Macon, GA, United States"
