geometry,address
POINT EMPTY,
POINT (-83.2495689 31.2085979),"Berrien County Probate Court, 201, North Davis Street, 31639, North Davis Street, Nashville, GA, United States"
POINT (-82.86138321220486 31.55263725),"Coffee High School, 159, Trojan Way, 31533, Trojan Way, Douglas, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.966806 33.683348),"2373, Brianna Ave NE, 30012, Brianna Ave NE, GA, United States"
POINT (-83.23883000298338 31.5796075),"Irwin County High School, 149, Chiefton Circle, 31774, Chiefton Circle, Ocilla, GA, United States"
POINT EMPTY,
POINT (-83.46359806409495 31.2714434),"Lenox City Hall, 15, East Colquitt Avenue, 31637, East Colquitt Avenue, Lenox, GA, United States"
POINT (-83.31777704999999 30.859362750000003),"Lowndes Beverage #2, 2424 Gornto Rd, 31602, 2424 Gornto Rd, Rd Valdosta, GA, United States"
POINT (-82.861684 31.50296),"Shirley Avenue, 31533, Douglas, Georgia, United States"
POINT (-83.2504328 31.5949122),"Ocilla City Hall, North Irwin Avenue, 31774, North Irwin Avenue, Ocilla, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-83.2596868 31.6994327),"Norman Dorming Drive, 31750, Fitzgerald, Georgia, United States"
POINT EMPTY,
POINT (-84.3265492 34.8741535),"Blue Ridge Overlook, 30513, Blue Ridge, Georgia, United States"
POINT EMPTY,
POINT (-83.8740368 34.6135463),"Frogtown Cellars Dahlonega Tasting Room, 700, Ridge Point Drive, 30533, Ridge Point Drive, Dahlonega, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-121.93029467372217 37.3257892),"129, Cleveland Avenue, 95128, Cleveland Avenue, San Jose, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.9292056 34.352866),"East Franklin Street, 30643, Hartwell, Georgia, United States"
POINT (-83.4079288 34.8664052),"Old 441 South, 30525, Clayton, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.02328839940593 34.692929899999996),"Union General Hospital - Suches Clinic, 56, Firewater Lane, 30572, Firewater Lane, Suches, GA, United States"
POINT EMPTY,
POINT (-83.8021517 34.6370562),"Barker Trail Road, 30528, Cleveland, GA, United States"
POINT (-80.7861902 35.6830008),"129, Nacho Lane, 27013, Nacho Lane, Cleveland, NC, United States"
POINT (-84.0681514 33.9982953),"Publix, 1030, Old Peachtree Road Northwest, 30043, Old Peachtree Road Northwest, Lawrenceville, GA, United States"
POINT (-83.377467 33.9629104),"675, College Avenue, 30601, College Avenue, Athens, Georgia, United States"
POINT (-83.355255 33.958951),"402, McKinley Drive, 30601, McKinley Drive, Athens, Georgia, United States"
POINT (-83.335642 33.9308541),"870, Gaines School Road, 30605, Gaines School Road, Athens, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.1941387 34.0492725),"Harolds Way, 30628, Colbert, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.7354525 33.7915026),"WMLS-AM (Monroe), Breedlove Drive, 30655, Breedlove Drive, Monroe, GA, United States"
POINT (-83.734446 33.9951803),"Ace Hardware, West Athens Street, 30680, West Athens Street, Winder, GA, United States"
POINT (-83.734446 33.9951803),"Ace Hardware, West Athens Street, 30680, West Athens Street, Winder, GA, United States"
POINT (-83.734446 33.9951803),"Ace Hardware, West Athens Street, 30680, West Athens Street, Winder, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.55352464739886 33.9676269),"Campbell Hill Parking Deck, Lacy Street Northwest, 30060, Lacy Street Northwest, Marietta, GA, United States"
POINT (-84.8415297 34.1413753),"West Avenue, 30120, Cartersville, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.56918515276394 33.985166500000005),"1407, Cobb Parkway North, 30062, Cobb Parkway North, Marietta, GA, United States"
POINT (-82.7826658 32.1482842),"Wheeler County Jail, Main Street, 30411, Main Street, Alamo, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.0243294227719 33.4775696),"125, Walton Way, 30904, Walton Way, Augusta, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.73217799251039 32.726828),"Johnson County Elementary School, Herschel Walker Drive, 31096, Herschel Walker Drive, Wrightsville, GA, United States"
POINT EMPTY,
POINT (-82.73244464613435 32.72710935),"Johnson County Elementary School, 2160, West Elm Street, 31096, West Elm Street, Wrightsville, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.9084492 32.1607482),"Claxton City Hall, Railroad Avenue, 30417, Railroad Avenue, Claxton, GA, United States"
POINT (-82.150208 32.582867),"1st Avenue, 30471, Twin City, Georgia, United States"
POINT (-79.8348268 40.2839022),"118, Broadlawn Drive, 15037, Broadlawn Drive, Elizabeth Township, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.9084492 32.1607482),"Claxton City Hall, Railroad Avenue, 30417, Railroad Avenue, Claxton, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.97013360611311 33.47985145),"Hull McKnight Building, 100, Grace Hopper Lane, 30901, Grace Hopper Lane, Augusta, GA, United States"
POINT EMPTY,
POINT (-82.02119775140321 33.47724185),"101, Walton Way, 30904, Walton Way, Augusta, GA, United States"
POINT (-82.02031256195883 33.47765835),"Galloway Hall, Walton Way, 30904, Walton Way, Augusta, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.4368114 37.5423248),"Thirst & Fifth Gastropub, 501, East Broad Street, 23223, East Broad Street, Richmond, VA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.68497442117229 33.5297805),"643, Carlton Road, 30268, Carlton Road, Palmetto, GA, United States"
POINT (-84.6657355103932 33.52540845),"507, Park Street, 30268, Park Street, Palmetto, Georgia, United States"
POINT (-84.6657355103932 33.52540845),"507, Park Street, 30268, Park Street, Palmetto, Georgia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.47227100067428 37.99628455),"2316, The Woods Lane, 40502, The Woods Lane, Lexington, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.11306907034674 34.92258375),"Ringgold High School, 29, Tiger Trail, 30736, Tiger Trail, Ringgold, GA, United States"
POINT EMPTY,
POINT (-85.07211901542078 34.9037215),"Tiger Creek Elemtary School, 134, Rhea McClanahan Drive, 30755, Rhea McClanahan Drive, Tunnel Hill, GA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-76.2244098 38.7865839),"Saint Michaels, 21663, Maryland, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-75.9845349 39.1425319),"Church Hill United Methodist Church, Main Street, 21623, Main Street, Church Hill, MD, United States"
POINT (-75.82834980015923 38.754806),"Colonel Richardson High School, 25320, Richardson Road, 21632, Richardson Road, Federalsburg, MD, United States"
POINT (-75.82537312615237 38.75488345),"Colonel Richardson Middle School, 25390, Richardson Road, 21632, Richardson Road, Federalsburg, MD, United States"
POINT (-75.83156175689393 38.86976505),"Denton Elementary School, 303, Sharp Road, 21629, Sharp Road, Denton, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.5876754834503 39.31201085),"1848, North Collington Avenue, 21213, North Collington Avenue, Baltimore, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.80520665753436 38.97393555),"Bodie's, North Main Street, 21639, North Main Street, Greensboro, MD, United States"
POINT EMPTY,
POINT (-75.81061689585326 38.890831000000006),"410, East Wesley Circle, 21629, East Wesley Circle, Denton, MD, United States"
POINT (-75.8313193 38.860595),"301, Deep Shore Road, 21629, Deep Shore Road, Denton, MD, United States"
POINT (-75.84121520812946 38.90886815),"North Caroline High School, 10990, River Road, 21660, River Road, Ridgely, MD, United States"
POINT (-75.9053594632328 38.7109563),"Preston Elementary School, 225, Main Street, 21655, Main Street, Preston, MD, United States"
POINT EMPTY,
POINT (-76.238571 39.1355579),"West Sharp Street, 21661, Rock Hall, Maryland, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.85877693288906 39.18495125),"Sudlersville Townhall, South Church Street, 21668, South Church Street, Sudlersville, MD, United States"
POINT EMPTY,
POINT (-76.338326 38.712706),"Talbot County Library - Tilghman Branch, Foster Road, 21671, Foster Road, Tilghman Island, MD, United States"
POINT EMPTY,
POINT (-76.0737094553153 38.56574),"Generation III Marina, Cedar Street, 21613, Cedar Street, Cambridge, MD, United States"
POINT (-76.68039903804465 39.716604700000005),"21601, Keller Road, 21053, Keller Road, Freeland, MD, United States"
POINT (-75.21968834649016 38.314312900000004),"Crush N Crab, South Main Street, 21811, South Main Street, Berlin, MD, United States"
POINT EMPTY,
POINT (-75.5204340213451 38.37687925),"Beaver Run Elementary School, 31481, Old Ocean City Road, 21804, Old Ocean City Road, Salisbury, MD, United States"
POINT (-75.5524248 38.059844),"Pocomoke High School, 1817, Old Virginia Road, 21851, Old Virginia Road, Pocomoke City, MD, United States"
POINT (-75.68740509517825 38.179307949999995),"Washington High School, 10902, Old Princess Anne Road, 21853, Old Princess Anne Road, Princess Anne, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.59908584295115 38.361208000000005),"Peninsula Regional Medical Center, 100, East Carroll Street, 21801, East Carroll Street, Salisbury, Maryland, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.10522250204517 39.5457828),"253, Lewis Lane, 21078, Lewis Lane, Havre de Grace, MD, United States"
POINT EMPTY,
POINT (-76.4627968 39.3559175),"9520, Philadelphia Road, 21237, Philadelphia Road, Rosedale, MD, United States"
POINT (-76.7931345 39.3654384),"3506, Green Cone Drive, 21133, Green Cone Drive, Randallstown, MD, United States"
POINT (-76.49305329756552 39.31112195),"301, Potomac Avenue, 21237, Potomac Avenue, Rosedale, MD, United States"
POINT EMPTY,
POINT (-76.6188468 39.1408923),"Royal Farms, 200, Oak Manor Drive, 21061, Oak Manor Drive, Glen Burnie, MD, United States"
POINT (-75.84817855 37.9863673),"108, Columbia Avenue, 21817, Columbia Avenue, Crisfield, MD, United States"
POINT (-76.81728606281837 39.19265815),"Ascend One Building, 8930, Stanford Boulevard, 21045, Stanford Boulevard, Columbia, MD, United States"
POINT (-76.6220808 39.1763687),"WFBR-AM (Glen Burnie), 8th Avenue Northwest, 21061, 8th Avenue Northwest, Glen Burnie, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-76.88694608402965 39.011387299999996),"300, Ridge Road, 20770, Ridge Road, Greenbelt, MD, United States"
POINT (-76.91677045 39.0177173),"10001, 51st Avenue, 20740, 51st Avenue, College Park, MD, United States"
POINT EMPTY,
POINT (-76.8873458 38.8722183),"1458, Karen Boulevard, 20743, Karen Boulevard, Capitol Heights, MD, United States"
POINT (-76.9247462941694 38.8683639),"1442, Nova Avenue, 20743, Nova Avenue, Capitol Heights, MD, United States"
POINT (-76.9993793515942 38.7903687),"540, Wilson Bridge Drive, 20745, Wilson Bridge Drive, Oxon Hill, MD, United States"
POINT (-76.87604274827518 38.8943582),"301, Nalley Road, 20785, Nalley Road, Hyattsville, MD, United States"
POINT (-76.95502815379783 38.974992400000005),"Northwestern High School, 7000, Adelphi Road, 20782, Adelphi Road, Hyattsville, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.97030187242262 39.1092591),"Briggs Chaney Middle School, Rainbow Drive, 20905, Rainbow Drive, Silver Spring, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-76.9781794 38.5289461),"Hancock Family Farms, 6, St Mary’s Avenue, 20646, St Mary’s Avenue, La Plata, MD, United States"
POINT (-76.63503033663986 38.29132545),"Town Cleaners, 4, Fenwick Street, 20650, Fenwick Street, Leonardtown, MD, United States"
POINT (-76.51231759880748 38.82981815),"Bay Community Health, 6131, Shady Side Road, 20764, Shady Side Road, Shady Side, MD, United States"
POINT (-76.59858422798123 38.849954600000004),"Bay Community Health, 134, Owensville Road, 20778, Owensville Road, West River, MD, United States"
POINT EMPTY,
POINT (-77.45027702376956 39.4109075),"1285, Hillcrest Drive, 21709, Hillcrest Drive, Frederick, Maryland, United States"
POINT (-77.3967454 39.4478684),"100, Mill Pond Road, 21701, Mill Pond Road, Frederick, MD, United States"
POINT (-77.1840896 39.14323625),"100, Bowsprit Court, 20877, Bowsprit Court, Gaithersburg, MD, United States"
POINT (-77.18647815826998 39.1400307),"206, Rolling Road, 20877, Rolling Road, Gaithersburg, MD, United States"
POINT (-77.19463580280089 39.13742765),"202, South Summit Avenue, 20877, South Summit Avenue, Gaithersburg, Maryland, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.18272018534506 39.70084625),"Hancock Police Department, 130, West High Street West, 21750, West High Street West, Hancock, MD, United States"
POINT (-78.7770042 39.6493051),"550, Rose Hill Avenue, 21502, Rose Hill Avenue, Cumberland, MD, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.61316192546076 39.311902200000006),"Baltimore City Public Schools, 200, East North Avenue, 21202, East North Avenue, Baltimore, MD, United States"
POINT (-76.57252925333978 39.32118115),"3120, Erdman Avenue, 21213, Erdman Avenue, Baltimore, MD, United States"
POINT (-76.6734578765273 39.27154095),"Saint Agnes Hospital, 900, South Caton Avenue, 21229, South Caton Avenue, Baltimore, MD, United States"
POINT (-76.64035109920533 39.290239299999996),"Vivien T. Thomas Medical Arts Academy, 100, North Calhoun Street, 21223, North Calhoun Street, Baltimore, MD, United States"
POINT (-76.58642845052597 39.307361400000005),"Collington Square Elementary/Middle School, 1409, North Collington Avenue, 21213, North Collington Avenue, Baltimore, MD, United States"
POINT (-76.60288246925838 39.3019953),"East Baltimore Medical Center, 1000, East Eager Street, 21202, East Eager Street, Baltimore, MD, United States"
POINT (-76.6891830690615 39.332035250000004),"Forest Park High School, 3701, Eldorado Avenue, 21207, Eldorado Avenue, Baltimore, MD, United States"
POINT (-76.59517587144498 39.307152099999996),"1432, North Broadway, 21213, North Broadway, Baltimore, MD, United States"
POINT (-76.5661537 39.2857929),"3700, Fleet Street, 21224, Fleet Street, Baltimore, MD, United States"
POINT (-76.591075 39.332258550000006),"Mergenthaler Vocational-Technical High School, 3500, Hillen Road, 21218, Hillen Road, Baltimore, MD, United States"
POINT (-76.64498023309058 39.294072),"1726, West Franklin Street, 21223, West Franklin Street, Baltimore, MD, United States"
POINT (-76.62003408749514 39.3057146),"Mount Royal Station, 1400, Cathedral Street, 21201, Cathedral Street, Baltimore, MD, United States"
POINT (-76.58549790523213 39.29799905),"Tench Tilghman Elementary/Middle School, 600, North Patterson Park Avenue, 21205, North Patterson Park Avenue, Baltimore, MD, United States"
POINT (-76.54528656809053 39.32063535),"5001, Sinclair Lane, 21206, Sinclair Lane, Baltimore, MD, United States"
POINT (-76.6154004 39.3076979),"Baltimore Penn Station, Saint Paul Street, 21202, Saint Paul Street, Baltimore, MD, United States"
POINT (-76.62350933367483 39.2507779),"631, Hillview Road, 21225, Hillview Road, Brooklyn, MD, United States"
POINT (-76.6094450415728 39.23945465),"Family Health Centers of Baltimore - Brooklyn, 3540, South Hanover Street, 21225, South Hanover Street, Baltimore, MD, United States"
POINT (-76.61062928705718 39.297343850000004),"Weinberg Housing and Resource Center, 620, Fallsway, 21202, Fallsway, Baltimore, MD, United States"
POINT (-76.60934274893324 39.293803600000004),"Health Care For the Homeless, 421, Fallsway, 21202, Fallsway, Baltimore, MD, United States"
POINT (-76.60934274893324 39.293803600000004),"Health Care For the Homeless, 421, Fallsway, 21202, Fallsway, Baltimore, MD, United States"
POINT (-76.54180145294154 39.2748747),"1558, Elrino Street, 21224, Elrino Street, Baltimore, MD, United States"
POINT (-76.6767704 39.3480927),"Park West Health System, 3319, West Belvedere Avenue, 21215, West Belvedere Avenue, Baltimore, MD, United States"
POINT (-76.69128059991166 39.34694385),"4120, West Rogers Avenue, 21215, West Rogers Avenue, Baltimore, MD, United States"
POINT (-76.6639632 39.3368316),"4151, Park Heights Avenue, 21215, Park Heights Avenue, Baltimore, MD, United States"
POINT (-76.59751348558979 39.30706),"Saint Francis Xavier Catholic Church, 1501, East Oliver Street, 21213, East Oliver Street, Baltimore, MD, United States"
POINT (-76.6094450415728 39.23945465),"Family Health Centers of Baltimore - Brooklyn, 3540, South Hanover Street, 21225, South Hanover Street, Baltimore, MD, United States"
POINT (-76.6030836 39.317613),"2400, Kirk Avenue, 21218, Kirk Avenue, Baltimore, MD, United States"
POINT (-76.64361807099178 39.3135866),"1515, Clifton Avenue, 21217, Clifton Avenue, Baltimore, MD, United States"
POINT (-76.63787285921359 39.356935),"113, Deepdene Road, 21210, Deepdene Road, Baltimore, MD, United States"
POINT (-76.64147270976201 39.29185875),"1501, West Saratoga Street, 21223, West Saratoga Street, Baltimore, MD, United States"
POINT (-76.63065915 39.2807691),"1111, Nanticoke Street, 21230, Nanticoke Street, Baltimore, MD, United States"
POINT (-76.65607975 39.2938862),"2449, Lauretta Avenue, 21223, Lauretta Avenue, Baltimore, MD, United States"
POINT (-77.18201996307894 39.10705795),"1390, Piccard Drive, 20850, Piccard Drive, Rockville, MD, United States"
POINT (-77.02993557792271 39.041593199999994),"Kemp Mill Urban Park, 1200, Arcola Avenue, 20902, Arcola Avenue, Silver Spring, MD, United States"
POINT (-77.0103423 38.9814838),"Takoma Park Police, Maple Avenue, 20912, Maple Avenue, Takoma Park, MD, United States"
POINT EMPTY,
POINT (-77.01308517678811 39.02073955),"NY Manhattan Deli, University Boulevard West, 20901, University Boulevard West, Silver Spring, MD, United States"
POINT (-77.0779099 39.0798796),"St. Mary Magdalene Episcopal Church, 3820, Aspen Hill Road, 20906, Aspen Hill Road, Silver Spring, MD, United States"
POINT (-77.00074137583071 39.0016654),"Long Branch-Arliss Neighborhood Park, 8700, Piney Branch Road, 20901, Piney Branch Road, Silver Spring, MD, United States"
POINT (-77.1229089 39.0589177),"Rockville Fire Station 23, Rollins Avenue, 20852, Rollins Avenue, Rockville, MD, United States"
POINT (-71.4633423 42.9961265),"Carrie Nomikos, 1245, Elm Street, 03101, Elm Street, Manchester, NH, United States"
POINT (-71.47361551442424 42.980542299999996),"145, Blaine Street, 03102, Blaine Street, Manchester, NH, United States"
POINT EMPTY,
POINT (-71.47661481894211 42.9871629),"88, Cartier Street, 03102, Cartier Street, Manchester, NH, United States"
POINT (-71.45099837711126 42.9959444),"11, Russell Street, 03104, Russell Street, Manchester, NH, United States"
POINT (-71.4654161 42.9996618),"Tranzporter International, 44, West Brook Street, 03101, West Brook Street, Manchester, NH, United States"
POINT (-71.45496208062306 42.98432225),"333, Beech Street, 03103, Beech Street, Manchester, NH, United States"
POINT EMPTY,
POINT (-71.41744536255788 42.9879828),"19, Bubier Street, 03104, Bubier Street, Manchester, NH, United States"
POINT (-71.47171241638404 42.9675339),"209, Westland Avenue, 03103, Westland Avenue, Manchester, NH, United States"
POINT (-71.45123997909627 42.9998501),"107, Harrison Street, 03104, Harrison Street, Manchester, NH, United States"
POINT (-71.41759293737964 42.984524750000006),"261, Lovering Street, 03109, Lovering Street, Manchester, NH, United States"
POINT (-71.4491567 42.9832456),"Comcast, 331, Lincoln Street, 03103, Lincoln Street, Manchester, NH, United States"
POINT (-71.4589174936672 42.9620646),"107, Mystic Street, 03103, Mystic Street, Manchester, NH, United States"
POINT (-71.4711217 42.981616),"142, Second Street, 03102, Second Street, Manchester, NH, United States"
POINT (-71.45807435474374 42.9563289),"119, Public Street, 03103, Public Street, Manchester, NH, United States"
POINT (-71.46337742518338 42.9910294),"Manchester City Hall, 1, City Hall Plaza, 03101, City Hall Plaza, Manchester, NH, United States"
POINT (-71.45890593244269 43.002981899999995),"805, Union Street, 03104, Union Street, Manchester, NH, United States"
POINT (-71.45844676355924 42.9870936),"Manchester Community Resource Center, 177, Lake Avenue, 03103, Lake Avenue, Manchester, New Hampshire, United States"
POINT (-71.43112847868385 42.9653618),"199, Roysan Street, 03103, Roysan Street, Manchester, NH, United States"
POINT (-71.46039311617187 42.9670954),"102, Harrington Avenue, 03103, Harrington Avenue, Manchester, NH, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-70.77524289595681 43.05462085),"8, Greenleaf Woods Drive, 03801, Greenleaf Woods Drive, Portsmouth, New Hampshire, United States"
POINT (-70.8991849 43.2514809),"NH 108 / Clark Way, NH 108, 03878, NH 108, Somersworth, NH, United States"
POINT (-70.8327378 43.0367792),"Greenland Bandstand, Portsmouth Avenue, 03840, Portsmouth Avenue, Greenland, NH, United States"
POINT (-70.8327378 43.0367792),"Greenland Bandstand, Portsmouth Avenue, 03840, Portsmouth Avenue, Greenland, NH, United States"
POINT (-70.95732011362406 42.981119899999996),"St. Vincent de Paul Community Assistance Center, 53, Lincoln Street, 03833, Lincoln Street, Exeter, NH, United States"
POINT (-71.47046927693103 43.52927105),"Tavern Inn, Church Street, 03246, Church Street, Laconia, NH, United States"
POINT (-71.30404773211274 42.884743400000005),"West Running Brook Middle School, 1, West Running Brook Lane, 03038, West Running Brook Lane, Derry, NH, United States"
POINT (-70.94392994268979 43.074579549999996),"207, South Main Street, 03857, South Main Street, Newmarket, NH, United States"
POINT (-71.16366844956539 43.0164606),"27, Lilac Court, 03077, Lilac Court, Raymond, NH, United States"
POINT (-71.16366844956539 43.0164606),"27, Lilac Court, 03077, Lilac Court, Raymond, NH, United States"
POINT (-71.0528339 43.0122857),"Rockingham County Rehabilitation and Nursing Center, 117, North Road, 03833, North Road, Brentwood, NH, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-71.76929984571893 44.3001737),"Ammonoosuc Family Health Services, 25, Mount Eustis Road, 03561, Mount Eustis Road, Littleton, NH, United States"
POINT (-71.76892144869058 44.30051655),"202, Cottage Street, 03561, Cottage Street, Littleton, NH, United States"
POINT EMPTY,
POINT (-71.6118293 44.373745),"Ammonoosuc Community Health Services - Whitefield, 14, King's Square, 03598, King's Square, Whitefield, New Hampshire, United States"
POINT EMPTY,
POINT (-71.1800768 44.4700584),"Berlin City Hall, Main Street, 03570, Main Street, Berlin, NH, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-71.47542188146215 42.769096950000005),"Amherst Street Elementary School, 71, Amherst Street, 03064, Amherst Street, Nashua, NH, United States"
POINT (-71.47229564410773 42.7137259),"296, East Dunstable Road, 03062, East Dunstable Road, Nashua, NH, United States"
POINT (-71.51343119948012 42.766269550000004),"17, Birch Hill Drive, 03063, Birch Hill Drive, Nashua, NH, United States"
