geometry,address
POINT (-122.40923999803424 37.7794909),"551, Minna Street, 94103, Minna Street, San Francisco, California, United States"
POINT (-122.39854329272345 37.7885246),"555 Mission Street, 555, Mission Street, 94105, Mission Street, San Francisco, CA, United States"
POINT (-122.4021535579599 37.78195135),"317, Clementina Street, 94104, Clementina Street, San Francisco, California, United States"
POINT (-122.41809568682447 37.7730524),"1563, Mission Street, 94102, Mission Street, San Francisco, CA, United States"
POINT (-122.40235012240814 37.7940165),"Wayfare Tavern, 558, Sacramento Street, 94111, Sacramento Street, San Francisco, CA, United States"
POINT (-122.26300305078496 37.89591695),"2580, Marin Avenue, 94708, Marin Avenue, Berkeley, CA, United States"
POINT (-122.26300305078496 37.89591695),"2580, Marin Avenue, 94708, Marin Avenue, Berkeley, CA, United States"
POINT (-122.26300305078496 37.89591695),"2580, Marin Avenue, 94708, Marin Avenue, Berkeley, CA, United States"
POINT (-77.35704155375697 37.165103450000004),"10700, South Crater Road, 23805, South Crater Road, Virginia, United States"
POINT (-122.23114335 37.78453945),"2455, Foothill Boulevard, 94601, Foothill Boulevard, Oakland, California, United States"
POINT (-122.23114335 37.78453945),"2455, Foothill Boulevard, 94601, Foothill Boulevard, Oakland, California, United States"
POINT (-122.2719813 37.8064532),"San Pablo Avenue, 94612, Oakland, California, United States"
POINT (-122.16767601088694 37.7370306),"1306, 107th Avenue, 94621, 107th Avenue, Oakland, California, United States"
POINT (-122.19326818123699 37.7420985),"Quality Inn, 8471, Enterprise Way, 94621, Enterprise Way, Oakland, CA, United States"
POINT (-122.26421770626078 37.7831941),"Marina Village Inn, 1151, Pacific Marina, 94501, Pacific Marina, Alameda, CA, United States"
POINT (-122.19497567322875 37.743495100000004),"Days Hotel by Wyndham Oakland Airport-Coliseum, 8350, Edes Avenue, 94621, Edes Avenue, Oakland, California, United States"
POINT (-122.19506503664266 37.74219635),"Radisson, 8400, Edes Avenue, 94621, Edes Avenue, Oakland, CA, United States"
POINT (-122.24843572607605 37.768532500000006),"2109, Santa Clara Avenue, 94501, Santa Clara Avenue, Alameda, CA, United States"
POINT (-122.1793308932713 37.7065503),"2000, Doolittle Drive, 94603, Doolittle Drive, San Leandro, California, United States"
POINT (-122.25492896240355 37.827225049999996),"Rehabilitation Center of Oakland, 210, 40th Way, 94609, 40th Way, Oakland, California, United States"
POINT (-122.2721510717709 37.796350450000006),"302, 4th Street, 94607, 4th Street, Oakland, CA, United States"
POINT (-122.15037755 37.71906355),"105, Harlan Street, 94577, Harlan Street, San Leandro, CA, United States"
POINT (-122.30190019448366 37.80855135),"817, Wood Street, 94607, Wood Street, Oakland, CA, United States"
POINT (-122.30286170593587 37.808958000000004),"818, Pine Street, 94607, Pine Street, Oakland, CA, United States"
POINT (-122.23855410569622 37.7918959),"1716, East 20th Street, 94606, East 20th Street, Oakland, CA, United States"
POINT (-122.24876205081208 37.793413799999996),"Franklin Elementary School, 915, Foothill Boulevard, 94606, Foothill Boulevard, Oakland, California, United States"
POINT (-122.30163119890152 37.808899249999996),"835, Wood Street, 94607, Wood Street, Oakland, CA, United States"
POINT (-122.25630697008626 37.8262058),"3900 Broadway - Bldg B, Cerrito Avenue, 94609, Cerrito Avenue, Oakland, California, United States"
POINT (-122.24199873237089 37.85944445),"The Claremont Hotel, Claremont Avenue, 94168, Claremont Avenue, Oakland, California, United States"
POINT (-122.21413356514981 37.7759108),"1814, 41st Avenue, 94601, 41st Avenue, Oakland, California, United States"
POINT (-122.24199873237089 37.85944445),"The Claremont Hotel, Claremont Avenue, 94168, Claremont Avenue, Oakland, California, United States"
POINT (-122.26155289496342 37.83917895),"5400, Telegraph Avenue, 94609, Telegraph Avenue, Oakland, CA, United States"
POINT (-122.2795352 37.815261),"Myrtle Street, 94607, Oakland, California, United States"
POINT (-122.162029 37.7114632),"Teagarden Street, 94577, San Leandro, California, United States"
POINT (-122.2302438 37.7693321),"Fruitvale Avenue Railroad Bridge, Fruitvale Avenue, 94601, Fruitvale Avenue, Oakland, California, United States"
POINT (-122.2240955 37.7748464),"Fruitvale, Oscar Grant III Way, 94601, Oscar Grant III Way, Oakland, California, United States"
POINT (-122.2302438 37.7693321),"Fruitvale Avenue Railroad Bridge, Fruitvale Avenue, 94601, Fruitvale Avenue, Oakland, California, United States"
POINT (-122.2302438 37.7693321),"Fruitvale Avenue Railroad Bridge, Fruitvale Avenue, 94601, Fruitvale Avenue, Oakland, California, United States"
POINT (-122.2302438 37.7693321),"Fruitvale Avenue Railroad Bridge, Fruitvale Avenue, 94601, Fruitvale Avenue, Oakland, California, United States"
POINT (-122.2302438 37.7693321),"Fruitvale Avenue Railroad Bridge, Fruitvale Avenue, 94601, Fruitvale Avenue, Oakland, California, United States"
POINT (-122.26309449949673 37.83563065),"La Clínica Dental, 4881, Telegraph Avenue, 94609, Telegraph Avenue, Oakland, CA, United States"
POINT (-122.1969837972253 37.7724412),"5461, Foothill Boulevard, 94619, Foothill Boulevard, Oakland, California, United States"
POINT EMPTY,
POINT (-122.2688878 37.807894),"19th Street Oakland, Broadway, 94612, Broadway, Oakland, CA, United States"
POINT (-122.1979556 37.7522639),"Oakland-Coliseum/Airport, 73rd Avenue, 94621, 73rd Avenue, Oakland, CA, United States"
POINT (-122.20940278738448 37.774113150000005),"4610, Foothill Boulevard, 94601, Foothill Boulevard, Oakland, California, United States"
POINT (-122.2702555 37.8632285),"Milvia Parking Lot, 2001, Dwight Way, 94704, Dwight Way, Berkeley, CA, United States"
POINT (-122.2785184525506 37.82596985),"California Hotel, 3501, San Pablo Avenue, 94608, San Pablo Avenue, Oakland, CA, United States"
POINT (-122.282401932091 37.83651595),"4727, San Pablo Avenue, 94608, San Pablo Avenue, Oakland, CA, United States"
POINT (-122.28504490027407 37.8696754),"1330, University Avenue, 94702, University Avenue, Berkeley, CA, United States"
POINT (-122.27489430423037 37.8084495),"1701, Martin Luther King Junior Way, 94607, Martin Luther King Junior Way, Oakland, CA, United States"
POINT (-122.17425941836399 37.7512646),"1448, 88th Avenue, 94621, 88th Avenue, Oakland, CA, United States"
POINT (-122.26300305078496 37.89591695),"2580, Marin Avenue, 94708, Marin Avenue, Berkeley, CA, United States"
POINT (-122.2570779 37.8171154),"Harrison/Oakland, 94610, Oakland, California, United States"
POINT (-122.26985722991503 37.8487377),"1860, Alcatraz Avenue, 94705, Alcatraz Avenue, Berkeley, CA, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.24596934695228 37.81038015),"3209, Lakeshore Avenue, 94610, Lakeshore Avenue, Oakland, CA, United States"
POINT (-122.27141594547733 37.85454085),"2942, Martin Luther King Junior Way, 94703, Martin Luther King Junior Way, Berkeley, CA, United States"
POINT EMPTY,
POINT (-122.21701661553246 37.72225915),"Oakland International Airport, Nimitz Freeway, 94621, Nimitz Freeway, Oakland, CA, United States"
POINT (-122.27572516316526 37.8169946),"2577, San Pablo Avenue, 94612, San Pablo Avenue, Oakland, California, United States"
POINT (-122.2755054452841 37.81624385),"2545, San Pablo Avenue, 94612, San Pablo Avenue, Oakland, California, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.2896694 37.8006694),"Adeline Street, 94607, Oakland, California, United States"
POINT (-122.26700301576216 37.803195650000006),"1424, Harrison Street, 94612, Harrison Street, Oakland, California, United States"
POINT EMPTY,
POINT (-122.2818942 37.8704734),"Sacramento Street, 94702, Berkeley, California, United States"
POINT (-122.29501608553984 37.8651487),"Rosa Parks Elementary School, 920, Allston Way, 94710, Allston Way, Berkeley, CA, United States"
POINT (-122.3008372 37.8673466),"Berkeley, University Avenue, 94710, University Avenue, Berkeley, CA, United States"
POINT (-122.26971478579912 37.8712824),"Berkeley Repertory Theatre, Addison Street, 94704, Addison Street, Berkeley, CA, United States"
POINT EMPTY,
POINT (-122.28752503208209 37.80422365),"West Oakland Health Center, 700, Adeline Street, 94607, Adeline Street, Oakland, California, United States"
POINT (-122.27950168210091 37.8538712),"2960, Sacramento Street, 94703, Sacramento Street, Berkeley, CA, United States"
POINT (-122.18565785000001 37.75819505),"7501, International Boulevard, 94621, International Boulevard, Oakland, California, United States"
POINT EMPTY,
POINT (-120.3506382 36.1364218),"Iglesia Jesus Es El Camino, East Polk Street, 93210, East Polk Street, Coalinga, CA, United States"
POINT (-119.9096033 36.4307158),"West Mount Whitney Avenue, 93656, Riverdale, California, United States"
POINT (-120.0668302 37.0191134),"Madera Acres, 93638, California, United States"
POINT (-120.0510637 36.9455064),"East Almond Avenue, 93637, Madera, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (10.5059024 43.6583411),"Santo Stefano a Macerata, 56021, Cascina, Toscana, Italia"
POINT (-120.044568 36.9725764),"East Yosemite Avenue, 93638, Madera, California, United States"
POINT (-120.0741607 36.9786285),"Country Club Drive, 93637, Madera, California, United States"
POINT EMPTY,
POINT (-120.0515073 36.9764229),"Bend Street, 93638, Madera, California, United States"
POINT (-120.0653358 37.0012488),"Road 26 1/2, 93638, California, United States"
POINT (-120.0510637 36.9455064),"East Almond Avenue, 93637, Madera, California, United States"
POINT (-120.0510637 36.9455064),"East Almond Avenue, 93637, Madera, California, United States"
POINT (-120.0510637 36.9455064),"East Almond Avenue, 93637, Madera, California, United States"
POINT (-120.0741607 36.9786285),"Country Club Drive, 93637, Madera, California, United States"
POINT (-120.0754514 36.9927752),"Hill Drive, 93638, California, United States"
POINT EMPTY,
POINT (-120.0595412 36.9383527),"West Pecan Avenue, 93637, Madera, California, United States"
POINT (-120.864077 37.0636284),"821, Pennsylvania Avenue, 93635, Pennsylvania Avenue, Los Banos, California, United States"
POINT (-120.8478587 37.4933071),"West Main Street, 95381, Turlock, California, United States"
POINT (-121.01629443055229 37.315038),"Golden Valley Health Center, 637, Merced Street, 95360, Merced Street, Newman, CA, United States"
POINT EMPTY,
POINT (-120.320771185154 37.29034655),"Family Health Center, 9235, East Broadway, 95365, East Broadway, Le Grand, CA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-120.9011825 37.6400689),"G Street North, 95319, Empire, California, United States"
POINT (-121.0027155 37.6045962),"Las Vegas Street, 95358, Modesto, California, United States"
POINT (-121.00933204125852 37.604865149999995),"1717, Amesbury Place, 95358, Amesbury Place, Modesto, CA, United States"
POINT (-120.25084118572974 37.22929465),"13161, East Jefferson Street, 95333, East Jefferson Street, Le Grand, California, United States"
POINT (-120.8651318 37.0665122),"725, Betten Street, 93635, Betten Street, Los Banos, California, United States"
POINT (-120.497013 37.288204),"West Childs Avenue, 95341, Merced, California, United States"
POINT (-120.971696 37.629225),"Kerr Avenue, 95354, Modesto, California, United States"
POINT (-121.0186119 37.6159696),"Hammond Street, 95351, Modesto, California, United States"
POINT (-120.9573523 37.6324021),"Tenaya Drive, 95354, Modesto, California, United States"
POINT (-120.8397397 37.5329742),"North Olive Avenue, 95382, Turlock, California, United States"
POINT (-121.19880946413039 37.5451307),"Grayson Charter School, 301, Howard Road, 95387, Howard Road, Westley, CA, United States"
POINT (-120.497715 37.2874639),"857, West Joyce Avenue, 95341, West Joyce Avenue, Merced, California, United States"
POINT (-120.6327679 36.9814402),"2300, Willow Street, 93620, Willow Street, Dos Palos, California, United States"
POINT (-120.497488 37.2874684),"847, West Joyce Avenue, 95341, West Joyce Avenue, Merced, California, United States"
POINT (-120.50371681429147 37.2946181),"401, Lesher Drive, 95341, Lesher Drive, Merced, California, United States"
POINT (-121.1296949 37.471623),"Patterson, 95363, California, United States"
POINT (-121.0027155 37.6045962),"Las Vegas Street, 95358, Modesto, California, United States"
POINT (-120.25084118572974 37.22929465),"13161, East Jefferson Street, 95333, East Jefferson Street, Le Grand, California, United States"
POINT EMPTY,
POINT (-120.7815125 37.4238371),"16233, West Fortune Court, 95315, West Fortune Court, Delhi, California, United States"
POINT (-120.8501537 37.4028448),"Lander Avenue, 95380, Hilmar, California, United States"
POINT (-120.723532 37.3868826),"Livingston, 95334, California, United States"
POINT (-120.7173935 37.3756498),"1617, Joseph Street, 95334, Joseph Street, Livingston, California, United States"
POINT (-120.0602281 36.7283602),"South Madera Avenue, 93630, Kerman, California, United States"
POINT (-120.3838213 36.7659682),"Barboza Street, 93640, Mendota, California, United States"
POINT EMPTY,
POINT (-120.25320173800183 36.6459347),"Tranquillity High School, 6052, Juanche Street, 93668, Juanche Street, Tranquillity, CA, United States"
POINT (-120.2512329 36.6462645),"Daniels Avenue, 93668, California, United States"
POINT (-120.0602281 36.7283602),"South Madera Avenue, 93630, Kerman, California, United States"
POINT (-120.0602281 36.7283602),"South Madera Avenue, 93630, Kerman, California, United States"
POINT (-117.89860164564108 33.7449521),"2220, West 1st Street, 92703, West 1st Street, Santa Ana, CA, United States"
POINT (-120.189994 36.6084261),"West Colorado Avenue, 93660, San Joaquin, California, United States"
POINT (-120.189994 36.6084261),"West Colorado Avenue, 93660, San Joaquin, California, United States"
POINT EMPTY,
POINT (-120.605204 37.3583456),"1251, Redwood Avenue, 95301, Redwood Avenue, Atwater, California, United States"
POINT (-120.6109309 37.3752903),"6029, North Angel Drive, 95388, North Angel Drive, Winton, California, United States"
POINT (-120.7225594 37.3845102),"1427, D Street, 95334, D Street, Livingston, California, United States"
POINT (-121.1157693 37.6093752),"Shiloh Elementary School, Paradise Road, 95351, Paradise Road, California, United States"
POINT (-122.11828008052443 37.70857755),"Fairmont Rehabilitation and Wellness, 15400, Foothill Boulevard, 94578, Foothill Boulevard, San Leandro, California, United States"
POINT (-88.04584385351455 30.69013815),"Cathedral Basilica of the Immaculate Conception, 2, South Claiborne Street, 36602, South Claiborne Street, Mobile, AL, United States"
POINT (-1.3152595 54.5622162),"DAM Health, unit 3, Prince Regent Street, TS18 1DF, Prince Regent Street, Stockton-On-Tees, England, United Kingdom"
POINT (-83.8859586 43.6026251),"Bay County Health Dept., 1st Street, 48708, 1st Street, Bay City, Michigan, United States"
POINT (-122.1157084773827 37.699367),"16110, Mateo Street, 94578, Mateo Street, San Leandro, CA, United States"
POINT EMPTY,
POINT (-122.10116940491426 37.65183445),"Southland Mall, Southland Drive, 94545, Southland Drive, Hayward, California, United States"
POINT (-121.83989211145644 37.69774965),"5200, Wolf House Drive, 94551, Wolf House Drive, Livermore, CA, United States"
POINT EMPTY,
POINT (-121.75497403898679 37.6757202),"Livermore Multi Service Center, 3311, Pacific Avenue, 94550, Pacific Avenue, Livermore, CA, United States"
POINT (-121.87412280000001 37.661520550000006),"4361, Railroad Avenue, 94566, Railroad Avenue, Pleasanton, CA, United States"
POINT (-121.8460835 37.7200499),"2326, Haggerty Drive, 94568, Haggerty Drive, Dublin, CA, United States"
POINT (-121.9769187026877 37.548959100000005),"39500, Liberty Street, 94536, Liberty Street, Fremont, CA, United States"
POINT (-121.98125299342684 37.5582233),"1999, Mowry Avenue, 94536, Mowry Avenue, Fremont, California, United States"
POINT (-121.98125299342684 37.5582233),"1999, Mowry Avenue, 94536, Mowry Avenue, Fremont, California, United States"
POINT (-121.92198928559841 37.5115707),"400, Pawnee Place, 94539, Pawnee Place, Fremont, California, United States"
POINT (-122.12178866295416 37.688062450000004),"San Lorenzo High School, Sharon Street, 94580, Sharon Street, San Lorenzo, California, United States"
POINT (-122.08379096759776 37.664935799999995),"22971, Sutro Street, 94541, Sutro Street, Hayward, California, United States"
POINT (-122.1254638 37.7037172),"Fairmont Drive, 94578, San Leandro, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-122.06938534604774 37.6715183),"1633, East Avenue, 94540, East Avenue, Hayward, California, United States"
POINT EMPTY,
POINT (-122.10702176174641 37.6563326),"23640, Reed Way, 94545, Reed Way, Hayward, California, United States"
POINT (-122.09668752938585 37.66474795),"101, Burbank Street, 94541, Burbank Street, Hayward, California, United States"
POINT (-122.0816297 37.5963232),"Union City, 94587, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-122.0545521 37.6403527),"East 16th Street, 94544, Hayward, California, United States"
POINT (-122.1400026 37.6880515),"Fargo Avenue, 94579, San Leandro, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-122.0073514 37.5591585),"Fremont, Walton Avenue, 94536, Walton Avenue, Fremont, CA, United States"
POINT (-122.18667633962991 37.463127),"100, Encinal Avenue, 94025, Encinal Avenue, Atherton, California, United States"
POINT (-122.43352893788571 37.726859950000005),"4434, Mission Street, 94112, Mission Street, San Francisco, CA, United States"
POINT (-122.40367794681855 37.728463000000005),"2633, San Bruno Avenue, 94134, San Bruno Avenue, San Francisco, CA, United States"
POINT (-122.4726371 37.6844937),"Eastmoor Avenue, 94015, Daly City, California, United States"
POINT (-122.39863411665127 37.7271895),"82, Bitting Avenue, 94134, Bitting Avenue, San Francisco, California, United States"
POINT (-122.40449095518429 37.7290285),"NEMS, 2574, San Bruno Avenue, 94134, San Bruno Avenue, San Francisco, CA, United States"
POINT (-122.45289890000001 37.7234522),"San Francisco Fire Station 15, 1000, Ocean Avenue, 94112, Ocean Avenue, San Francisco, CA, United States"
POINT (-122.42186685706439 37.728036450000005),"333, Pioche Street, 94134, Pioche Street, San Francisco, CA, United States"
POINT (-122.40644850274728 37.7323952),"Silver Avenue Family Health Center, 1525, Silver Avenue, 94134, Silver Avenue, San Francisco, CA, United States"
POINT (-122.3253925 37.5494697),"Alameda de las Pulgas, 94402, San Mateo, California, United States"
POINT (-122.4687115 37.6739763),"Junipero Serra Freeway, 94015, Daly City, California, United States"
POINT (-122.292679 37.5279061),"130, 44th Avenue, 94403, 44th Avenue, San Mateo, CA, United States"
POINT EMPTY,
POINT (-122.22190405843156 37.49394505),"1580, Maple Street, 94063, Maple Street, Redwood City, CA, United States"
POINT (-122.30776301697378 37.543421249999994),"Elevate Barbershop, 131, West 25th Avenue, 94403, West 25th Avenue, San Mateo, CA, United States"
POINT (-122.235281258547 37.483000000000004),"Sequoia Teen Wellness Center, 200, James Avenue, 94062, James Avenue, Redwood City, CA, United States"
POINT (-122.24423511830824 37.4871288),"1510, Whipple Avenue, 94063, Whipple Avenue, Redwood City, California, United States"
POINT (-122.4060754 37.6548559),"South San Francisco, Grand Avenue, 94080, Grand Avenue, South San Francisco, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1027703 37.4301021),"East Bayshore Road, 94303, Palo Alto, California, United States"
POINT (-122.1345497 37.4579329),"Clarke Avenue, 94303, East Palo Alto, California, United States"
POINT (-122.324125 37.568112),"San Mateo, South Railroad Avenue, 94401, South Railroad Avenue, San Mateo, California, United States"
POINT (-121.72611003701707 37.23152455),"Metcalf Motorcycle County Park, 300, Metcalf Road, 95138, Metcalf Road, San Jose, CA, United States"
POINT (-121.83057883917444 37.2938097),"Andrew Hill High School, 3200, Senter Road, 95111, Senter Road, San Jose, CA, United States"
POINT (-121.84947699433272 37.31901765),"Yerba Buena High School, 1855, Lucretia Avenue, 95122, Lucretia Avenue, San Jose, CA, United States"
POINT (-121.88122545292521 37.33519025),"San José State University, 1, South 6th Street, 95192, South 6th Street, San Jose, CA, United States"
POINT (-121.91406586275394 37.3018243),"Indian Health Center of Santa Clara Valley, 1333, Meridian Avenue, 95125, Meridian Avenue, San Jose, CA, United States"
POINT (-121.8754633808045 37.29862185),"1800, Evans Lane, 95125, Evans Lane, San Jose, California, United States"
POINT (-121.9913676323389 37.301197),"5104, Shady Avenue, 95129, Shady Avenue, San Jose, California, United States"
POINT (-122.428586 37.4635519),"Half Moon Bay, 94019, California, United States"
POINT (-121.8707728 37.3033479),"2011, Little Orchard Street, 95125, Little Orchard Street, San Jose, CA, United States"
POINT (-122.09783367396757 37.400898999999995),"Mountain View Community Center, 201, South Rengstorff Avenue, 94043, South Rengstorff Avenue, Mountain View, California, United States"
POINT (-122.1095024 37.3993368),"Mountain View Dental, 2486, West El Camino Real, 94040, West El Camino Real, Mountain View, CA, United States"
POINT (-121.8465288478653 37.30743765),"2410, Senter Road, 95111, Senter Road, San Jose, California, United States"
POINT (-121.93129073489845 37.3142591),"750, South Bascom Avenue, 95128, South Bascom Avenue, San Jose, California, United States"
POINT (-121.8504331871989 37.305537650000005),"Valley Health Center Tully, 500, Tully Road, 95111, Tully Road, San Jose, California, United States"
POINT (-121.83735164835585 37.3072519),"2630, Gassmann Drive, 95121, Gassmann Drive, San Jose, CA, United States"
POINT (-121.94990365524723 37.3361749),"212, North Winchester Boulevard, 95128, North Winchester Boulevard, San Jose, CA, United States"
POINT (-121.8267102 37.2763185),"Valley Christian High School, 100, Skyway Drive, 95111, Skyway Drive, San Jose, CA, United States"
POINT (-121.88289515322882 37.28214695),"2624, Barbara Way, 95125, Barbara Way, San Jose, CA, United States"
POINT (-84.0795782 9.9325427),"San José, 10103, Hospital, Provincia San José, Costa Rica"
POINT (-121.94295072192689 37.322732),"316, South Monroe Street, 95128, South Monroe Street, San Jose, CA, United States"
POINT (-121.88289515322882 37.28214695),"2624, Barbara Way, 95125, Barbara Way, San Jose, CA, United States"
POINT (-121.92868110526769 37.3255974),"118, Brooklyn Avenue, 95128, Brooklyn Avenue, San Jose, California, United States"
POINT (-121.8491321 37.3151981),"645, Wool Creek Drive, 95112, Wool Creek Drive, San Jose, California, United States"
POINT (-122.077198 37.3951093),"Downtown Mountain View, Central Expressway, 94041, Central Expressway, Mountain View, California, United States"
POINT (-122.1349409726589 37.43510435),"2343, Webster Street, 94301, Webster Street, Palo Alto, California, United States"
POINT (-75.3949485 38.8854973),"Healthy Way, 19960, Milford, Delaware, United States"
POINT (-122.0269157 37.5382239),"Civic Terrace Avenue, 94560, Newark, California, United States"
POINT (-121.99661995984317 37.52568),"SpringHill Suites by Marriott Newark Fremont, 6100, Newpark Mall, 94560, Newpark Mall, Newark, CA, United States"
POINT (-121.88122545292521 37.33519025),"San José State University, 1, South 6th Street, 95192, South 6th Street, San Jose, CA, United States"
POINT (-121.95141005625537 37.5420681),"40924, Cruz Court, 94538, Cruz Court, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.98140494583075 37.53937155),"4375, Tehama Avenue, 94538, Tehama Avenue, Fremont, California, United States"
POINT (-121.9766318 37.5574802),"Fremont, West Plaza, 94536, West Plaza, Fremont, California, United States"
POINT (-121.8374858 37.3749407),"Rite Aid, 3055, McKee Road, 95127, McKee Road, San Jose, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9887158389733 37.5167381),"40910, Encyclopedia Circle, 94538, Encyclopedia Circle, Fremont, California, United States"
POINT (-121.9754626324568 37.4247622),"Alviso Health Center, 1621, Gold Street, 95002, Gold Street, San Jose, CA, United States"
POINT (-121.94172052270103 37.353882150000004),"Bill Wilson Center, 3490, The Alameda, 95050, The Alameda, Santa Clara, CA, United States"
POINT (-121.88673450393534 37.35223555),"Holy Cross Church, 580, Jackson Street, 95112, Jackson Street, San Jose, CA, United States"
POINT (-121.9754626324568 37.4247622),"Alviso Health Center, 1621, Gold Street, 95002, Gold Street, San Jose, CA, United States"
