geometry,address
POINT (-87.67577458433949 41.97309665),"5017, North Wolcott Avenue, 60640, North Wolcott Avenue, Chicago, IL, United States"
POINT (-87.66849496294319 42.00407225),"6700-6726, North Greenview Avenue, 60626, North Greenview Avenue, Chicago, IL, United States"
POINT (-87.66868832522724 42.00267265),"Sullivan High School, 6631, North Bosworth Avenue, 60626, North Bosworth Avenue, Chicago, IL, United States"
POINT (-87.67349360902512 41.98544275),"5708-5710, North Hermitage Avenue, 60660, North Hermitage Avenue, Chicago, IL, United States"
POINT (-87.65605098144587 41.75072345),"Renaissance Park, 1300, West 79th Street, 60620, West 79th Street, Chicago, IL, United States"
POINT (-87.6667677818856 41.988987),"Nicholas Senn High School, 5900, North Glenwood Avenue, 60660, North Glenwood Avenue, Chicago, IL, United States"
POINT (-87.68642125 42.01242035),"Heartland International Health Center, 2200, West Touhy Avenue, 60645, West Touhy Avenue, Chicago, IL, United States"
POINT (-87.65219149258182 41.966046500000004),"900, West Wilson Avenue, 60640, West Wilson Avenue, Chicago, IL, United States"
POINT (-87.67131663894229 42.02073565),"1601-1631, West Jonquil Terrace, 60626, West Jonquil Terrace, Chicago, IL, United States"
POINT (-87.65198008288694 41.96519495),"Chicago North Area Community Service Center, 845, West Wilson Avenue, 60640, West Wilson Avenue, Chicago, IL, United States"
POINT (-87.7471083 42.0353426),"Skokie Blvd & Lee, Skokie Boulevard, 60077, Skokie Boulevard, Skokie, Illinois, United States"
POINT (-87.6914290879829 42.012544500000004),"2424, West Touhy Avenue, 60645, West Touhy Avenue, Chicago, IL, United States"
POINT (-87.6988033353532 41.9682736),"2803-2805, West Lawrence Avenue, 60625, West Lawrence Avenue, Chicago, IL, United States"
POINT (-87.65548235 41.95418155),"Broadway Youth Center, 1023, West Irving Park Road, 60613, West Irving Park Road, Chicago, IL, United States"
POINT (-87.67166723377213 42.0000216),"Howard Brown Health Clark, 6500, North Clark Street, 60626, North Clark Street, Chicago, IL, United States"
POINT (-87.65474779543166 41.9542025),"Howard Brown Health Counseling Center, 3948, North Sheridan Road, 60613, North Sheridan Road, Chicago, IL, United States"
POINT (-87.65415838573757 41.95525215),"Howard Brown Health Sheridan, 4025, North Sheridan Road, 60613, North Sheridan Road, Chicago, IL, United States"
POINT EMPTY,
POINT (-87.65004195461165 41.9568946),"4140-4144, North Clarendon Avenue, 60613, North Clarendon Avenue, Chicago, IL, United States"
POINT (-87.8704253 42.3739666),"West Grandville Avenue, 60085, Waukegan, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-87.87596068631117 42.37127085),"Lake County Health Department, 3010, Grand Avenue, 60085, Grand Avenue, Waukegan, IL, United States"
POINT EMPTY,
POINT (-88.0875479 42.371238),"West Clarendon Drive, 60073, Round Lake Beach, Illinois, United States"
POINT EMPTY,
POINT (-87.7957841 42.1811249),"Green Bay Trail, 60035, Highland Park, Illinois, United States"
POINT (-87.8704253 42.3739666),"West Grandville Avenue, 60085, Waukegan, Illinois, United States"
POINT (-88.0939695 42.3625216),"Round Lake Senior High School, Panther Drive, 60073, Panther Drive, Round Lake, Illinois, United States"
POINT (-88.4502041 42.320153),"1st Street, 60098, Woodstock, Illinois, United States"
POINT EMPTY,
POINT (-88.292371 41.7537476),"East New York Street, 60505, Aurora, Illinois, United States"
POINT (-88.836042 42.255141),"Logan Avenue, 61008, Belvidere, Illinois, United States"
POINT (-88.2747845 42.3167023),"Mercy Drive, 60050, McHenry, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-88.32916 41.764302),"North Highland Avenue, 60506, Aurora, Illinois, United States"
POINT (-88.2816359 41.7662399),"Indian Avenue, 60505, Aurora, Illinois, United States"
POINT (-88.09753000735307 41.6920823),"230, South Orchard Drive, 60440, South Orchard Drive, Bolingbrook, IL, United States"
POINT (-88.32916 41.764302),"North Highland Avenue, 60506, Aurora, Illinois, United States"
POINT (-88.075377 41.6873934),"Quadrangle Drive, 60440, Bolingbrook, Illinois, United States"
POINT (-88.08104234462962 41.702257900000006),"350, Blair Lane, 60440, Blair Lane, Bolingbrook, IL, United States"
POINT EMPTY,
POINT (-88.6328326 37.6842156),"Carrier Mills, 62917, Illinois, United States"
POINT (-89.05204 37.965445),"14th Street, 62822, Christopher, Illinois, United States"
POINT EMPTY,
POINT (-88.186081 38.079589),"Commerce Street, 62821, Carmi, Illinois, United States"
POINT (-89.2475471 37.9947635),"Gas Plant Road, 62832, Du Quoin, Illinois, United States"
POINT (-88.433751 37.822867),"North Main Street, 62930, Eldorado, Illinois, United States"
POINT EMPTY,
POINT (-88.9275695 37.8206053),"Johnston City, 62951, Illinois, United States"
POINT (-88.8966933 38.2997454),"Veterans Memorial Drive, 62864, Mount Vernon, Illinois, United States"
POINT (-88.9109014 37.9967162),"Benton Consolidated High School, East Main Street, 62812, East Main Street, Benton, IL, United States"
POINT (-89.2361935 38.0114393),"Du Quoin, 62832, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-88.1710795 38.0840408),"Carmi-White County High School, West Main Street, 62821, West Main Street, Carmi, IL, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-88.30429117924706 37.446332999999996),"146, 1st Street, 62931, 1st Street, Elizabethtown, IL, United States"
POINT (-88.5402448 37.7495945),"North Main Street, 62946, Harrisburg, Illinois, United States"
POINT (-88.488019 37.369111),"Adams Street, 62938, Golconda, Illinois, United States"
POINT (-89.2059111 37.2136615),"Pulaski, 62976, Illinois, United States"
POINT (-89.2705227 37.2534627),"Railroad Street, 62988, Tamms, Illinois, United States"
POINT (-89.244998 37.460753),"Old North Main, 62906, Anna, Illinois, United States"
POINT (-89.163509 37.370142),"Old US Hwy 51, 62926, Dongola, Illinois, United States"
POINT (-88.971737 37.562161),"North Broadway, 62939, Goreville, Illinois, United States"
POINT (-89.23137729493091 37.715294549999996),"1215, West Chautauqua Street, 62901, West Chautauqua Street, Carbondale, IL, United States"
POINT EMPTY,
POINT (-88.94336420145365 37.715604600000006),"Marion High School, 1700, Wildcat Road, 62959, Wildcat Road, Marion, IL, United States"
POINT (-89.23137729493091 37.715294549999996),"1215, West Chautauqua Street, 62901, West Chautauqua Street, Carbondale, IL, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-89.0773569 37.7776721),"North Division Street, 62918, Carterville, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-89.35972288482716 37.76869845),"7, Louis Wides Drive, 62966, Louis Wides Drive, Murphysboro, Illinois, United States"
POINT (-89.2379101 37.726993199999995),"Kids Korner, 101, North Glenview Drive, 62901, North Glenview Drive, Carbondale, IL, United States"
POINT EMPTY,
POINT (-89.230282629864 37.715114650000004),"1205, Foundation Drive, 62901, Foundation Drive, Carbondale, Illinois, United States"
POINT EMPTY,
POINT (-88.166849 39.249441),"North Mill Street, 62428, Greenup, Illinois, United States"
POINT (-88.480422 39.200539),"East 2000th Avenue, 62401, Illinois, United States"
POINT (-90.0834975 38.4610678),"Regency Place, 62260, Millstadt, Illinois, United States"
POINT (-89.995556 38.19522),"Locust Street, 62278, Red Bud, Illinois, United States"
POINT EMPTY,
POINT (-88.0702868 38.7264546),"East North Street, 62450, Olney, Illinois, United States"
POINT (-89.2197086 37.7326598),"Southern Recycling Center, 300, W Chestnut, 62901, W Chestnut, Carbondale, IL, United States"
POINT (-87.764697 38.412696),"North Chestnut Street, 62863, Mount Carmel, Illinois, United States"
POINT (-89.62258630459965 39.79554695),"2239, East Cook Street, 62703, East Cook Street, Springfield, IL, United States"
POINT (-89.64125773115242 39.801805400000006),"1023, East Washington Street, 62703, East Washington Street, Springfield, IL, United States"
POINT (-90.1315873 38.7454329),"Northgate Industrial Drive, 62040, Granite City, Illinois, United States"
POINT (-90.1315873 38.7454329),"Northgate Industrial Drive, 62040, Granite City, Illinois, United States"
POINT (-88.97014007512016 39.83501485),"1021, West Howard Street, 62522, West Howard Street, Decatur, IL, United States"
POINT (-88.96155668935181 39.86781585),"Decatur Memorial Hospital, 2300, North Edward Street, 62526, North Edward Street, Decatur, Illinois, United States"
POINT (-88.95675025 39.840032199999996),"151, West Wood Street, 62523, West Wood Street, Decatur, IL, United States"
POINT (-88.97749920000001 39.8253903),"1405, South Fairview Road, 62521, South Fairview Road, Decatur, IL, United States"
POINT (-88.9728309 39.8465861),"West Cerro Gordo Street, 62522, Decatur, Illinois, United States"
POINT (-88.9541639 39.837205),"East Decatur Street, 62521, Decatur, Illinois, United States"
POINT (-88.9702621 39.8340197),"1027, West Tuttle Street, 62522, West Tuttle Street, Decatur, IL, United States"
POINT EMPTY,
POINT (-88.97083466152264 39.836329649999996),"1050, West Sunset Avenue, 62522, West Sunset Avenue, Decatur, IL, United States"
POINT (-88.2457104 40.1337168),"Public Health District on Kenyon, 201, West Kenyon Road, 61820, West Kenyon Road, Champaign, Illinois, United States"
POINT (-89.9395198 39.0426473),"Warren Street, 62014, Bunker Hill, Illinois, United States"
POINT (-89.8905667 39.2797355),"West Main Street, 62626, Carlinville, Illinois, United States"
POINT (-89.822612 39.128608),"West Elm Street, 62033, Gillespie, Illinois, United States"
POINT (-89.815414 39.131059),"East Maple Street, 62033, Gillespie, Illinois, United States"
POINT (-89.815414 39.131059),"East Maple Street, 62033, Gillespie, Illinois, United States"
POINT (-89.815414 39.131059),"East Maple Street, 62033, Gillespie, Illinois, United States"
POINT (-89.8742644 39.2822272),"Morgan Street, 62626, Carlinville, Illinois, United States"
POINT (-89.818973 39.124951),"West Chestnut Street, 62033, Gillespie, Illinois, United States"
POINT (-89.7273148 39.072269),"Mount Olive, 62069, Illinois, United States"
POINT EMPTY,
POINT (-89.870854 39.27698),"Oakland Avenue, 62626, Carlinville, Illinois, United States"
POINT EMPTY,
POINT (-89.7846853 39.0087896),"East 1st Street, 62088, Staunton, Illinois, United States"
POINT (-88.2564408 40.1304377),"SmileHealthy, 819, Bloomington Road, 61820, Bloomington Road, Champaign, IL, United States"
POINT (-88.20788421003151 40.1036725),"Urbana High School, 1002, South Race Street, 61801, South Race Street, Urbana, Illinois, United States"
POINT (-88.25505208419695 40.12699145),"Neves Group, 801, West Bradley Avenue, 61820, West Bradley Avenue, Champaign, Illinois, United States"
POINT (-88.2565482 40.1305258),"America's Financial Choice, 821, Bloomington Road, 61820, Bloomington Road, Champaign, IL, United States"
POINT (-90.14629 38.6133731),"East Saint Louis, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-90.1112184 38.8803256),"East Alton, 62024, Illinois, United States"
POINT (-89.950742 39.03462),"S Washington St, 62014, Bunker Hill, Illinois, United States"
POINT (-90.15408868654126 38.6244696),"Chop Suey King, 800, Saint Louis Avenue, 62201, Saint Louis Avenue, East Saint Louis, IL, United States"
POINT EMPTY,
POINT (-89.97202 38.691508),"Vandalia Street, 62234, Collinsville, Illinois, United States"
POINT (-90.103866 38.568031),"Bond Avenue, 62207, Centreville, Illinois, United States"
POINT (-89.975364 38.526293),"827 Lebanon, Lebanon Avenue, 62221, Lebanon Avenue, Belleville, Illinois, United States"
POINT (-90.1141463 38.6451603),"Collinsville at 33rd Street, Collinsville Road, 62204, Collinsville Road, Fairmont City, IL, United States"
POINT (-90.14629 38.6133731),"East Saint Louis, Illinois, United States"
POINT EMPTY,
POINT (-90.14256490464541 38.701969649999995),"McKinley Health Center, 2166, Madison Avenue, 62040, Madison Avenue, Granite City, IL, United States"
POINT (-89.9112124 38.5922715),"O'Fallon, 62269, Illinois, United States"
POINT (-90.18579388024591 38.890596200000005),"Score Records, 210, Market Street, 62002, Market Street, Alton, IL, United States"
POINT EMPTY,
POINT (-90.0512174 38.5922724),"Hilltop, 62203, East Saint Louis, Illinois, United States"
POINT (-90.103866 38.568031),"Bond Avenue, 62207, Centreville, Illinois, United States"
POINT (-89.9840267 38.5638123),"North Illinois Lane, 62226, Swansea, Illinois, United States"
POINT (-90.0588237 38.5876412),"West Main Street, 62223, Belleville, Illinois, United States"
POINT (-87.71376907399026 41.8788648),"120, South Saint Louis Avenue, 60624, South Saint Louis Avenue, Chicago, IL, United States"
POINT (-90.0512174 38.5922724),"Hilltop, 62203, East Saint Louis, Illinois, United States"
POINT (-88.9565445 39.8674135),"West Kenwood Avenue, 62526, Decatur, Illinois, United States"
POINT (-89.62244590515192 39.802733450000005),"120, North 22nd Street, 62703, North 22nd Street, Springfield, IL, United States"
POINT (-89.651569 39.8023349),"Springfield, 100, North 3rd Street, 62701, North 3rd Street, Springfield, IL, United States"
POINT (-89.58307946791642 39.7274546),"Henson Robinson Zoo, 1100, East Lake Shore Drive, 62712, East Lake Shore Drive, Springfield, IL, United States"
POINT (-88.3699956 41.7663399),"Smiles of Aurora, 201, North Constitution Drive, 60506, North Constitution Drive, Aurora, IL, United States"
POINT (-88.08491752367328 41.5243009),"Joliet Municipal Building, 150, West Jefferson Street, 60432, West Jefferson Street, Joliet, IL, United States"
POINT (-88.0500139 41.5356106),"Eagle Street, 60432, Joliet, Illinois, United States"
POINT (-88.26028782756393 41.75076455),"76, Forestview Lane, 60502, Forestview Lane, Aurora, IL, United States"
POINT (-88.334995 41.789512),"Lincolnshire Avenue, 60506, Aurora, Illinois, United States"
POINT (-88.334995 41.789512),"Lincolnshire Avenue, 60506, Aurora, Illinois, United States"
POINT (-89.1183713 41.5519142),"Mendota Medical-Dental Clinic, 1009, Main Street, 61342, Main Street, Mendota, Illinois, United States"
POINT (-89.1183713 41.5519142),"Mendota Medical-Dental Clinic, 1009, Main Street, 61342, Main Street, Mendota, Illinois, United States"
POINT EMPTY,
POINT (-88.7731129 41.9415812),"North Annie Glidden Road, 60115, DeKalb, Illinois, United States"
POINT (-88.2968697 41.7442904),"East Aurora High School, 500, Tomcat Lane, 60505, Tomcat Lane, Aurora, IL, United States"
POINT EMPTY,
POINT (-88.07093372423381 41.482852550000004),"Amazon Cross-Dock MDW2, 210, Emerald Drive, 60433, Emerald Drive, Joliet, IL, United States"
POINT (-88.06796603304144 41.504065600000004),"Will County Health Department and Community Health Center, 1106, Neal Avenue, 60433, Neal Avenue, Joliet, IL, United States"
POINT EMPTY,
POINT (-90.207431 39.953347),"North Main Street, 62691, Virginia, Illinois, United States"
POINT (-89.3066969 39.5517279),"North Cheney Street, 62568, Taylorville, Illinois, United States"
POINT (-90.228639 39.679838),"Illinois Route 267, 62650, South Jacksonville, Illinois, United States"
POINT (-91.3428028 40.3930951),"Broadway Street, 62341, Hamilton, Illinois, United States"
POINT (-90.95356 40.940799),"East Clay Street, 61469, Oquawka, Illinois, United States"
POINT (-90.910717 40.74564),"Division Street, 61480, Stronghurst, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-89.6681715 39.1717999),"West Columbian Boulevard South, 62056, Litchfield, Illinois, United States"
POINT (-89.6406374 39.179831),"Saint Francis Way, 62056, Litchfield, Illinois, United States"
POINT (-91.4134271 39.9138983),"Harrison Street, 62301, Quincy, Illinois, United States"
POINT (-91.403308 39.929326),"York Street, 62301, Quincy, Illinois, United States"
POINT (-88.2085945 39.4842829),"West Lincoln Avenue, 61920, Charleston, Illinois, United States"
POINT (-88.3457131 39.4826095),"Broadway Avenue East, 61938, Mattoon, Illinois, United States"
POINT EMPTY,
POINT (-88.3827086 39.483541),"Faith Baptist Church, North 23rd Street, 61938, North 23rd Street, Mattoon, Illinois, United States"
POINT (-89.1156685 38.965335),"Sunset Drive, 62471, Vandalia, Illinois, United States"
POINT (-91.39431787742544 39.9313431),"Quincy Junior High School, 100, South 14th Street, 62301, South 14th Street, Quincy, Illinois, United States"
POINT (-91.39431787742544 39.9313431),"Quincy Junior High School, 100, South 14th Street, 62301, South 14th Street, Quincy, Illinois, United States"
POINT EMPTY,
POINT (-90.8144087 39.6079811),"West Adams Street, 62363, Pittsfield, Illinois, United States"
POINT (-89.2929517 39.5588757),"East Bidwell Street, 62568, Taylorville, Illinois, United States"
POINT (-91.39431787742544 39.9313431),"Quincy Junior High School, 100, South 14th Street, 62301, South 14th Street, Quincy, Illinois, United States"
POINT (-89.8652285 41.0929224),"E Court, 61483, Toulon, Illinois, United States"
POINT (-88.6152701 42.420505),"North Ayer Street, 60033, Harvard, Illinois, United States"
POINT (-88.6152701 42.420505),"North Ayer Street, 60033, Harvard, Illinois, United States"
POINT (-89.7538318 40.9300246),"East Main Street, 61559, Princeville, Illinois, United States"
POINT (-89.04428785737171 42.47198375),"South Beloit Senior High School, 245, Prairie Hill Road, 61080, Prairie Hill Road, South Beloit, IL, United States"
POINT (-89.0406736 42.4852794),"Blackhawk Elementary School, 840, Blackhawk Boulevard, 61080, Blackhawk Boulevard, South Beloit, IL, United States"
POINT (-89.6052835 40.5497887),"Olt Avenue, 61554, Pekin, Illinois, United States"
POINT (-89.6019204 40.5470659),"Barney Avenue, 61554, Pekin, Illinois, United States"
POINT (-89.4823226 41.8395264),"South Hennepin Avenue, 61021, Dixon, Illinois, United States"
POINT (-89.11520087387498 42.30075145),"2315, North Central Avenue, 61101, North Central Avenue, Rockford, IL, United States"
POINT (-88.998785 40.485536),"West Chestnut Street, 61701, Bloomington, Illinois, United States"
POINT (-88.998785 40.485536),"West Chestnut Street, 61701, Bloomington, Illinois, United States"
POINT (-88.998785 40.485536),"West Chestnut Street, 61701, Bloomington, Illinois, United States"
POINT (-90.3794366 41.312318),"WQAD-TV (Moline), North 1100th Avenue, 61262, North 1100th Avenue, Illinois, United States"
POINT (-90.4505507 41.4899026),"Avenue of the Cities, 61244, East Moline, Illinois, United States"
POINT (-89.10159202769003 42.25764595),"1429, South Main Street, 61102, South Main Street, Rockford, IL, United States"
POINT (-89.10185948684004 42.1966203),"Chicago Rockford International Airport, West Shore Drive, 61102, West Shore Drive, Rockford Township, IL, United States"
POINT (-89.1349479 42.2846718),"North Pierpont Avenue, 61101, Rockford, Illinois, United States"
POINT (-89.02794679453444 42.281522300000006),"Crusader Community Health Alpine, 1215, North Alpine Road, 61107, North Alpine Road, Rockford, IL, United States"
POINT (-89.5839635 40.7284017),"North Wisconsin Avenue, 61603, Peoria, Illinois, United States"
POINT (-89.6047228529042 40.69052745),"Heartland Community Clinic at Carver, 711, West John H Gwynn Jr Avenue, 61605, West John H Gwynn Jr Avenue, Peoria, IL, United States"
POINT (-89.61870577406096 40.80594085),"1701, West Gardenia Drive, 61615, West Gardenia Drive, Peoria, IL, United States"
POINT (-89.5882657 40.6940908),"228, Northeast Jefferson Avenue, 61602, Northeast Jefferson Avenue, Peoria, IL, United States"
POINT (-89.57208992790964 40.7084544),"Woodruff Career & Technical Center, 1800, Northeast Perry Avenue, 61603, Northeast Perry Avenue, Peoria, IL, United States"
POINT (-89.60301173783182 40.713768650000006),"Peoria City/County Health Department, 2116, North Sheridan Road, 61604, North Sheridan Road, Peoria, IL, United States"
POINT (-90.64927220108616 40.926055149999996),"Taco Bell, 201, Maple City Drive, 61462, Maple City Drive, Monmouth, IL, United States"
POINT (-90.648527 40.901726),"South Main Street, 61462, Monmouth, Illinois, United States"
POINT (-90.392481 40.9629392),"Knox County Health Deptartment, 1361, West Fremont Street, 61401, West Fremont Street, Galesburg, IL, United States"
POINT (-90.3595549 40.9764783),"East Carl Sandburg Drive, 61401, Galesburg, Illinois, United States"
POINT (-89.10185948684004 42.1966203),"Chicago Rockford International Airport, West Shore Drive, 61102, West Shore Drive, Rockford Township, IL, United States"
POINT (-89.6956819 41.787915),"The Rusty Fox Wine and Alehouse, 1, East 3rd Street, 61081, East 3rd Street, Sterling, IL, United States"
POINT (-89.675141 41.7661229),"Industrial Park Road, 61071, Rock Falls, Illinois, United States"
POINT (-89.6926018 41.7816248),"Rock Falls, 61071, Illinois, United States"
POINT (-97.66718985 38.36916865),"100, South Main Street, 67460, South Main Street, McPherson, KS, United States"
POINT (-98.7675756 38.3657573),"Central Kansas Library System, Forest Avenue, 67530, Forest Avenue, Great Bend, KS, United States"
POINT EMPTY,
POINT (-95.24724659064006 38.9776983),"330, Maine Street, 66044, Maine Street, Lawrence, Kansas, United States"
POINT (-96.55711332200573 39.1861684),"100, Bluemont Avenue, 66502, Bluemont Avenue, Manhattan, KS, United States"
POINT (-97.6138627 38.7910054),"Wentz Eye Care, 2676, Planet Avenue, 67401, Planet Avenue, Salina, Kansas, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-100.02352055098791 37.788308349999994),"Dodge City High School, 2201, West Ross Boulevard, 67801, West Ross Boulevard, Dodge City, Kansas, United States"
POINT (-100.84966825 37.9700085),"Garden City Community College, 801, Campus Drive, 67846, Campus Drive, Garden City, Kansas, United States"
POINT EMPTY,
POINT (-100.84103773865348 37.99343735),"Garden City High School, 2720, Buffalo Way, 67846, Buffalo Way, Garden City, KS, United States"
POINT (-100.0314349003867 37.76475035),"Dillons Food Store, 1700, North 14th Avenue, 67801, North 14th Avenue, Dodge City, KS, United States"
POINT EMPTY,
POINT (-100.86856186976411 37.978160700000004),"1412, North Main Street, 67846-4445, North Main Street, Garden City, KS, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-100.95866713745428 37.044962049999995),"Liberal Mid-America Regional Airport, Terminal Avenue, 67905, Terminal Avenue, Liberal, KS, United States"
POINT (-100.9081379 37.0321217),"Griffith Avenue, 67901, Liberal, Kansas, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-94.70523625 37.3953814),"1310, South Broadway Street, 66762, South Broadway Street, Pittsburg, KS, United States"
POINT (-94.6874225 37.3799271),"Mount Carmel Place, 66762, Pittsburg, Kansas, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-94.69978063995072 37.39101235),"Carnie Smith Stadium, S Homer, 66762, S Homer, Pittsburg, KS, United States"
POINT (-94.71047584968437 37.40188015),"Lakeside Elementary School, 709, South College Street, 66762, South College Street, Pittsburg, Kansas, United States"
POINT (-94.7046134 37.4117326),"Harry's, North Broadway Street, 66762, North Broadway Street, Pittsburg, KS, United States"
POINT (-94.6967442 37.544541),"Arma Volunteer Fire Department, East Washington Street, 66712, East Washington Street, Arma, KS, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-94.70702574799923 37.811859150000004),"Community Health Center of Southeast Kansas, 2322, South Main Street, 66701, South Main Street, Fort Scott, KS, United States"
POINT (-94.7111868 37.806688),"Mercy Hospital Fort Scott, 401, Woodland Hills Boulevard, 66701, Woodland Hills Boulevard, Fort Scott, Kansas, United States"
POINT (-95.716215 37.223326),"West Main Street, 67301, Independence, Kansas, United States"
POINT (-95.4081114972175 37.94126195),"Community Health Center Of Southeast Kansas, 2051, North State Street, 66749-1677, North State Street, Iola, KS, United States"
POINT (-94.753923 38.3452927),"East Market Street, 66040, La Cygne, Kansas, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-94.6953301 37.8216051),"East National Avenue, 66701, Fort Scott, Kansas, United States"
POINT EMPTY,
POINT EMPTY,
