geometry,address
POINT (-75.4792032 40.6034737),"Rodriguez Grocery, 201, North 10th Street, 18102, North 10th Street, Allentown, PA, United States"
POINT (-75.4792032 40.6034737),"Rodriguez Grocery, 201, North 10th Street, 18102, North 10th Street, Allentown, PA, United States"
POINT (-75.3710815 40.6219614),"Dr. Jeannine E. Wyke, 260, East Broad Street, 18018, East Broad Street, Bethlehem, PA, United States"
POINT (-75.3661873 40.6346127),"Saint Anne Catholic Church, Easton Avenue, 18017, Easton Avenue, Bethlehem, PA, United States"
POINT (-75.45182544458113 40.606029899999996),"101, East Walnut Street, 18109, East Walnut Street, Allentown, PA, United States"
POINT (-75.38189606595921 40.611018349999995),"Speedway, 201, Broadway, 18015, Broadway, Bethlehem, PA, United States"
POINT (-75.45843109601255 40.60934735),"200 Railroad East Lot, North Railroad Street, 18102, North Railroad Street, Allentown, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-75.45843109601255 40.60934735),"200 Railroad East Lot, North Railroad Street, 18102, North Railroad Street, Allentown, PA, United States"
POINT EMPTY,
POINT (-75.49480721998793 40.60207075),"Lehigh Valley Hospital - 17th Street Campus, 1627, West Chew Street, 18102, West Chew Street, Allentown, Pennsylvania, United States"
POINT EMPTY,
POINT (-75.46952892795956 40.60155655),"St John's UCC Allentown, South 6th Street, 18101, South 6th Street, Allentown, PA, United States"
POINT (-75.4946515 40.6022388),"Gordon Street, 18102, Allentown, Pennsylvania, United States"
POINT (-75.49480721998793 40.60207075),"Lehigh Valley Hospital - 17th Street Campus, 1627, West Chew Street, 18102, West Chew Street, Allentown, Pennsylvania, United States"
POINT (-75.49480721998793 40.60207075),"Lehigh Valley Hospital - 17th Street Campus, 1627, West Chew Street, 18102, West Chew Street, Allentown, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-75.45182544458113 40.606029899999996),"101, East Walnut Street, 18109, East Walnut Street, Allentown, PA, United States"
POINT (-75.4628528 40.6108258),"L & M Automotive Specialists, 210, Gordon Street, 18109, Gordon Street, Allentown, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-75.9848494 40.9562124),"ExpressCARE, West Broad Street, 18201, West Broad Street, Hazleton, PA, United States"
POINT (-75.8763659 41.2474903),"St. Vincent de Paul Kitchen, 39, East Jackson Street, 18701, East Jackson Street, Wilkes-Barre, PA, United States"
POINT (-75.8970815 41.2622085),"Republican Party of Luzerne County, Wyoming Avenue, 18704, Wyoming Avenue, Kingston, PA, United States"
POINT (-75.66048848061469 41.4113091),"Scranton School District Administration Building, 425, North Washington Avenue, 18503, North Washington Avenue, Scranton, PA, United States"
POINT (-75.66035485 41.4104533),"Seeley Hall, 406, North Washington Avenue, 18509, North Washington Avenue, Scranton, PA, United States"
POINT (-75.65360477371837 41.41843155),"Scranton Preparatory School, Wyoming Avenue, 18509, Wyoming Avenue, Scranton, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.2547367 41.5781603),"Park Street, 18431, Honesdale, Pennsylvania, United States"
POINT (-75.2547367 41.5781603),"Park Street, 18431, Honesdale, Pennsylvania, United States"
POINT (-74.9153979 41.209766),"Dingmans Ferry Stone, Park Road, 18328, Park Road, Delaware Township, Pennsylvania, United States"
POINT EMPTY,
POINT (-75.89029219522655 41.2444276),"Wilkes University, South Main Street, 18706, South Main Street, Wilkes-Barre, PA, United States"
POINT (-75.893015386543 41.24190245),"Children's Service Center, 335, South Franklin Street, 18701, South Franklin Street, Wilkes-Barre, PA, United States"
POINT EMPTY,
POINT (-75.5446661 41.5319686),"Avery's Flower Shop, Washington Avenue, 18433, Washington Avenue, Jermyn, PA, United States"
POINT (-75.1385175 41.4289965),"Provisions Home & Garden, 103, PA-402, 18428, PA-402, Hawley, PA, United States"
POINT EMPTY,
POINT (-75.5446661 41.5319686),"Avery's Flower Shop, Washington Avenue, 18433, Washington Avenue, Jermyn, PA, United States"
POINT EMPTY,
POINT (-75.64986591515327 41.41569215),"G & S Car Wash, 721, Ash Street, 18510, Ash Street, Scranton, PA, United States"
POINT (-75.6927371 41.4103218),"Fellows Street, 18504, Scranton, Pennsylvania, United States"
POINT (-75.66918300264908 41.40196995),"Preferred Produce & Food Services, 501, South Washington Avenue, 18503, South Washington Avenue, Scranton, PA, United States"
POINT (-75.65435492954165 41.4195833),"Scranton Preparatory School, Institute Avenue, 18509, Institute Avenue, Scranton, PA, United States"
POINT EMPTY,
POINT (-75.13091127684115 40.32169515),"Starbucks, 498, North Main Street, 18901, North Main Street, Doylestown, PA, United States"
POINT (-75.7405182712766 41.9651465),"NBT Bank, State Route 11, 18822, State Route 11, Hallstead, PA, United States"
POINT (-75.95564495545953 41.7376181),"Elk Lake Elementary School, 2380, Elk Lake School Rd, 18844, Elk Lake School Rd, Springville, PA, United States"
POINT (-84.93392025688983 33.94163140431749),"4871, Willow Springs Road, 30132, Willow Springs Road, Georgia, United States"
POINT (-76.4473922 41.7795527),"PennDOT Parking, York Avenue, 18848, York Avenue, Towanda, Pennsylvania, United States"
POINT EMPTY,
POINT (-76.2663415 40.6920251),"Minersville Fire-Rescue, Sunbury Street, 17954, Sunbury Street, Minersville, PA, United States"
POINT EMPTY,
POINT (-76.21108170678781 40.81942345),"Shenandoah Valley High School, West Centre Street, 17976, West Centre Street, Shenandoah, PA, United States"
POINT (4.75169 52.6440047),"75, Stetwaard, 1824VB, Stetwaard, Alkmaar, Noord-Holland, Nederland"
POINT EMPTY,
POINT (-76.4950657 41.4223241),"King Street, 18626, Laporte, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.92487616862125 41.2465963),"Williamsport Regional Airport, Williamsport, PA 17701, 17754, Williamsport, PA 17701, Montoursville, PA, United States"
POINT (-75.47446018327435 41.6437695),"Forest City Regional School, 100, Susqeuhanna Street, 18421, Susqeuhanna Street, Forest City, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-76.727707 39.9624624),"York, South George Street, 17403, South George Street, York, PA, United States"
POINT (-76.71643005009892 39.9592102),"415, East Boundary Avenue, 17403, East Boundary Avenue, York, PA, United States"
POINT (-76.8595789 40.1366907),"Annie E Sterline Library, 308, Market Street, 17339, Market Street, Lewisberry, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-76.8611860339769 40.2504037),"Foose Elementary School, 1301, Sycamore Street, 17104, Sycamore Street, Harrisburg, PA, United States"
POINT (-76.8309878 40.2674264),"Green Hill Road, 17111, Pennsylvania, United States"
POINT (-76.85540189211999 40.2720343),"National Civil War Museum, 1, Lincoln Circle, 17103, Lincoln Circle, Harrisburg, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.19557943431573 40.188718550000004),"Staples, 100, Noble Bulevard, 17013, Noble Bulevard, Carlisle, PA, United States"
POINT (-76.50147346317223 40.0323528),"St. Paul's Episcopal Church, Locust Street, 17512, Locust Street, Columbia, Pennsylvania, United States"
POINT EMPTY,
POINT (-72.61359062076545 42.0394968),"Six Flags New England, 1623, Main Street, 01001, Main Street, Agawam, MA, United States"
POINT (-90.086708 29.9743953),"3063, Saint Ann Street, 70119, Saint Ann Street, New Orleans, Louisiana, United States"
POINT EMPTY,
POINT (-76.30877674999999 40.041231800000006),"Pennsylvania College of Art & Design, North Water Street, 17603, North Water Street, Lancaster, PA, United States"
POINT (-76.3032203 40.067447),"Passport Health Lancaster Travel Clinic, 200, Butler Avenue, 17601, Butler Avenue, Lancaster, PA, United States"
POINT (-76.5041649 40.3294236),"605, East Walnut Street, 17003, East Walnut Street, Annville, PA, United States"
POINT (-76.3044069 40.0421023),"North Duke Street, 17604, Lancaster, Pennsylvania, United States"
POINT (4.883782439016489 52.36215535),"Paradiso, 6, Weteringschans, 1017SG, Weteringschans, Amsterdam, Noord-Holland, Nederland"
POINT EMPTY,
POINT (4.3070046 52.0495734),"166, Twickelstraat, 2531RD, Twickelstraat, 's-Gravenhage, Zuid-Holland, Nederland"
POINT EMPTY,
POINT EMPTY,
POINT (-79.8835427 40.2931424),"559, Miller Avenue, 15025, Miller Avenue, Clairton, PA, United States"
POINT (-79.94360101025346 40.3381137),"3075, Clairton Road, 15123, Clairton Road, West Mifflin, PA, United States"
POINT EMPTY,
POINT (-79.9246112 40.455034),"6023, Walnut Street, 15206, Walnut Street, Pittsburgh, PA, United States"
POINT (-79.9920801 40.4386606),"Pittsburgh Police Review Board, 816, Fifth Avenue, 15219, Fifth Avenue, Pittsburgh, PA, United States"
POINT EMPTY,
POINT (-79.9493263 40.4528163),"4709, Centre Avenue, 15213, Centre Avenue, Pittsburgh, PA, United States"
POINT (-79.8732968 40.4061382),"Braddock Ave at 2nd St, Braddock Avenue, 15104, Braddock Avenue, Braddock, PA, United States"
POINT (-79.9268038138075 40.471167050000005),"Mount Ararat Community Activity Center, 745, North Negley Avenue, 15206, North Negley Avenue, Pittsburgh, PA, United States"
POINT (-80.02432522795864 40.40653775),"1835, Realty Avenue, 15216, Realty Avenue, Pittsburgh, PA, United States"
POINT EMPTY,
POINT (-79.8560268 40.3522014),"Lysle Blvd at Coursin St, Lysle Boulevard, 15132, Lysle Boulevard, McKeesport, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.9428881 40.4441403),"Walking to the Sky, Forbes Avenue, 15213, Forbes Avenue, Pittsburgh, PA, United States"
POINT (-90.01939585988193 29.93802),"1800, West Homestead Drive, 70114, West Homestead Drive, New Orleans, Louisiana, United States"
POINT (-79.9990375 40.4398179),"Sbarro, 441, Smithfield Street, 15222, Smithfield Street, Pittsburgh, PA, United States"
POINT (-80.04363369998795 40.5007677),"415, Jacks Run Road, 15202, Jacks Run Road, Pittsburgh, PA, United States"
POINT (-79.92547197367244 40.416988),"4516, Browns Hill Rd, 15217, Browns Hill Rd, Pittsburgh, Pennsylvania, United States"
POINT EMPTY,
POINT (-79.82898801767443 40.4057915),"Human Services Center, 519, Penn Avenue, 15145, Penn Avenue, Turtle Creek, PA, United States"
POINT (-79.92547197367244 40.416988),"4516, Browns Hill Rd, 15217, Browns Hill Rd, Pittsburgh, Pennsylvania, United States"
POINT (-79.95057852488341 40.4490228),"Schenley House, 151, N Craig St, 15213, N Craig St, Pittsburgh, PA, United States"
POINT (-79.9439701073671 40.45269615),"410, Morewood Avenue, 15213, Morewood Avenue, Pittsburgh, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.8806603 40.3816298),"Park Street, 17066, Mount Union, Pennsylvania, United States"
POINT (-78.0118109 40.4836389),"Huntingdon, Allegheny Street, 16652, Allegheny Street, Huntingdon, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.8896403 40.2393098),"Palmer Street, 17249, Orbisonia, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.23962729399722 39.837563700000004),"Gettysburg College, North Washington Street, 17325, North Washington Street, Gettysburg, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-70.93646971674703 41.717630799999995),"1013, Holbrook Street, 02745, Holbrook Street, New Bedford, Massachusetts, United States"
POINT (-78.8477652 40.2779408),"College Park Plaza, 15904, Richland Township, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.66058706438028 39.939234049999996),"Coyle Free Library, 102, North Main Street, 17201, North Main Street, Chambersburg, PA, United States"
POINT (-77.54876248010078 39.7441647),"County Foot & Ankle Center, 1905, Market Square Boulevard, 17268, Market Square Boulevard, Waynesboro, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.63686885 39.930568),"Tru by Hilton Chambersburg, 101, Walker Road, 17201, Walker Road, Chambersburg, PA, United States"
POINT EMPTY,
POINT (-77.56747339884552 39.752722500000004),"Keystone Pediatrics, 45, Roadside Avenue, 17268, Roadside Avenue, Waynesboro, PA, United States"
POINT (-77.66085651937838 39.9372676),"Greater Chambersburg Chamber of Commerce, 100, Lincoln Way East, 17201, Lincoln Way East, Chambersburg, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.3982369649344 40.52251265),"UPMC Altoona, 620, Howard Avenue, 16601, Howard Avenue, Altoona, Pennsylvania, United States"
POINT EMPTY,
POINT (-77.5795487 40.63331635),"106, Derry Heights Boulevard, 17044-8604, Derry Heights Boulevard, Lewistown, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.02771521775385 40.0240797),"Bethlehem Center Elementary School, 194, Crawford Road, 15333, Crawford Road, Fredericktown, PA, United States"
POINT (-80.02866633304936 40.0192128),"Bethlehem-Center High School, 179, Crawford Road, 15333, Crawford Road, Fredericktown, PA, United States"
POINT (-80.02487357238222 40.02201265),"Bethlehem Center Middle School, 136, Crawford Road, 15333, Crawford Road, Fredericktown, PA, United States"
POINT EMPTY,
POINT (-80.06493516452004 40.260969349999996),"Bower Hill Elementary School, 424, Bower Hill Road, 15367, Bower Hill Road, Venetia, PA, United States"
POINT (-79.88959001083447 40.06729555),"PNC Bank, Wood Street, 15419, Wood Street, California, PA, United States"
POINT (-79.92615017730952 40.0449786),"California Area High School, 11, Trojan Way, 15423, Trojan Way, Coal Center, Pennsylvania, United States"
POINT (-79.92682471882765 40.0475549),"California Area Elementary-Middle School, 40, Trojan Way, 15423, Trojan Way, Coal Center, Pennsylvania, United States"
POINT (-79.97709765960892 39.8959836),"Dance Studio, West George Street, 15320, West George Street, Carmichaels, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.8957781 40.139182),"Charleroi Medical and Dental, 200, Chamber Plaza, 15062, Chamber Plaza, Charleroi, Pennsylvania, United States"
POINT (-79.591594 40.0177551),"Bus Station, North Arch Street, 15425, North Arch Street, Connellsville, PA, United States"
POINT (-79.591594 40.0177551),"Bus Station, North Arch Street, 15425, North Arch Street, Connellsville, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.93765186062998 39.80386005),"Mapletown Ju./Sr. High School, 1000, Mapletown Road, 15338, Mapletown Road, Greensboro, PA, United States"
POINT (-80.07715446482693 40.28085875),"McMurray Elementary School, 626, East McMurray Road, 15317, East McMurray Road, McMurray, PA, United States"
POINT EMPTY,
POINT (-80.08182070096439 40.281898549999994),"Peters Township Middle School, 625, East McMurray Road, 15317, East McMurray Road, Venetia, PA, United States"
POINT EMPTY,
POINT (25.9398399 44.9387835),"Patru Mâini SRL, Strada Conului, 100213, Strada Conului, Ploiești, România"
POINT (-80.20985676624949 40.188677850000005),"Trinity East Elementary School, 252, Cameron Road, 15301, Cameron Road, Washington, PA, United States"
POINT (-80.26277445697517 40.149010399999995),"Trinity Middle School, 50, Scenic Drive, 15301, Scenic Drive, Washington, PA, United States"
POINT (-80.2975251345297 40.20076645),"Trinity North Elementary School, 225, Midland Drive, 15301, Midland Drive, Washington, PA, United States"
POINT (-80.24942636920838 40.16466509999999),"Trinity High School, 231, Park Avenue, 15301, Park Avenue, Washington, PA, United States"
POINT (-80.20692366334083 40.1131225),"Trinity South Elementary School, 2500, South Main Street Extension, 15301, South Main Street Extension, Washington, PA, United States"
POINT (-80.26318536824145 40.15655365),"Trinity West Elementary, 1041, Gabby Avenue, 15301, Gabby Avenue, Washington, PA, United States"
POINT EMPTY,
POINT (-82.5134382 36.5354441),"Washington Avenue, 37664, Kingsport, Tennessee, United States"
POINT (-80.25345421918604 40.1729736),"PNC Bank, 201, Jefferson Avenue, 15301, Jefferson Avenue, Washington, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-79.51548485338418 40.273425200000005),"102, Summer Springs Lane, 15601, Summer Springs Lane, Greensburg, PA, United States"
POINT (-79.51548485338418 40.273425200000005),"102, Summer Springs Lane, 15601, Summer Springs Lane, Greensburg, PA, United States"
POINT EMPTY,
POINT (-80.0595964 39.7357071),"Locust Avenue Extension, 15349, Perry Township, Pennsylvania, United States"
POINT (-80.3908834 40.3866186),"Burgettstown, Panhandle Trail, 15021, Panhandle Trail, Smith Township, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-94.0801188 36.178247),"4261, Parsons Road, 72764, Parsons Road, Springdale, AR, United States"
POINT EMPTY,
POINT (-80.16755873751212 39.8964671),"Dollar General, East High Street, 15370, East High Street, Waynesburg, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.59073766834696 40.02335465),"Parking Garage, Pittsburgh Street, 15425, Pittsburgh Street, Connellsville, Pennsylvania, United States"
POINT (-79.697667 39.8712998),"National Pike, 15445, South Union Township, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-88.33042259018418 42.85563955),"Indianhead Park, 850, Main Street, 53149, Main Street, Mukwonago, WI, United States"
POINT (-78.648055 41.9524769),"Bradford Brew Station, Chestnut Street, 16701, Chestnut Street, Bradford, PA, United States"
POINT EMPTY,
POINT (-78.68522406251024 41.49800395),"Johnsonburg Health Center, 81, Clarion Road, 15845, Clarion Road, Johnsonburg, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.85366933234648 40.79025235),"Hamilton Apartments, 114, East Hamilton Avenue, 16801, East Hamilton Avenue, State College, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.0760184 41.80137),"East Main Street, 16933, Mansfield, Pennsylvania, United States"
POINT (-77.0753807 41.8077634),"Mansfield University Welcome Sign, East Wellsboro Street, 16933, East Wellsboro Street, Mansfield, PA, United States"
POINT (-77.2894612 41.7475589),"7, Park Place, 16901, Park Place, Wellsboro, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.6130334 40.988588),"Kellys Way, 16028, East Brady, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.0026118 41.2401966),"barrel135, West 3rd Street, 17701, West 3rd Street, Williamsport, PA, United States"
POINT EMPTY,
POINT (-80.07965185212143 42.11966065),"1611, Erie Central Mall, 16501, Erie Central Mall, Erie, PA, United States"
POINT (-80.08147916992215 42.12313265),"1202, State Street, 16501, State Street, Erie, PA, United States"
POINT (-80.00588294568529 42.15085945),"4401, Iroquois Avenue, 16511, Iroquois Avenue, Harborcreek, PA, United States"
POINT (-79.97254761842652 42.16230685),"Harborcreek Youth Services, 5712, Iroquois Avenue, 16421, Iroquois Avenue, Harborcreek, PA, United States"
POINT (-80.4714442 41.2339295),"North Buhl Farm Drive, 16148, Hermitage, Pennsylvania, United States"
POINT (27.9544905 -26.0609539),"Laughing Panda, Olievenhout Avenue, 2188, Olievenhout Avenue, Randburg, Gauteng, South Africa"
POINT (-80.2863592 40.8657339),"7-Eleven, 201, North Street, 16117, North Street, Ellwood City, Pennsylvania, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.37975268340779 41.408390499999996),"Greenville Library, Main Street, 16125, Main Street, Greenville, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-75.7232668 39.6945561),"Windy Mill Park, 19711, Delaware, United States"
POINT EMPTY,
POINT (-80.50762730389066 41.233964099999994),"Primary Health Network, 63, Pitt Street, 16146, Pitt Street, Sharon, PA, United States"
POINT (-80.50762730389066 41.233964099999994),"Primary Health Network, 63, Pitt Street, 16146, Pitt Street, Sharon, PA, United States"
POINT (-80.0821885 41.352194),"North Main Street, 16145, Sandy Lake, Pennsylvania, United States"
POINT (-80.50762730389066 41.233964099999994),"Primary Health Network, 63, Pitt Street, 16146, Pitt Street, Sharon, PA, United States"
POINT (-79.67205465491493 41.627773250000004),"Acorn Acres Floral Design, 120, E Cherry Place, 16354, E Cherry Place, Titusville, PA, United States"
POINT EMPTY,
POINT (-80.06334927519492 42.137039900000005),"650, East Avenue, 16503, East Avenue, Erie, PA, United States"
POINT (-80.07675379976115 42.10720925),"2928, Peach Street, 16508, Peach Street, Erie, PA, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.0284454814715 40.416520649999995),"807, Crane Avenue, 15216, Crane Avenue, Pittsburgh, PA, United States"
POINT EMPTY,
POINT (-77.46668377777199 37.58479465),"1723, Avondale Avenue, 23227, Avondale Avenue, Richmond, Virginia, United States"
POINT EMPTY,
POINT (-58.40198851619299 -34.64033734961635),"2841, Los Patos, 1522, Los Patos, Ciudad Autónoma de Buenos Aires, Argentina"
POINT (-80.0632072 40.472346200000004),"710, Camp Street, 15136, Camp Street, McKees Rocks, PA, United States"
POINT (-87.3192668 30.3530156),"Pensacola Naval Air Station/Forrest Sherman Field, Skyhawk Drive, 32508, Skyhawk Drive, Pensacola, FL, United States"
POINT (-87.243567 30.41979),"North Q Street, 32505, Pensacola, Florida, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-87.056134 30.611292),"Caroline Street, 32570;32571, Milton, Florida, United States"
POINT EMPTY,
POINT (-86.0182154 30.7012964),"501, Macedonia Church Road, 32435, Macedonia Church Road, Defuniak Springs, FL, United States"
POINT (-87.261199 30.419516),"West Jackson Street, 32505:32506, Pensacola, Florida, United States"
POINT (-87.282539 30.432606),"West Fairfield Drive, 32511, Florida, United States"
POINT (-87.044409 30.612958),"Old Highway 90, 32570, Milton, Florida, United States"
POINT (-87.222701 30.432188),"West Hernandez Street, 32501, Pensacola, Florida, United States"
POINT (-87.222479 30.431251),"West Lakeview Avenue, 32501, Pensacola, Florida, United States"
POINT (-87.282539 30.432606),"West Fairfield Drive, 32511, Florida, United States"
POINT (-87.261199 30.419516),"West Jackson Street, 32505:32506, Pensacola, Florida, United States"
