geometry,address
POINT EMPTY,
POINT (13.4932908 60.1737924),"Burkåsvägen, 683 60, Ekshärad, Sverige"
POINT EMPTY,
POINT EMPTY,
POINT (-88.571921 37.059517),"Wayne Sullivan Drive, 42003, Paducah, Kentucky, United States"
POINT (-88.62957347029825 36.7240156),"Big Lots, Paris Road, 42066, Paris Road, Mayfield, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.321862 37.105247),"General John Adair Drive, 42728, Columbia, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.1499561 36.698399),"WANY-FM (Albany), 120 Burkesville Rd, 42602, 120 Burkesville Rd, Albany, KY, United States"
POINT EMPTY,
POINT (-85.36171287393046 36.799763999999996),"912, North Main Street, 42717, North Main Street, Burkesville, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.79189233833353 37.64815855),"Fresenius Kidney Care Danville, 100, Woodlawn Way, 40422, Woodlawn Way, Danville, KY, United States"
POINT (-84.7828728 37.6181577),"Kroger, 200, Skywatch Drive, 40422, Skywatch Drive, Danville, KY, United States"
POINT (-84.86528701674621 38.21778625),"150 Building, Wilkinson Boulevard, 40601, Wilkinson Boulevard, Frankfort, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.2411302 37.573843),"Captain Andrew Offutt Monument, East Main Street, 40033, East Main Street, Lebanon, KY, United States"
POINT EMPTY,
POINT (-85.06300436141062 36.98493995),"Judicial Center Fountain Park, North Main Street, 42629, North Main Street, Jamestown, KY, United States"
POINT (-85.062390601617 36.984036599999996),"The Park at Jamestown Square, South Main Street, 42629, South Main Street, Jamestown, KY, United States"
POINT EMPTY,
POINT (-85.27105367862016 37.55974045),"Arby's, West Main Street, 40033, West Main Street, Lebanon, KY, United States"
POINT EMPTY,
POINT (-85.2411302 37.573843),"Captain Andrew Offutt Monument, East Main Street, 40033, East Main Street, Lebanon, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.08201981532781 37.06423905),"Russell Springs City Pool, Milton Heights, 42642, Milton Heights, Russell Springs, KY, United States"
POINT (-85.08201981532781 37.06423905),"Russell Springs City Pool, Milton Heights, 42642, Milton Heights, Russell Springs, KY, United States"
POINT EMPTY,
POINT (-85.08201981532781 37.06423905),"Russell Springs City Pool, Milton Heights, 42642, Milton Heights, Russell Springs, KY, United States"
POINT (-85.08201981532781 37.06423905),"Russell Springs City Pool, Milton Heights, 42642, Milton Heights, Russell Springs, KY, United States"
POINT (-85.3815963 37.3576557),"Taylor County High School, 2705, Hodgenville Road, 42718, Hodgenville Road, Campbellsville, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.82800965604127 38.20984525),"Elkhorn Middle School, East Main Street, 40601, East Main Street, Frankfort, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-87.89453555284658 37.1198905),"U-Rice Inc, 310, Marion Road, 42445, Marion Road, Princeton, KY, United States"
POINT (-87.88111790694033 37.10974385),"Police Station, North Jefferson Street, 42445, North Jefferson Street, Princeton, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-87.8325169 37.4944896),"Shaft Number 7, Williams Clay Road, 42404, Williams Clay Road, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-87.12399690424341 37.71839195),"AT&T, Frederica Street, 42301, Frederica Street, Owensboro, KY, United States"
POINT EMPTY,
POINT (-87.11267905202794 37.75790305),"Owensboro High School, 1800, Frederica Street, 42301, Frederica Street, Owensboro, KY, United States"
POINT EMPTY,
POINT (-86.4027492 36.9682276),"Natchez Trace Avenue, 42103, Bowling Green, Kentucky, United States"
POINT (-87.256265 37.155011),"Greenville-Hopkinsville Road, 42345, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-85.73737311616091 37.54392),"Abraham Lincoln Elementary, 2101, Lincoln Farm Road, 42748, Lincoln Farm Road, Hodgenville, KY, United States"
POINT EMPTY,
POINT (-85.4728177 37.8230197),"Bardstown Early Childhood Center, 980, Templin Avenue, 40004, Templin Avenue, Bardstown, Kentucky, United States"
POINT EMPTY,
POINT (-85.4736564 37.8240466),"Bardstown Primary School, 1000, Templin Avenue, 40004, Templin Avenue, Bardstown, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.9492141 37.657702),"Cecilia Valley Elementary School, 931, East Main Street, 42724, East Main Street, Cecilia, KY, United States"
POINT (-85.90675757466883 37.6752723),"Central Hardin High School, 3040, Leitchfield Road, 42724, Leitchfield Road, Cecilia, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.90853651807964 37.5994545),"East Hardin Middle School, 129, College Street, 42740, College Street, Glendale, KY, United States"
POINT EMPTY,
POINT (-85.8267946 37.7145213),"FiveStar, North Mulberry Street, 42701, North Mulberry Street, Elizabethtown, KY, United States"
POINT (-85.90509451970274 37.6970573),"G C Burkhead Elementary School, 1323, Saint John Road, 42701, Saint John Road, Elizabethtown, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.8821774 37.708399),"Helmwood Heights School, 307, Cardinal Drive, 42701, Cardinal Drive, Elizabethtown, Kentucky, United States"
POINT EMPTY,
POINT (-85.72753662059463 37.55253495),"Hodgenville Elementary School, 33, Eagle Lane, 42748, Eagle Lane, Hodgenville, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-85.74182304273549 37.572369800000004),"Our Lady of Mercy Catholic Church, 208, South Walters Avenue, 42748-1425, South Walters Avenue, Hodgenville, KY, United States"
POINT EMPTY,
POINT (-85.7329252618712 37.5541815),"LaRue County High School, 925, South Lincoln Boulevard, 42748, South Lincoln Boulevard, Hodgenville, KY, United States"
POINT (-85.73320606013274 37.555746799999994),"LaRue County Middle School, 911, South Lincoln Boulevard, 42748, South Lincoln Boulevard, Hodgenville, KY, United States"
POINT EMPTY,
POINT (-85.930978 37.8246485),"Duvall Mobile Home Park, 1255, South Wilson Road, 40160, South Wilson Road, Radcliff, KY, United States"
POINT (-85.8607951 37.7031189),"Morningside School, 313, Morningside Drive, 42701, Morningside Drive, Elizabethtown, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-85.94871116194562 37.8239315),"North Hardin High School, 801, South Logsdon Parkway, 40160, South Logsdon Parkway, Radcliff, KY, United States"
POINT EMPTY,
POINT (-85.9664143345636 37.869528599999995),"100 Veterans Way, 100, Veterans Dr, 40160, Veterans Dr, Radcliff, KY, United States"
POINT (-85.94418130928221 37.8213388),"North Park Elementary School, 1080, South Logsdon Parkway, 40160, South Logsdon Parkway, Radcliff, KY, United States"
POINT (-85.8267946 37.7145213),"FiveStar, North Mulberry Street, 42701, North Mulberry Street, Elizabethtown, KY, United States"
POINT (-86.0462894 37.0966158),"Park City Elementary School, 45, Indian Mill Road, 42160, Indian Mill Road, Park City, Kentucky, United States"
POINT EMPTY,
POINT (-85.92938244012441 37.82666),"Radcliff Elementary School, 1145, Dixie Highway South, 40160, Dixie Highway South, Radcliff, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-87.258311 37.536645),"Main Street, 42327, Calhoun, Kentucky, United States"
POINT (-85.73776533825301 38.244261300000005),"834, East Broadway, 40204, East Broadway, Louisville, KY, United States"
POINT (-85.76357046113905 38.1787045),"4805, Southside Drive, 40214, Southside Drive, Louisville, KY, United States"
POINT (-85.7643337 38.1784698),"4803, Southside Drive, 40214, Southside Drive, Louisville, KY, United States"
POINT (-85.75102106945897 38.11590055),"Fairdale Neighborhood Place, 1000, Neighborhood Place, 40118, Neighborhood Place, Louisville, KY, United States"
POINT (-85.7841919 38.1828697),"4100, Taylor Boulevard, 40215, Taylor Boulevard, Louisville, KY, United States"
POINT (-85.79224115701194 38.25890005),"2500, West Market Street, 40212, West Market Street, Louisville, KY, United States"
POINT (-85.78434221366861 38.27036605),"Family Health Centers – Portland Site, 2215, Portland Avenue, 40212, Portland Avenue, Louisville, KY, United States"
POINT (-85.75767001616637 38.2216456),"duPont Manual High School, 120, West Lee Street, 40208, West Lee Street, Louisville, KY, United States"
POINT (-85.74000199057016 38.249015650000004),"712, East Muhammad Ali Boulevard, 40202, East Muhammad Ali Boulevard, Louisville, KY, United States"
POINT (-85.7596404713926 38.1668634),"6306, Kenjoy Drive, 40214, Kenjoy Drive, Louisville, KY, United States"
POINT (-85.7700355140849 38.24945855),"Central High School, 1130, West Chestnut Street, 40203, West Chestnut Street, Louisville, KY, United States"
POINT (-85.6594467 38.2008513),"2237, Hikes Lane, 40218, Hikes Lane, Louisville, KY, United States"
POINT (-85.86369673027914 38.1458535),"Pleasure Ridge Park High School, 5901, Greenwood Road, 40258, Greenwood Road, Louisville, KY, United States"
POINT (-85.80717260349196 38.22741995),"3015, Wilson Avenue, 40211, Wilson Avenue, Louisville, KY, United States"
POINT (-85.80717260349196 38.22741995),"3015, Wilson Avenue, 40211, Wilson Avenue, Louisville, KY, United States"
POINT (-85.77627011958865 38.2486329),"Russell Neighborhood Health Center, 1425, West Broadway, 40203, West Broadway, Louisville, KY, United States"
POINT (-85.8136061 38.2608188),"222, Amy Avenue, 40212, Amy Avenue, Louisville, KY, United States"
POINT (-85.813651 38.2603589),"234, Amy Avenue, 40212, Amy Avenue, Louisville, KY, United States"
POINT (-85.7949276 38.2694771),"2811, St Xavier Street, 40212, St Xavier Street, Louisville, KY, United States"
POINT (-85.79066935832412 38.25578105),"Byck Elementary School, 2328, Cedar Street, 40212, Cedar Street, Louisville, KY, United States"
POINT (-85.75099935279721 38.2400376),"Jefferson County High School, 900, South Floyd Street, 40203, South Floyd Street, Louisville, KY, United States"
POINT (-85.8159629 38.2282727),"3610, Bohne Avenue, 40211, Bohne Avenue, Louisville, KY, United States"
POINT (-85.78568684438811 38.18046915),"1325, Bluegrass Avenue, 40215, Bluegrass Avenue, Louisville, KY, United States"
POINT (-85.7993642745997 38.23617),"1312, Olive Street, 40211, Olive Street, Louisville, KY, United States"
POINT (-85.81522506597426 38.261028499999995),"Academy at Shawnee, 4001, Herman Street, 40212, Herman Street, Louisville, KY, United States"
POINT (-85.81026926977586 38.256395350000005),"3526, West Muhammad Ali Boulevard, 40212, West Muhammad Ali Boulevard, Louisville, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.50884829804588 39.052533249999996),"Ninth District Elementary School, 2800, Indiana Avenue, 41015, Indiana Avenue, Covington, KY, United States"
POINT EMPTY,
POINT (-84.5052261 39.0640945),"Madison Ave & Sterrett Ave, Madison Avenue, 41014, Madison Avenue, Covington, KY, United States"
POINT EMPTY,
POINT (-84.5052261 39.0640945),"Madison Ave & Sterrett Ave, Madison Avenue, 41014, Madison Avenue, Covington, KY, United States"
POINT (-84.51196 39.077796),"Russell Street, 41011, Covington, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.54713579055306 39.09417765),"Ludlow Tavern, Elm Street, 41016, Elm Street, Ludlow, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.3343507 38.5209106),"Walnut Grove Church, KY 59, 41179, KY 59, Vanceburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.1696606039288 38.4463975),"Henry County Health Department, 75, Park Road, 40050, Park Road, New Castle, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-85.18231887912307 38.680666200000005),"Carrollton Methodist Church, Highland Avenue, 41008, Highland Avenue, Carrollton, KY, United States"
POINT EMPTY,
POINT (-85.18231887912307 38.680666200000005),"Carrollton Methodist Church, Highland Avenue, 41008, Highland Avenue, Carrollton, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.8910942 38.7855119),"Gallatin County Middle School, 50, Paw Print Path, 41095, Paw Print Path, Warsaw, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.8410705 38.5406155),"Roland Avenue, 40359, Owenton, Kentucky, United States"
POINT EMPTY,
POINT (18.015904064152846 48.8864253),"Kynologický klub EXCEL Trenčín, 22, Ľudovíta Stárka, 91105, Ľudovíta Stárka, Trenčín, Trenčiansky kraj, Slovensko"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.88914900413322 38.7856841),"Gallatin County High School, Wildcat Circle, 41095, Wildcat Circle, Warsaw, KY, United States"
POINT EMPTY,
POINT (-82.5008129 37.8620665),"KY 645, 41224, Kentucky, United States"
POINT EMPTY,
POINT (-82.6571003 37.4828779),"Grethel Post Office, KY 979, 41631, KY 979, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.05650164422335 37.744128),"Hope Family Medical Center, 940, Parkway Drive, 41465, Parkway Drive, Salyersville, KY, United States"
POINT EMPTY,
POINT (-82.5008129 37.8620665),"KY 645, 41224, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.477592 36.719117),"Old US 27 Loop No1, 42631, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.8363621 36.8475463),"Monticello Banking Company, North Main Street, 42633, North Main Street, Monticello, KY, United States"
POINT (-84.61615732469016 37.05300765),"Lake Cumberland Regional Airport, West Bourbon Road, 42503, West Bourbon Road, Somerset, KY, United States"
POINT (-84.624233 37.086918),"Bogle Office Park Drive, 42503, Somerset, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.8363621 36.8475463),"Monticello Banking Company, North Main Street, 42633, North Main Street, Monticello, KY, United States"
POINT (-84.8665337 36.8306871),"Wayne County High School, 2, Kenny Davis Boulevard, 42633, Kenny Davis Boulevard, Monticello, KY, United States"
POINT (-84.8639641 36.826465),"Wayne County Middle School, 95, Champion Drive, 42633, Champion Drive, Monticello, KY, United States"
POINT (-84.670754 37.332409),"Ky 328-3276 Spur, 40489, Kentucky, United States"
POINT (-84.477592 36.719117),"Old US 27 Loop No1, 42631, Kentucky, United States"
POINT (-84.15636894815131 36.7380592),"Williamsburg City Park Playground, South 3rd Street, 40769, South 3rd Street, Williamsburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.1629216 36.7259049),"KFC, W Highway 92, 40769, W Highway 92, Williamsburg, KY, United States"
POINT (-84.1625235 36.7387092),"Cumberland Avenue, 40769, Williamsburg, Kentucky, United States"
POINT (-85.7332168 38.253895),"1000, East Main Street, 40206, East Main Street, Louisville, KY, United States"
POINT (-84.0997303 37.1383903),"Kroger, 1805, North Main Street, 40741, North Main Street, London, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.0947431482702 36.9314314),"Corbin High School, 1901, Snyder Street, 40701, Snyder Street, Corbin, KY, United States"
POINT EMPTY,
POINT (-83.64097330559844 36.72917005),"Page School Center, 239, Page School Rd, 40977, Page School Rd, Pineville, KY, United States"
POINT (-83.58686118689673 36.79380875),"Bell County Volunteer Fire Department - Station 5 Right Fork, Stoney Fork Road, 40988, Stoney Fork Road, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-83.7585319339787 36.61290675),"Yellow Creek School Center, 4840, West Cumberland Avenue, 40965, West Cumberland Avenue, Middlesboro, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.0923616 37.1096908),"London Post Office, Highway 192 West, 40741, Highway 192 West, London, KY, United States"
POINT EMPTY,
POINT (-84.1191387 37.152422),"Grace Health - Mountain View Clinic, 272, London Mountain View Drive, 40755, London Mountain View Drive, London, KY, United States"
POINT (-84.12206572136927 36.916077650000005),"The Corbin Center, Corbin Center Drive, 40701, Corbin Center Drive, Corbin, KY, United States"
POINT EMPTY,
POINT (-83.69558485700787 36.7616292),"Bell County Courthouse, Virginia Avenue, 40977, Virginia Avenue, Pineville, KY, United States"
POINT (-84.1661297 36.7385782),"Cook Hall, West Sycamore Street, 40769, West Sycamore Street, Williamsburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.73631954241309 36.6063289),"Middlesboro Elementary School, 3400, West Cumberland Avenue, 40965, West Cumberland Avenue, Middlesboro, KY, United States"
POINT (-83.74865905675622 36.60915825),"Middlesboro High School, 4404, West Cumberland Avenue, 40965, West Cumberland Avenue, Middlesboro, KY, United States"
POINT (-83.74707300013438 36.6077531),"Middlesboro Middle School, 4400, West Cumberland Avenue, 40965, West Cumberland Avenue, Middlesboro, KY, United States"
POINT EMPTY,
POINT (-83.9785985 37.432562),"South McKee, South Main Street, South Main Street, McKee, KY, United States"
POINT EMPTY,
POINT (-83.376966 37.572724),"Lakeside Drive, 41339, Jackson, Kentucky, United States"
POINT EMPTY,
POINT (-83.703707 37.574825),"Grand Avenue, 41311, Beattyville, Kentucky, United States"
POINT EMPTY,
POINT (-83.260762 37.91819),"Main Street, 41472, West Liberty, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.81535433197821 37.81539265),"123 Cafe, North Mayo Trail, 41240, North Mayo Trail, Paintsville, KY, United States"
POINT (-82.81535433197821 37.81539265),"123 Cafe, North Mayo Trail, 41240, North Mayo Trail, Paintsville, KY, United States"
POINT (-82.81535433197821 37.81539265),"123 Cafe, North Mayo Trail, 41240, North Mayo Trail, Paintsville, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.83618736865553 37.1193674),"Whitesburg Middle School, Parks Street, 41858, Parks Street, Whitesburg, KY, United States"
POINT EMPTY,
POINT (-82.3579324 37.2964496),"West Russell Street, 41522, Elkhorn City, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.8040758 37.1125179),"Advance Auto Parts, 185, Jenkins Road, 41858, Jenkins Road, Whitesburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.74072316581982 37.1573813),"55, Kona Drive, 41858, Kona Drive, Whitesburg, KY, United States"
POINT EMPTY,
POINT (-83.70670187346408 36.619889650000005),"AMC CLASSIC Middlesboro 4, US Highway 441/Highway 25E, 40965, US Highway 441/Highway 25E, Middlesboro, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-83.687459 37.606388),"Old Ky 11 Loop No 1, 41311, Kentucky, United States"
POINT (-83.68454 36.766329),"Ky-Va Stone Road, 40977, Pineville, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.83679176790687 37.11997),"West Whitesburg Elementary School, 330, Parks Street, 41858, Parks Street, Whitesburg, KY, United States"
POINT EMPTY,
POINT (-82.83618736865553 37.1193674),"Whitesburg Middle School, Parks Street, 41858, Parks Street, Whitesburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.19370527000439 36.8642133),"Evarts City Hall, 101, Harlan Street, 40828, Harlan Street, Evarts, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-83.19298479604504 36.868850249999994),"Evarts Elementary School, 132, Keister Street, 40828, Keister Street, Evarts, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.44099660051248 38.000332549999996),"131, North Eagle Creek Drive, 40509, North Eagle Creek Drive, Lexington, KY, United States"
POINT (-84.2000329 38.0020035),"Winchester Weightlifting, West Lexington Avenue, 40391, West Lexington Avenue, Winchester, KY, United States"
POINT (-84.49707906778693 38.045273300000005),"Park Plaza, 120, East Main Street, 40507, East Main Street, Lexington, KY, United States"
POINT (-84.47468307200802 38.0230074),"Clay's Spring Park, 200, Clinton Road, 40502, Clinton Road, Lexington, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.8965445 38.0371806),"Lawrenceburg Presbyterian Church, North Main Street, 40342, North Main Street, Lawrenceburg, KY, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.47787143293745 38.0591169),"122, Arceme Avenue, 40542, Arceme Avenue, Lexington, KY, United States"
POINT (-84.4861186 38.05747345),"707, Dakota Street, 40508, Dakota Street, Lexington, KY, United States"
POINT (-84.46128107372651 38.0236821),"2101, St Mathilda Drive, 40502, St Mathilda Drive, Lexington, KY, United States"
POINT (-84.54339988253042 38.05398955),"218, Mandalay Road, 40504, Mandalay Road, Lexington, KY, United States"
POINT (-84.50061069011839 38.052541149999996),"Harrison Elementary School, 161, Bruce Street, 40507, Bruce Street, Lexington, KY, United States"
POINT EMPTY,
POINT (-84.4572481 38.041881950000004),"110, Helm Street, 40505, Helm Street, Lexington, KY, United States"
POINT (-84.49411375611328 38.06184615),"Hope Center, 360, West Loudon Avenue, 40508, West Loudon Avenue, Lexington, KY, United States"
POINT (-84.46386732857142 38.033809399999996),"576, Emery Court, 40505, Emery Court, Lexington, KY, United States"
POINT (-84.528952 38.0206861),"496, Southland Drive, 40503, Southland Drive, Lexington, KY, United States"
POINT (-84.528952 38.0206861),"496, Southland Drive, 40503, Southland Drive, Lexington, KY, United States"
POINT (-84.49851889977967 38.0646779),"Lexington-Fayette Health Department, 650, Newtown Pike, 40511, Newtown Pike, Lexington, KY, United States"
POINT (-84.528952 38.0206861),"496, Southland Drive, 40503, Southland Drive, Lexington, KY, United States"
POINT (-84.53936245741164 38.03824205),"1726, Normandy Road, 40504, Normandy Road, Lexington, KY, United States"
POINT (-84.49081785409356 38.04991885),"Lexington Traditional Magnet School, 350, North Limestone, 40508, North Limestone, Lexington, KY, United States"
POINT (-84.45309261638212 38.0832124),"551, Parkside Drive, 40505, Parkside Drive, Lexington, KY, United States"
POINT (-84.48228634301287 37.9847433),"Tates Creek Elementary School, 1113, Centre Parkway, 40517, Centre Parkway, Lexington, KY, United States"
POINT (-84.47720148584446 37.984791),"Tates Creek High School, 1111, Centre Parkway, 40515, Centre Parkway, Lexington, KY, United States"
POINT (-84.47999199423559 38.0462586),"555, East Fifth Street, 40508, East Fifth Street, Lexington, KY, United States"
POINT EMPTY,
POINT (-84.2860636031565 37.57668485),"Saint Joseph Berea, 305, Estill Street, 40403, Estill Street, Berea, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
