geometry,address
POINT EMPTY,
POINT (-81.15508964942183 37.78315885),"Beckley Elementary School, 399, Grey Flats Road, 25801, Grey Flats Road, Beckley, WV, United States"
POINT (-81.1854573 37.789227),"Robert C Byrd Drive, 25801, Beckley, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.1452364 38.0107176),"Shady Spring Dental Care - Lochgelly, 1, Physicians Plaza, 25866, Physicians Plaza, Lochgelly, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.19221032691533 37.76478815),"Beckley Veterans Affairs Medical Center, 200, Veterans Avenue, 25801, Veterans Avenue, Beckley, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.58740304801364 37.43916435),"Welch Community Hospital, 454, McDowell Street, 24801, McDowell Street, Welch, WV, United States"
POINT (-81.15504107701842 37.784918149999996),"Beckley Stratton MIddle School, 401, Grey Flats Road, 25801, Grey Flats Road, Beckley, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.221255 38.3203656),"Salt Rock Public Library, Madison Creek Road, 25559, Madison Creek Road, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.84768173999998 38.933319),"1, Whiting Avenue, 26351, Whiting Avenue, Glenville, WV, United States"
POINT EMPTY,
POINT (-80.84691169241758 38.93406525),"101, Whiting Avenue, 26351, Whiting Avenue, Glenville, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.83451573427296 38.93303775),"300, College Street, 26351, College Street, Glenville, WV, United States"
POINT (-80.83390400700497 38.93557715),"Glenville State University, 200, High Street, 26351, High Street, Glenville, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-90.009784 38.583145),"School Street, 62208, Illinois, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.1652074 37.894808),"Mount Hope Post Office, Main Street, 25880, Main Street, Mount Hope, WV, United States"
POINT (-81.1103802 38.0473329),"Fayetteville Presbyterian Church, Maple Avenue, 25840, Maple Avenue, Fayetteville, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.87106997092286 38.845961599999995),"302, Main Street, 26253, Main Street, Beverly, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.9668202 39.4559419),"217, South Maple Avenue, 25401, South Maple Avenue, Martinsburg, WV, United States"
POINT (-81.22082858210777 37.6952305),"Coal City Elementry, 900, Independence Drive, 25832, Independence Drive, Coal City, WV, United States"
POINT (-81.1103802 38.0473329),"Fayetteville Presbyterian Church, Maple Avenue, 25840, Maple Avenue, Fayetteville, WV, United States"
POINT (-81.22337869868522 37.696579),"Independence High School, 850, Independence Drive, 25832, Independence Drive, Coal City, WV, United States"
POINT EMPTY,
POINT (-81.1634511 37.8949144),"South Mountain Avenue, 25880, Mount Hope, West Virginia, United States"
POINT (-81.14601851955567 37.98812624999999),"New River Elementary School, 262, West Oyler Avenue, 25901, West Oyler Avenue, Oak Hill, West Virginia, United States"
POINT (-81.1454763 37.9866467),"West Oyler Avenue, 25901, Oak Hill, West Virginia, United States"
POINT (-81.15012399499493 37.98938),"Oak Hill High School, 350, West Oyler Avenue, 25901, West Oyler Avenue, Oak Hill, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-79.2604985 38.6671922),"Blue Gray Trail, 26802, Brandywine, West Virginia, United States"
POINT EMPTY,
POINT (-79.4915855 38.6724136),"Price Way, 26804, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.845442 38.205461),"Maple Avenue, 40601, Frankfort, Kentucky, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.64476280534811 37.72430315),"Alderson Station, Railroad Avenue, 24910, Railroad Avenue, WV, United States"
POINT EMPTY,
POINT (-80.99791947461416 37.484775850000005),"Sun Valley Elementary School, Hinton Road, 24712, Hinton Road, Athens, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.8916326 37.6702461),"Hinton Area Elementary School, 121, Park Avenue, 25951, Park Avenue, Hinton, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.45395141265922 37.802984550000005),"492, West Washington Street, 24901, West Washington Street, Lewisburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-2.4261254499999994 52.53644905),"20, Cricket Meadow, WV16 4LB, Cricket Meadow, Bridgnorth, England, United Kingdom"
POINT EMPTY,
POINT (-81.0035915 38.1149962),"Midland Trail, 25854, West Virginia, United States"
POINT (-81.0035915 38.1149962),"Midland Trail, 25854, West Virginia, United States"
POINT (-77.98455113245882 39.4676978),"1704, Memorial Park Avenue, 25401, Memorial Park Avenue, Martinsburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.4309788 37.8138241),"Lewisburg Diamond & Gold, Village Drive, 24901, Village Drive, Lewisburg, WV, United States"
POINT (-80.4285144 37.8139951),"Quality Inn, Jefferson Street North, 24901, Jefferson Street North, Lewisburg, WV, United States"
POINT (-80.4745762 37.7629654),"Ronceverte Elementary School Drive, 24970, Ronceverte, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.3038281 37.7866144),"White Sulphur Springs, West Main Street, 24986, West Main Street, White Sulphur Springs, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.3520703 38.7973612),"Roane County Family Health Care, 146, Williams Drive, 25276, Williams Drive, Spencer, WV, United States"
POINT EMPTY,
POINT (-81.53217265841155 37.58645885),"Pineville Baptist Church, Appalachian Highway, 24874, Appalachian Highway, Pineville, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.3426820957899 38.4121976),"Huntington Federal Savings Bank, US-60, 25705, US-60, Huntington, WV, United States"
POINT EMPTY,
POINT (-82.42881128235608 38.4100575),"Dr. Judith Woodruff, Dr. Georgia Gonzales, 1319, Hal Greer Boulevard, 25701, Hal Greer Boulevard, Huntington, WV, United States"
POINT EMPTY,
POINT (-82.3426820957899 38.4121976),"Huntington Federal Savings Bank, US-60, 25705, US-60, Huntington, WV, United States"
POINT EMPTY,
POINT (-82.260927 38.41301),"Trails End Road, 25504, Barboursville, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.45820792932548 38.3926592),"Mountwest Community and Technical College, 1, Mountwest Way, 25701, Mountwest Way, Huntington, WV, United States"
POINT (-81.93367380000001 38.461974100000006),"Billy Sunday’s Sports Grille, 100, 971 WV-34, 25526, 971 WV-34, Hurricane, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.42885809969604 38.25431785),"Wayne Elementary School, McGinnis Drive, 25570, McGinnis Drive, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.3426820957899 38.4121976),"Huntington Federal Savings Bank, US-60, 25705, US-60, Huntington, WV, United States"
POINT (-82.27253802951756 37.67853835),"Williamson Memorial Hospital, 859, Alderson Street, 25661, Alderson Street, Williamson, West Virginia, United States"
POINT EMPTY,
POINT (-82.44764280509068 38.30743125),"Sugarwood Golf Club, 152, Sugarwood Drive, 25535, Sugarwood Drive, Lavalette, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.3940595 39.0604001),"School View, 26143, Elizabeth, West Virginia, United States"
POINT EMPTY,
POINT (-81.63744720797257 38.359296900000004),"Charleston Area Medical Center - Women and Children's Hospital, 800, Pennsylvania Avenue, 25302, Pennsylvania Avenue, Charleston, West Virginia, United States"
POINT (-81.7656455 38.4050764),"Washington Street West, 25313, West Virginia, United States"
POINT (-81.92854774915816 38.5358975),"FamilyCare Health Center, 503, Roosevelt Boulevard, 25070-0163, Roosevelt Boulevard, Eleanor, WV, United States"
POINT EMPTY,
POINT (-81.63506679170197 38.3502346),"201, Capitol Street, 25301, Capitol Street, Charleston, WV, United States"
POINT EMPTY,
POINT (-81.74081542453897 38.336103550000004),"Mallory Airport, 100, Mallory Airport Road, 25309, Mallory Airport Road, South Charleston, WV, United States"
POINT EMPTY,
POINT (-81.64533489045746 38.35807045),"Peoples Bank, 201, Virginia Street West, 25302, Virginia Street West, Charleston, WV, United States"
POINT EMPTY,
POINT (-81.92351470847834 38.535077),"Putnam Career and Technical Center, 300, Roosevelt Boulevard, 25070, Roosevelt Boulevard, Eleanor, WV, United States"
POINT (-81.92854774915816 38.5358975),"FamilyCare Health Center, 503, Roosevelt Boulevard, 25070-0163, Roosevelt Boulevard, Eleanor, WV, United States"
POINT (-81.83873453832547 38.3857105),"FamilyCare Health Center, 12, Kanawha Terrace, 25177, Kanawha Terrace, Saint Albans, WV, United States"
POINT (-81.83873453832547 38.3857105),"FamilyCare Health Center, 12, Kanawha Terrace, 25177, Kanawha Terrace, Saint Albans, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.04973731685755 39.15733365),"Alderson Broaddus University, 101, College Hill Drive, 26416, College Hill Drive, Philippi, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.59163487519608 40.40626585),"3136, Elm Street, 26062, Elm Street, Weirton, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.54199968566962 40.4103335),"Weirton Heights Church of Christ, Pennsylvania Avenue, 26062, Pennsylvania Avenue, Weirton, WV, United States"
POINT EMPTY,
POINT (-80.5943223 40.3311366),"Jefferson Primary School, Jefferson Street, 26037, Jefferson Street, Follansbee, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.34088986764236 39.2811531),"Clarksburg-Harrison Public Library, West Pike Street, 26301, West Pike Street, Clarksburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.2745895 39.2993551),"Johnson Ave. Professional Building, Johnson Avenue, 26330, Johnson Avenue, Bridgeport, WV, United States"
POINT (-80.2745895 39.2993551),"Johnson Ave. Professional Building, Johnson Avenue, 26330, Johnson Avenue, Bridgeport, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.2264591 38.9956666),"West Virginia Wesleyan College, Island Avenue, 26201, Island Avenue, Buckhannon, West Virginia, United States"
POINT (-80.172851 38.9804894),"118 Kesling Mill Road, Buckhannon WV 26201, 118, Kesling Mill Road, 26201, Kesling Mill Road, Buckhannon, WV, United States"
POINT (-80.2311205 38.995565),"Upshur County Senior Center, North Kanawha Street, 26201, North Kanawha Street, Buckhannon, WV, United States"
POINT EMPTY,
POINT (-80.2318484 38.9939266),"Buckhannon Mural, East Main Street, 26201, East Main Street, Buckhannon, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.2745895 39.2993551),"Johnson Ave. Professional Building, Johnson Avenue, 26330, Johnson Avenue, Bridgeport, WV, United States"
POINT (-80.7193427 39.0072025),"U.S. Highway 33, 26384, West Virginia, United States"
POINT (-80.39766597545105 39.27603445),"Liberty High School, 1, Mountaineer Drive, 26301, Mountaineer Drive, Clarksburg, WV, United States"
POINT (-80.31073049681119 39.3814426),"Lincoln Middle School, 78, Jerry Toth Drive, 26431, Jerry Toth Drive, Shinnston, WV, United States"
POINT (-80.350313478734 39.15992155),"128, East Main Street, 26385, East Main Street, Lost Creek, WV, United States"
POINT EMPTY,
POINT (-80.39696675393867 39.2778345),"Mountaineer Middle School, 2, Mountaineer Drive, 26301, Mountaineer Drive, Clarksburg, WV, United States"
POINT EMPTY,
POINT (-80.32683985 39.2645388),"Buckhannon Pike, Buckhannon Pike, 26301, Buckhannon Pike, Nutter Fort, WV, United States"
POINT (-80.32683985 39.2645388),"Buckhannon Pike, Buckhannon Pike, 26301, Buckhannon Pike, Nutter Fort, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.4666687 39.0411239),"Lewis County Christian School, North River Avenue, 26452, North River Avenue, Weston, WV, United States"
POINT (-80.36425417283195 39.272281050000004),"The Clarksburg Amphitheater, 1, Clarksburg Park Way, 26301, Clarksburg Park Way, Clarksburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.2284157 38.994021),"Fat Tire Cycle, 33, East Main Street, 26201, East Main Street, Buckhannon, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.2244189 38.9868754),"Buckhannon Upshur Intermediate School, College Avenue, 26201, College Avenue, Buckhannon, WV, United States"
POINT EMPTY,
POINT (-78.444263 39.2697896),"Capon Chapel, Christian Church Road, 26711, Christian Church Road, Capon Bridge, WV, United States"
POINT (-78.444263 39.2697896),"Capon Chapel, Christian Church Road, 26711, Christian Church Road, Capon Bridge, WV, United States"
POINT (-78.7505527091547 39.34099845),"West Virginia Schools for the Deaf and Blind, 301, East Main Street, 26757, East Main Street, Romney, WV, United States"
POINT EMPTY,
POINT (-78.96913783926382 39.069362749999996),"Moorefield Elementary School, North Main Street, 26836, North Main Street, Moorefield, WV, United States"
POINT (-78.7518268 39.3407784),"WVSDB Parking Area 1, Northwestern Pike, 26757, Northwestern Pike, Romney, WV, United States"
POINT (-78.5926192 39.0795505),"East Main Street, 26851, Wardensville, West Virginia, United States"
POINT EMPTY,
POINT (-81.55174132239817 39.242862349999996),"Bakery Discount Center, Blizzard Drive, 26101, Blizzard Drive, parkersburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.96913783926382 39.069362749999996),"Moorefield Elementary School, North Main Street, 26836, North Main Street, Moorefield, WV, United States"
POINT (-78.96913783926382 39.069362749999996),"Moorefield Elementary School, North Main Street, 26836, North Main Street, Moorefield, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-78.75328968913007 39.34262555),"WVSDB School for the Blind, North Antigo Place, 26757, North Antigo Place, Romney, WV, United States"
POINT (-78.7012102 39.3242444),"Romney Middle School, 296, Calvert St, 26757, Calvert St, Romney, WV, United States"
POINT (-80.15617615833108 39.4511106),"East Fairmont High School, 1993, Airport Road, 26554, Airport Road, Fairmont, WV, United States"
POINT (-80.1642296 39.4804616),"MVA Health Center - Fairmont, 1322, Locust Avenue, 26554, Locust Avenue, Fairmont, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.16738783149802 39.4475962),"Fairmont Municipal Airport, Robert M Stanley Road, 26554, Robert M Stanley Road, Pleasant Valley, WV, United States"
POINT (-78.4532334 39.5249323),"Mountaineer Community Health Center, 783, Winchester Street, 25434, Winchester Street, Paw Paw, WV, United States"
POINT (-80.61009445546259 40.292003199999996),"15th Street Park, Charles Street, 26070, Charles Street, Wellsburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.544959 39.239548),"South Parkersburg Branch Library, Blizzard Drive, 26101, Blizzard Drive, parkersburg, WV, United States"
POINT EMPTY,
POINT (-81.0548442 39.2678545),"School Street, 26346, Ellenboro, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.95074599999998 39.480775949999995),"58-64, Warm Springs Avenue, 25404, Warm Springs Avenue, Martinsburg, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.22766248460265 39.62661185),"7, South Washington Street, 25411, South Washington Street, Berkeley Springs, WV, United States"
POINT (-77.96800000644072 39.45858395),"422, W Burke St, 25401, W Burke St, Martinsburg, WV, United States"
POINT (-77.95022984733923 39.471914850000005),"Martinsburg North Middle School, 250, East Road, 25404, East Road, Martinsburg, WV, United States"
POINT EMPTY,
POINT (-78.23636747654317 39.61364585),"Widmyer Elementary School, 128, Widmyer Circle, 25411, Widmyer Circle, Berkeley Springs, WV, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-79.8620284 38.9287497),"Robert E Lee Avenue, 26241, Elkins, West Virginia, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-122.1935527 47.8563177),"Seattle Hill Rd & 2900 Block, Seattle Hill Road, 98012, Seattle Hill Road, Mill Creek, Washington, United States"
POINT EMPTY,
POINT (-79.8496882 38.9265773),"Elkins City Hall, Davis Avenue, 26241, Davis Avenue, Elkins, WV, United States"
POINT (-79.97006864813454 38.729710600000004),"Valley Health Care, 46, Town Center Plaza, 26280, Town Center Plaza, Mill Creek, West Virginia, United States"
POINT (-80.1642296 39.4804616),"MVA Health Center - Fairmont, 1322, Locust Avenue, 26554, Locust Avenue, Fairmont, West Virginia, United States"
POINT (-81.5654107 39.2545234),"Camden Avenue, 26101, Parkersburg, West Virginia, United States"
POINT EMPTY,
POINT (-81.54482101399657 39.27854385),"Main Building, 2101, Dudley Avenue, 26101, Dudley Avenue, Parkersburg, WV, United States"
POINT (-81.5626074 39.2637842),"Parkersburg City Building, 3rd Street, 26101, 3rd Street, Parkersburg, WV, United States"
POINT (-122.11810649947927 48.189567249999996),"Community Health Center, 326, South Stillaguamish Avenue, 98223, South Stillaguamish Avenue, Arlington, WA, United States"
POINT (-122.2006011 47.7609569),"10414, Beardslee Boulevard, 98011, Beardslee Boulevard, Bothell, WA, United States"
POINT (-122.10175 47.6923386),"Northeast 103rd Court, 98052, Redmond, Washington, United States"
POINT (-122.1466581932188 47.60886695),"111, 145th Place Southeast, 98007, 145th Place Southeast, Bellevue, WA, United States"
POINT (-122.2046261 47.675723),"202, Kirkland Avenue, 98033, Kirkland Avenue, Kirkland, WA, United States"
POINT (-77.01234665 38.82643635),"4344, Martin Luther King Junior Avenue Southwest, 20375, Martin Luther King Junior Avenue Southwest, Washington, DC, United States"
POINT (-122.1508037141554 47.60804105),"Sammamish High School, 100, 140th Avenue Southeast, 98005, 140th Avenue Southeast, Bellevue, WA, United States"
POINT (-122.163967725 48.06097825),"4922, Grove Street, 98270, Grove Street, Marysville, WA, United States"
POINT (-122.17466503807285 48.0837403),"9710, State Avenue, 98270, State Avenue, Marysville, WA, United States"
POINT (-122.0117856 47.8521519),"Fryelands Blvd & 161st St SE, Fryelands Boulevard, 98272, Fryelands Boulevard, Monroe, Washington, United States"
POINT (-121.99292678230509 47.85078205),"17707, West Main Street, 98272, West Main Street, Monroe, WA, United States"
POINT (-122.3463721 47.7787566),"Highway 99, 98026, Edmonds, Washington, United States"
POINT (-122.1985286479363 48.00565775),"930, North Broadway Avenue, 98201, North Broadway Avenue, EVERETT, WA, United States"
POINT (-122.20149494953952 47.9979433),"Everett-North Clinic, 1424, Broadway, 98201, Broadway, Everett, WA, United States"
POINT (-122.2085003 47.9525377),"Rucker Avenue, 98203, Everett, Washington, United States"
POINT (-122.6122392 48.5212327),"107, Commercial Avenue, 98221, Commercial Avenue, Anacortes, WA, United States"
POINT (-122.5194958 48.7860328),"Airport Drive, 98226, Bellingham, Washington, United States"
POINT (-122.49459 48.798237),"Cordata Pkwy at Stuart Rd, Cordata Parkway, 98226, Cordata Parkway, Bellingham, WA, United States"
POINT (-121.75247592570727 48.53695435),"Sea Mar Concrete Medical Clinic, 7438, South D Avenue, 98237, South D Avenue, Concrete, WA, United States"
POINT (-122.2126313 47.9506096),"Claremont Way, 98203, Everett, Washington, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-122.2897486 47.817442),"Alderwood Mall Blvd & 40th Ave W, Alderwood Mall Blvd, 98036, Alderwood Mall Blvd, Lynwood, WA, United States"
POINT (-122.4992386 48.7839192),"Sterling Drive, 98226, Bellingham, Washington, United States"
POINT (-122.32818857329701 48.421873250000004),"1010, Warren Street, 98273, Warren Street, Mount Vernon, WA, United States"
POINT (-122.31295279335504 48.43364965),"1400, North Laventure Road, 98273, North Laventure Road, Mount Vernon, Washington, United States"
POINT (-122.34060769196387 48.43191105),"99, Willow Lane, 98273, Willow Lane, Mount Vernon, Washington, United States"
POINT (-122.6671396 48.2849839),"Harborview, 98277, Oak Harbor, Washington, United States"
POINT (-122.6671396 48.2849839),"Harborview, 98277, Oak Harbor, Washington, United States"
POINT (-122.64770273350132 48.2888025),"Harborside Village, 830, Southeast Pioneer Way, 98277, Southeast Pioneer Way, Oak Harbor, WA, United States"
POINT (-122.2522373 47.9571044),"W MUKILTEO BLVD and DOVER, West Mukilteo Boulevard, 98203, West Mukilteo Boulevard, Everett, Washington, United States"
POINT (-122.474021 48.7532945),"Minuteman Press, 1616, Cornwall Avenue, 98225, Cornwall Avenue, Bellingham, WA, United States"
POINT (-122.5112633 48.7204166),"Bellingham Fairhaven, Harris Avenue, 98225, Harris Avenue, Bellingham, WA, United States"
POINT (-122.5112633 48.7204166),"Bellingham Fairhaven, Harris Avenue, 98225, Harris Avenue, Bellingham, WA, United States"
POINT (-122.47143427124183 48.7460366),"1330, Ellis Street, 98225, Ellis Street, Bellingham, WA, United States"
POINT (-122.5112633 48.7204166),"Bellingham Fairhaven, Harris Avenue, 98225, Harris Avenue, Bellingham, WA, United States"
POINT (-122.584813 48.861327),"Portal Way at 6000 Block, Portal Way, 98262, Portal Way, Ferndale, Washington, United States"
