geometry,address
POINT EMPTY,
POINT (-81.4647663 40.4928089),"West High Avenue, 44663, New Philadelphia, Ohio, United States"
POINT EMPTY,
POINT (-80.991145 40.278082),"Main Street, 43907, Cadiz, Ohio, United States"
POINT (-80.7293165 40.0990045),"Walnut Street, 43935, Martins Ferry, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.4547485 40.5111168),"South Bellevue Avenue, 44622, Dover, Ohio, United States"
POINT (-81.4548798 40.5158786),"Hospital Drive, 44622, Dover, Ohio, United States"
POINT (-81.1017399 40.9078437),"Carnation Clinic, 1401, South Arch Avenue, 44601, South Arch Avenue, Alliance, OH, United States"
POINT (-81.115443 40.916679),"West Cambridge Street, 44601, Alliance, Ohio, United States"
POINT EMPTY,
POINT (-81.856001 41.160411),"Ledgewood Drive, 44256, Medina Township, Ohio, United States"
POINT (-81.73269210540431 41.033078399999994),"185, Simcox street, 44281, Simcox street, Wadsworth, OH, United States"
POINT EMPTY,
POINT (-84.4876424 39.4646058),"Hamilton Trenton Road, 45067, St. Clair Township, Ohio, United States"
POINT (-84.5380084 39.3436886),"Donald Drive, 45014, Fairfield, Ohio, United States"
POINT (-84.54116990397291 39.394974149999996),"Garfield Middle School, 250, North Fair Avenue, 45011, North Fair Avenue, Hamilton, OH, United States"
POINT EMPTY,
POINT (-84.7472812 39.5151825),"West Sycamore Street, 45056, Oxford, Ohio, United States"
POINT (-84.7215505 39.4895455),"Oxford Millville Road, 45056, Oxford, Ohio, United States"
POINT EMPTY,
POINT (-84.34860683807022 39.52258645),"Middletown High School, 601, North Breiel Boulevard, 45042, North Breiel Boulevard, Middletown, OH, United States"
POINT (-84.7491623 39.5136663),"North Locust Street, 45056, Oxford, Ohio, United States"
POINT (-84.616655 39.126516),"Anderson Ferry Rd & Sidney Ave, Anderson Ferry Road, 45238, Anderson Ferry Road, Cincinnati, OH, United States"
POINT EMPTY,
POINT (-84.553656 40.002322),"North Main Street, 45304, Arcanum, Ohio, United States"
POINT (-84.632178 40.100882),"Greenville South Broadway Commercial Historic District, 45331, Greenville, Ohio, United States"
POINT (-84.6256324 40.0844852),"Family Health Services of Darke County, 5735, Meeker Road, 45331, Meeker Road, Greenville, Ohio, United States"
POINT (-84.70222340453776 39.9722792),"Family Health Services of Darke County, 101, Anderson Street, 45346, Anderson Street, New Madison, Ohio, United States"
POINT (-84.46563917498766 40.22294075000001),"Family Health Services of Darke County, 10484, Kley Road, 45380, Kley Road, Versailles, OH, United States"
POINT EMPTY,
POINT (-84.57770095000001 39.13767715),"2338, Harrison Avenue, 45211, Harrison Avenue, Cincinnati, Ohio, United States"
POINT (-84.452353 39.230684),"North Cooper Avenue, 45215, Lockland, Ohio, United States"
POINT (-84.56535639079706 39.274796699999996),"2323, Wilson Avenue, 45251, Wilson Avenue, Colerain Township, Ohio, United States"
POINT (-84.5422058 39.2319412),"Compton Rd & Martin Ave, Compton Road, 45231, Compton Road, Mount Healthy, Ohio, United States"
POINT (-84.47887049056713 39.18475875),"1139, Cheyenne Drive, 45216, Cheyenne Drive, Cincinnati, Ohio, United States"
POINT EMPTY,
POINT (-82.8744033 41.2827589),"West Main Street, 44811, Bellevue, Ohio, United States"
POINT (-83.63723752187542 41.37951015),"Oak Grove Cemetery, 1220, East Merry Avenue, 43402, East Merry Avenue, Bowling Green, OH, United States"
POINT (-83.129324 41.3416248),"Rutherford B Hayes Presidential Center Library, Hayes Avenue, 43420, Hayes Avenue, Fremont, OH, United States"
POINT (-83.148241 41.361724),"West State Street, 43420, Fremont, Ohio, United States"
POINT (-82.71408185247421 41.434702099999996),"Sandusky High School, Hayes Avenue, 44870, Hayes Avenue, Perkins Township, Ohio, United States"
POINT EMPTY,
POINT (-82.7437562 41.4449206),"Superior Street, 44870, Sandusky, Ohio, United States"
POINT (-82.7437562 41.4449206),"Superior Street, 44870, Sandusky, Ohio, United States"
POINT (-82.7031236 41.43505),"West Parish Street, 44870, Sandusky, Ohio, United States"
POINT (-82.7074648 41.6062881),"Kelleys Island Library, 528, Division Street, 43438, Division Street, Kelleys Island, OH, United States"
POINT (-82.91322 41.50927),"Buckeye Boulevard, 43452, Port Clinton, Ohio, United States"
POINT EMPTY,
POINT (-82.71408185247421 41.434702099999996),"Sandusky High School, Hayes Avenue, 44870, Hayes Avenue, Perkins Township, Ohio, United States"
POINT EMPTY,
POINT (-82.6054547 41.2975519),"Milan, 44846, Ohio, United States"
POINT (-82.4919099 41.322541),"Center Street, 44814, Berlin Heights, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.71066049281472 41.4561858),"152, East Market Street, 44870, East Market Street, Sandusky, Ohio, United States"
POINT EMPTY,
POINT (-82.7186731 41.4406292),"Sandusky, North Depot Street, 44870, North Depot Street, Sandusky, OH, United States"
POINT (-82.71408185247421 41.434702099999996),"Sandusky High School, Hayes Avenue, 44870, Hayes Avenue, Perkins Township, Ohio, United States"
POINT (-83.5971867 41.6231977),"Arlington Avenue, 43614, Toledo, Ohio, United States"
POINT (-84.551082 41.484675),"North Main Street, 43506, Bryan, Ohio, United States"
POINT (-84.551082 41.484675),"North Main Street, 43506, Bryan, Ohio, United States"
POINT EMPTY,
POINT (-84.343784 41.28481),"Biede Avenue, 43512, Defiance, Ohio, United States"
POINT (-83.6233429 41.6769431),"Starbucks, West Central Avenue, 43606, West Central Avenue, Toledo, OH, United States"
POINT EMPTY,
POINT (-83.6768213 41.6394424),"McTigue Drive, 43615, Toledo, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-83.5189336 41.648539),"Morrison Drive, 43605, Toledo, Ohio, United States"
POINT (-83.52839205446168 41.6798239),"Woodward High School, 701, East Central Avenue, 43608, East Central Avenue, Toledo, Ohio, United States"
POINT (-83.5416816 41.6381693),"Toledo, Emerald Avenue, 43601, Emerald Avenue, Toledo, OH, United States"
POINT EMPTY,
POINT (-83.5369001 41.6522563),"North Huron Street, 43604, Toledo, Ohio, United States"
POINT (-83.552393 41.648083),"Division Street, 43602, Toledo, Ohio, United States"
POINT EMPTY,
POINT (-83.5046093 41.6778323),"North Michigan Street, 43608, Toledo, Ohio, United States"
POINT (-83.515091 41.631197),"Varland Avenue, 43605, Toledo, Ohio, United States"
POINT (-83.539847 41.651953),"Jefferson Avenue, 43624, Toledo, Ohio, United States"
POINT (-83.616301 41.630721),"South Avenue, 43609, Toledo, Ohio, United States"
POINT (-83.5182153 41.6416563),"Main Street, 43605, Toledo, Ohio, United States"
POINT (-83.5359625 41.6607264),"East Woodruff Avenue, 43624, Toledo, Ohio, United States"
POINT (-83.6233429 41.6769431),"Starbucks, West Central Avenue, 43606, West Central Avenue, Toledo, OH, United States"
POINT (-83.6380906 41.6456052),"Nebraska Avenue, 43607, Toledo, Ohio, United States"
POINT (-83.569668 41.623861),"Broadway, 43609, Toledo, Ohio, United States"
POINT (-84.109646 39.805852),"Timber Bend Place, 45424, Dayton, Ohio, United States"
POINT (-84.1769329852406 39.732555500000004),"300, Volusia Avenue, 45409, Volusia Avenue, Dayton, OH, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.1858786 39.7877989),"Stanley Avenue, 45404, Dayton, Ohio, United States"
POINT (-84.246346 39.768662),"North James H. McGee Boulevard, 45417, Dayton, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-84.1545895463054 39.76653425),"30, North Monmouth Street, 45403, North Monmouth Street, Dayton, OH, United States"
POINT (-84.234312 39.768053),"Philadelphia Drive, 45406, Dayton, Ohio, United States"
POINT (-84.15762260299107 39.762871450000006),"100, South Horton Street, 45403, South Horton Street, Dayton, OH, United States"
POINT (-83.92936870420994 39.68291625),"Surfn Cycle Xenia, 150, South Detroit Street, 45385, South Detroit Street, Xenia, OH, United States"
POINT (-84.1870567 39.7582571),"Dayton Metro Library Operations Center, 120, South Patterson Boulevard, 45402, South Patterson Boulevard, Dayton, OH, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-84.194863 39.7402358),"South Edwin C. Moses Boulevard, 45407, Dayton, Ohio, United States"
POINT (-83.8116516 39.892423),"South Limestone Street, 45505, Springfield, Ohio, United States"
POINT (-83.8116516 39.892423),"South Limestone Street, 45505, Springfield, Ohio, United States"
POINT (-83.838605 39.921701),"West Mulberry Street, 45506, Springfield, Ohio, United States"
POINT EMPTY,
POINT (-84.1852621777673 39.77507855),"230, Vermont Avenue, 45404, Vermont Avenue, Dayton, OH, United States"
POINT (-84.18490539643932 39.75457145),"200, Green Street, 45402, Green Street, Dayton, OH, United States"
POINT (-84.16070195 39.760116350000004),"220, Linden Avenue, 45403, Linden Avenue, Dayton, OH, United States"
POINT (-84.15737615860448 39.76714025),"110, North Findlay Street, 45402, North Findlay Street, Dayton, OH, United States"
POINT (-81.69261446209048 41.49902755),"Park Building, 140, Public Square, 44113, Public Square, Cleveland, OH, United States"
POINT (-81.5328826 41.5814479),"Cleveland Rock Gym, 21200 #B3, Saint Clair Avenue, 44123, Saint Clair Avenue, Euclid, OH, United States"
POINT (-81.61298635375185 41.5117029),"Cleveland Museum of Natural History, 1, Wade Oval Drive, 44106, Wade Oval Drive, Cleveland, OH, United States"
POINT (-81.68857538921003 41.4966862),"Rocket Mortgage FieldHouse, 1, Center Court, 44115, Center Court, Cleveland, OH, United States"
POINT (-81.68113241152425 41.518816900000004),"Burke Lakefront Airport, 1501, North Marginal Road, 44114, North Marginal Road, Cleveland, OH, United States"
POINT (-81.68857538921003 41.4966862),"Rocket Mortgage FieldHouse, 1, Center Court, 44115, Center Court, Cleveland, OH, United States"
POINT (-81.82439173778957 41.434698049999994),"Laura's Home Women's Crisis Center, 18120, Puritas Avenue, 44135, Puritas Avenue, Cleveland, OH, United States"
POINT (-81.67664961521719 41.49923375),"Cleveland State University Wolstein Center, East 21st Street, 44115, East 21st Street, Cleveland, OH, United States"
POINT (-81.677454 41.4974118),"Central Avenue, 44115, Cleveland, Ohio, United States"
POINT (-81.67664961521719 41.49923375),"Cleveland State University Wolstein Center, East 21st Street, 44115, East 21st Street, Cleveland, OH, United States"
POINT (-81.6374585 41.5386286),"OH-283, 44103, Cleveland, Ohio, United States"
POINT (-81.6142338 41.4890525),"Baldwin Road, 44104, Cleveland, Ohio, United States"
POINT (-81.64828533245307 41.4886618),"Carl B. Stokes Social Services Mall, 6001, Woodland Avenue, 44104, Woodland Avenue, Cleveland, OH, United States"
POINT (-81.677454 41.4974118),"Central Avenue, 44115, Cleveland, Ohio, United States"
POINT (-81.6838545 41.5069119),"Care Alliance Health Center, 1530, Saint Clair Avenue, 44114, Saint Clair Avenue, Cleveland, Ohio, United States"
POINT (-81.6838545 41.5069119),"Care Alliance Health Center, 1530, Saint Clair Avenue, 44114, Saint Clair Avenue, Cleveland, Ohio, United States"
POINT (-81.60476272379364 41.50893495),"Museum of Contemporary Art Cleveland, Euclid Avenue, 44106, Euclid Avenue, Cleveland, OH, United States"
POINT (-81.7230201 41.4857677),"5209, Detroit Avenue, 44199, Detroit Avenue, Cleveland, OH, United States"
POINT (-81.5990607 41.5141406),"12201, Euclid Avenue, 44106, Euclid Avenue, Cleveland, OH, United States"
POINT (-81.81705987475824 41.4479792),"3929, Rocky River Drive, 44135, Rocky River Drive, Cleveland, OH, United States"
POINT (-81.6374585 41.5386286),"OH-283, 44103, Cleveland, Ohio, United States"
POINT EMPTY,
POINT (-81.79121723623402 41.480389450000004),"Lakewood High School, Robinwood Avenue, 44107, Robinwood Avenue, Lakewood, Ohio, United States"
POINT (-81.79121723623402 41.480389450000004),"Lakewood High School, Robinwood Avenue, 44107, Robinwood Avenue, Lakewood, Ohio, United States"
POINT (-81.8059391 41.4409867),"Puritas, Valleyview Avenue, 44135, Valleyview Avenue, Cleveland, Ohio, United States"
POINT EMPTY,
POINT (-81.6854104 41.4800922),"Neighborhood Family Practice, 2358, Professor Avenue, 44113, Professor Avenue, Cleveland, OH, United States"
POINT (-73.8229054 40.752811),"Charles B Wang Community Health Center, Elder Avenue, 11355, Elder Avenue, New York, New York, United States"
POINT (-81.57311832464983 41.554759),"Neon Collinwood Health Center, 15322, Saint Clair Avenue, 44110, Saint Clair Avenue, Cleveland, OH, United States"
POINT (-81.57578554017286 41.5369136),"15201, Euclid Avenue, 44112, Euclid Avenue, East Cleveland, OH, United States"
POINT (-81.64862 41.508441),"Hough Avenue, 44106, Cleveland, Ohio, United States"
POINT (-81.62265024999999 41.4453964),"Miles Broadway Health Center, 9127, Miles Avenue, 44128, Miles Avenue, Cleveland, Ohio, United States"
POINT (-81.5737943970755 41.5361713),"Shaw High School, 15320, Euclid Avenue, 44112, Euclid Avenue, East Cleveland, OH, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.5358813 41.4130408),"Southgate Park Boulevard, 44137, Maple Heights, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.6593035 41.4747338),"Broadway Avenue, 44105, Cleveland, Ohio, United States"
POINT (-81.638563 41.5199019),"Saint Francis School, Myron Avenue, 44103, Myron Avenue, Cleveland, Ohio, United States"
POINT (-81.69794784319515 41.46041015),"MetroHealth Medical Center, 2500, MetroHealth Drive, 44109, MetroHealth Drive, Cleveland, OH, United States"
POINT (-82.57913337056277 39.7144878),"Fairfield Community Health Center, 1155, East Main Street, 43130, East Main Street, Lancaster, OH, United States"
POINT (-82.61389649292684 39.84538915),"1055, West Market Street, 43105, West Market Street, Baltimore, Ohio, United States"
POINT (-82.62405402460266 39.70740385),"Fairfield Community Health Center, 216, Trace Drive, 43130, Trace Drive, Lancaster, OH, United States"
POINT (-82.57913337056277 39.7144878),"Fairfield Community Health Center, 1155, East Main Street, 43130, East Main Street, Lancaster, OH, United States"
POINT (-82.09027562761494 39.33500495),"106, Maplewood Drive, 45701, Maplewood Drive, Athens, OH, United States"
POINT (-82.1011222 39.3564524),"Athens Dental Arts, Columbus Rd, 45701, Columbus Rd, Athens, OH, United States"
POINT EMPTY,
POINT (-82.1390459 39.3203109),"Kenny Drive, 45701, Athens, Ohio, United States"
POINT (-82.09094480200214 39.33504885),"90, Maplewood Drive, 45701, Maplewood Drive, Athens, OH, United States"
POINT EMPTY,
POINT (-81.806786 39.217912),"Wilson Street, 45723, Coolville, Ohio, United States"
POINT EMPTY,
POINT (-82.213239 39.726577),"Panther Drive, 43764, New Lexington, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.256631 40.451148),"East Main Street, 43014, Danville, Ohio, United States"
POINT (-82.6148143 41.2423476),"Huron County Office Building, 12, E Main St, 44857, E Main St, Norwalk, OH, United States"
POINT (-82.48154504377376 40.402417650000004),"Young's Drive-in, 206, Wooster Road, 43050, Wooster Road, Mount Vernon, OH, United States"
POINT (-82.4875523 40.3909058),"West Ohio Avenue, 43050, Mount Vernon, Ohio, United States"
POINT (-82.4377742 40.404556),"WQIO-FM (Mount Vernon), Upper Gilchrist Road, 43050, Upper Gilchrist Road, Monroe Township, Ohio, United States"
POINT (-82.26533227316746 40.44952985),"Danville High School, Richardson Street, 43014, Richardson Street, Danville, Ohio, United States"
POINT (-82.4260519 40.05032405),"63 1/2, South Williams Street, 43055, South Williams Street, Newark, OH, United States"
POINT (-81.5805727 40.0326234),"Clark Street, 43725, Cambridge, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.95965422689287 39.9513697),"Duchess, 140, Pleasant Grove Road, 43701, Pleasant Grove Road, Zanesville, OH, United States"
POINT (-82.0084082 39.9529827),"Adair Avenue, 43701, Zanesville, Ohio, United States"
POINT (-82.0071896 39.9244268),"MVHC Urgent Care, 915, Putnam Avenue, 43701, Putnam Avenue, Zanesville, OH, United States"
POINT (-82.0504082 39.8948601),"Foodworks Alliance, 2725, Pinkerton Lane, 43701, Pinkerton Lane, Zanesville, OH, United States"
POINT (-81.8645287 39.6519735),"North Main Street, 43758, Malta, Ohio, United States"
POINT (-81.5805727 40.0326234),"Clark Street, 43725, Cambridge, Ohio, United States"
POINT (-81.620842 40.349386),"Township Road 100, 43832, Adams Township, Ohio, United States"
POINT (-82.0504082 39.8948601),"Foodworks Alliance, 2725, Pinkerton Lane, 43701, Pinkerton Lane, Zanesville, OH, United States"
POINT (-82.0504082 39.8948601),"Foodworks Alliance, 2725, Pinkerton Lane, 43701, Pinkerton Lane, Zanesville, OH, United States"
POINT (-82.0504082 39.8948601),"Foodworks Alliance, 2725, Pinkerton Lane, 43701, Pinkerton Lane, Zanesville, OH, United States"
POINT (-82.0051989 39.9170197),"Moxahala Avenue, 43701, Zanesville, Ohio, United States"
POINT (-81.75222 40.282017),"Township Highway 1130, 43845, West Lafayette, Ohio, United States"
POINT (-81.2935915 39.9727567),"Main Street, 43773, Quaker City, Ohio, United States"
POINT (-81.5152442398685 41.084227850000005),"Akron Art Museum, East Market Street, 44309, East Market Street, Akron, Ohio, United States"
POINT (-81.53303514542682 41.090875749999995),"38, Oakdale Avenue, 44302, Oakdale Avenue, Akron, OH, United States"
POINT (-81.5953538 41.0104014),"Robinson Avenue, 44203, Barberton, Ohio, United States"
POINT (-81.51971864744063 41.07605815),"Portage Path Behavioral Health, 340, South Broadway Street, 44308, South Broadway Street, Akron, OH, United States"
POINT (-81.53303514542682 41.090875749999995),"38, Oakdale Avenue, 44302, Oakdale Avenue, Akron, OH, United States"
POINT EMPTY,
POINT (-81.5080842 41.0207037),"Coventry Crossing, 44301, Akron, Ohio, United States"
POINT (-81.360078 41.157998),"Gougler Avenue, 44240, Kent, Ohio, United States"
POINT (-80.7539307 41.2379383),"East Market Street, 44484, Warren, Ohio, United States"
POINT (-80.7539307 41.2379383),"East Market Street, 44484, Warren, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.968345 41.186401),"East Broad Street, 44444, Newton Falls, Ohio, United States"
POINT EMPTY,
POINT (-80.663786 41.124493),"Belmont Avenue, 44504:44505, Youngstown, Ohio, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.7818126 41.9045058),"East 2nd Street, 44004, Ashtabula, Ohio, United States"
POINT (-81.46307565086848 41.5998422),"Wickliffe High School, 2255, Rockefeller Road, 44092, Rockefeller Road, Wickliffe, OH, United States"
POINT (-80.78237104025217 41.86403435),"4726, Main Avenue, 44004, Main Avenue, Ashtabula, OH, United States"
POINT (-81.245657 41.7244885),"Painesville, 44077, Ohio, United States"
POINT (-81.3987367 41.6428937),"Mentor Avenue, 44094, Willoughby, Ohio, United States"
POINT (-81.3987367 41.6428937),"Mentor Avenue, 44094, Willoughby, Ohio, United States"
POINT (-82.9847097583066 39.924262299999995),"John R. Maloney Family Health and Wellness Center, 1905, Parsons Avenue, 43207, Parsons Avenue, Columbus, OH, United States"
POINT (-83.0616297 39.9557927),"2300, West Broad Street, 43204, West Broad Street, Columbus, Ohio, United States"
POINT (-83.00296330393965 39.88530255),"CNHC Great Southern, 3781, South High Street, 43207, South High Street, Columbus, OH, United States"
POINT (-82.99281333952754 39.936518500000005),"101, Hanford Street, 43206, Hanford Street, Columbus, OH, United States"
POINT (-82.9847097583066 39.924262299999995),"John R. Maloney Family Health and Wellness Center, 1905, Parsons Avenue, 43207, Parsons Avenue, Columbus, OH, United States"
POINT (-83.0616297 39.9557927),"2300, West Broad Street, 43204, West Broad Street, Columbus, Ohio, United States"
POINT (-83.9481205 39.9398415),"New Carlisle Pike, 45344, New Carlisle, Ohio, United States"
POINT (-83.442552 39.514207),"Highland Avenue, 43160, Washington Court House, Ohio, United States"
POINT (-82.8447676 39.9261976),"Chantry Drive, 43232, Columbus, Ohio, United States"
POINT EMPTY,
POINT (-82.990768 39.9256604),"1803, South Sixth Street, 43207, South Sixth Street, Columbus, OH, United States"
POINT EMPTY,
POINT (-83.0299656 40.0309607),"West North Broadway, 43220, Columbus, Ohio, United States"
POINT (-82.97646151592744 40.0841335),"1523, Hempwood Drive, 43229, Hempwood Drive, Columbus, OH, United States"
POINT (-82.9919367 39.9678848),"North Grant Avenue, 43215, Columbus, Ohio, United States"
POINT (-83.4493642 39.8864493),"Madison County Law Library, North Main Street, 43140, North Main Street, London, OH, United States"
POINT (-83.0283303 40.0316303),"West North Broadway, 43214, Columbus, Ohio, United States"
POINT (-82.98756379270088 39.96904215),"Columbus State Community College, East Long Street, 43216, East Long Street, Columbus, OH, United States"
POINT (-83.0021271 39.9579583),"86-88, Park Front Court, 43215, Park Front Court, Columbus, OH, United States"
POINT (-82.98756379270088 39.96904215),"Columbus State Community College, East Long Street, 43216, East Long Street, Columbus, OH, United States"
POINT (-110.9431547 41.2749562),"County Road 102, 82931, Evanston, Wyoming, United States"
POINT (-109.25629196008207 41.58139355),"Comfort Inn & Suites Rock Springs, Commercial Way, 82901, Commercial Way, Rock Springs, WY, United States"
POINT (-108.7576014 44.7478233),"South Bent Street, 82435, Powell, Wyoming, United States"
POINT (-108.0554367 44.4888781),"Greybull Avenue, 82426, Greybull, Wyoming, United States"
POINT (-108.3810946 44.839187),"East Old Main Street, 82431, Lovell, Wyoming, United States"
POINT (-108.7575868 44.7568258),"North Bent Street, 82435, Powell, Wyoming, United States"
POINT (-108.7575868 44.7568258),"North Bent Street, 82435, Powell, Wyoming, United States"
POINT (-108.7575868 44.7568258),"North Bent Street, 82435, Powell, Wyoming, United States"
POINT (-104.80803529723786 41.164836699999995),"Lifecare Center of Cheyenne, 1330, Prairie Avenue, 82009, Prairie Avenue, Cheyenne, Wyoming, United States"
POINT (-104.80803529723786 41.164836699999995),"Lifecare Center of Cheyenne, 1330, Prairie Avenue, 82009, Prairie Avenue, Cheyenne, Wyoming, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-108.730702 42.8330755),"Lander, 82520, Wyoming, United States"
POINT (-106.4021897 42.817329),"Paradise Valley, 82604, Casper, Wyoming, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.32352925557159 42.85113215),"Ohio Oil Company Building, East A Street, 82601, East A Street, Casper, WY, United States"
POINT EMPTY,
POINT (-94.34857615 32.5475442),"Kroger, 300, East End Boulevard North, 75670, East End Boulevard North, Marshall, TX, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-94.3669245 32.5455237),"OS2, 105, East Houston, 75670, East Houston, Marshall, TX, United States"
POINT (-94.37028444849835 32.5379859),"Good Shepherd Medical Center Marshall Plaza, S Grove St, 75670, S Grove St, Marshall, TX, United States"
POINT (-94.37028444849835 32.5379859),"Good Shepherd Medical Center Marshall Plaza, S Grove St, 75670, S Grove St, Marshall, TX, United States"
POINT EMPTY,
POINT (-94.6500955769232 31.6205017),"Baker Patillo Student Center, 304, Vista Drive, 75965, Vista Drive, Nacogdoches, TX, United States"
POINT (-94.35332089317994 32.15878475),"W. C. Smith Building, West Panola Street, 75633, West Panola Street, Carthage, TX, United States"
POINT EMPTY,
POINT (-94.1035176 31.5314144),"East Hospital Street, 75972, San Augustine, Texas, United States"
POINT EMPTY,
POINT (-94.72943735000001 32.53355915),"Longview Regional Medical Center Helipad, North Fourth Street, 75601, North Fourth Street, Longview, TX, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-94.89317520804073 32.38887885),"Heritage Acres Home Park, 400, Shell Road, 75662, Shell Road, Kilgore, TX, United States"
POINT (-94.73036723021589 32.4514161),"Highland Village Apartments Leasing Office, West Loop 281, 75602, West Loop 281, Longview, TX, United States"
POINT (-94.7035945 32.5018694),"KFRO-AM (Longview), East Marshall Avenue, 75601, East Marshall Avenue, Longview, TX, United States"
POINT EMPTY,
POINT (-94.7035945 32.5018694),"KFRO-AM (Longview), East Marshall Avenue, 75601, East Marshall Avenue, Longview, TX, United States"
POINT (-94.72997303271933 32.481084249999995),"South Ward Elementary School, South Mobberly Avenue, 75602, South Mobberly Avenue, Longview, TX, United States"
POINT (-94.97113386636721 33.180364600000004),"Exxon, Green Hill Road, 75455, Green Hill Road, Mount Pleasant, TX, United States"
POINT (-94.9735823155331 33.174987349999995),"Community Care Center, 1901, Mulberry Street, 75455, Mulberry Street, Mount Pleasant, TX, United States"
POINT EMPTY,
POINT (-94.7651413 32.5270876),"1001, Lovers Lane, 75604, Lovers Lane, Longview, TX, United States"
POINT (-94.80535955698754 32.523930500000006),"Pine Tree Pirate Alternative to Continuing Education (P.A.C.E.) School, 1701, Pine Tree Road, 75604, Pine Tree Road, Longview, TX, United States"
POINT EMPTY,
POINT (-94.82989818627959 32.5374444),"3000, Bull Run Trail, 75604, Bull Run Trail, Longview, TX, United States"
POINT (-95.2655057 32.3765373),"KDOK-AM (Tyler), Morningside Drive, 75708, Morningside Drive, Tyler, TX, United States"
POINT (-94.6911014 31.9164435),"West Rusk Street, 75681, Mount Enterprise, Texas, United States"
POINT (-94.7904719 32.1443408),"US Route 259, 75652, Henderson, Texas, United States"
POINT (-94.7035945 32.5018694),"KFRO-AM (Longview), East Marshall Avenue, 75601, East Marshall Avenue, Longview, TX, United States"
POINT (-94.08151946073897 33.4097704),"1102, South Robison Road, 75501, South Robison Road, Texarkana, TX, United States"
POINT EMPTY,
POINT (-95.2879455139993 32.300246),"Hubbard Middle School, 1300, Hubbard Drive, 75703, Hubbard Drive, Tyler, TX, United States"
POINT (-95.2991179 32.3420938),"Ramey House, South Fannin Avenue, 75701, South Fannin Avenue, Tyler, TX, United States"
POINT (-95.2999425442582 32.3588733),"Northeast Texas Public Health District, North Broadway Avenue, 75702, North Broadway Avenue, Tyler, TX, United States"
POINT (-95.34297106954972 32.351085749999996),"Aldi, 200, South Southwest Loop 323, 75702, South Southwest Loop 323, Tyler, TX, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
