geometry,address
POINT EMPTY,
POINT (-77.95874844203684 36.2490777),"Rural Health Group, Inc. - Hollister, 204, Evans Road, 27844, Evans Road, Hollister, NC, United States"
POINT (-77.7124702 36.1051085),"Rural Health Group at Whitakers, 105, Southeast Railroad Street, 27891, Southeast Railroad Street, Whitakers, NC, United States"
POINT EMPTY,
POINT (-77.6573047 36.4553885),"Roanoke Rapids Police Department, Roanoke Ave, 27870, Roanoke Ave, Roanoke Rapids, NC, United States"
POINT (-77.64513764173165 36.4320941),"Halifax Regional Medical Center Heliport, Office Park Drive, 27870, Office Park Drive, Roanoke Rapids, North Carolina, United States"
POINT (-78.870732 35.786666),"NC 55 at High House Rd, NC 55 Streetside Trail, 27519, NC 55 Streetside Trail, Cary, North Carolina, United States"
POINT (-78.90387819559416 35.7294801),"212, Kelly West Drive, 27502, Kelly West Drive, Apex, NC, United States"
POINT (-78.870732 35.786666),"NC 55 at High House Rd, NC 55 Streetside Trail, 27519, NC 55 Streetside Trail, Cary, North Carolina, United States"
POINT EMPTY,
POINT (-78.63855375869755 35.78181225),"5, East Edenton Street, 27601, East Edenton Street, Raleigh, NC, United States"
POINT (-78.74002355143149 35.78411615),"225, Bashford Road, 27606, Bashford Road, Raleigh, NC, United States"
POINT (-77.60162485 35.253910250000004),"Neuse Shop & Fuel, West New Bern Road, 28502, West New Bern Road, NC, United States"
POINT (-76.9265085 34.8958547),"Trent Heating And Air, 176 Hwy 70 E, Hwy 70 E, 28533, Hwy 70 E, Havelock, NC, United States"
POINT (-78.326121 34.9909613),"JennaBugs Cafe, 421, West Elizabeth Street, 28328, West Elizabeth Street, Clinton, NC, United States"
POINT EMPTY,
POINT (-78.326121 34.9909613),"JennaBugs Cafe, 421, West Elizabeth Street, 28328, West Elizabeth Street, Clinton, NC, United States"
POINT (-78.326121 34.9909613),"JennaBugs Cafe, 421, West Elizabeth Street, 28328, West Elizabeth Street, Clinton, NC, United States"
POINT EMPTY,
POINT (-78.39395150550854 34.78310465),"Goshen Medical Center - Garland, 105, South Lisbon Avenue, 28441, South Lisbon Avenue, Garland, NC, United States"
POINT (-77.9614006 34.9614155),"Duplin County Chiropractic Center, 102, North Main Street, 28349, North Main Street, Kenansville, NC, United States"
POINT EMPTY,
POINT (-78.1359938510025 35.11011815),"Goshen Medical Center, 444, South West Center Street, 28314, South West Center Street, Faison, NC, United States"
POINT (-77.0924724 35.1015658),"Ford, M L King Jr Boulevard, 28562, M L King Jr Boulevard, New Bern, NC, United States"
POINT (-77.0924724 35.1015658),"Ford, M L King Jr Boulevard, 28562, M L King Jr Boulevard, New Bern, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.9603782009739 34.74749475),"Goshen Medical Center - Wallace, 110, Eastwood Drive, 28466, Eastwood Drive, Wallace, NC, United States"
POINT (-78.09025935467089 34.998853350000005),"Goshen Medical Center - Warsaw Wellness Center, 113, South Pine Street, 28398, South Pine Street, Warsaw, NC, United States"
POINT (-78.1359938510025 35.11011815),"Goshen Medical Center, 444, South West Center Street, 28314, South West Center Street, Faison, NC, United States"
POINT EMPTY,
POINT (-78.08140390837517 35.002348049999995),"Goshen Medical Center - Warsaw, 603, East College Street, 28398, East College Street, Warsaw, NC, United States"
POINT (-77.92763908308791 34.82243885),"Plainview Health Services, 360, East Charity Road, 28458, East Charity Road, Rose Hill, NC, United States"
POINT (-76.77281105527953 35.14267045),"Pamlico Community Health Center, 313, Main Street, 28515, Main Street, Bayboro, NC, United States"
POINT (-77.58098670666668 35.26009425666667),"107, South Queen Street, 28501, South Queen Street, Kinston, North Carolina, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-77.793528 35.31782),"Martin Luther King Jr Drive, 28551, La Grange, North Carolina, United States"
POINT (-77.58141492959183 35.2570775122449),"324, South Queen Street, 28501, South Queen Street, Kinston, North Carolina, United States"
POINT EMPTY,
POINT (-77.782564 35.3023008),"Little J's Pizza & Subs, 402, East Washington Street, 28551, East Washington Street, La Grange, NC, United States"
POINT (-77.58141492959183 35.2570775122449),"324, South Queen Street, 28501, South Queen Street, Kinston, North Carolina, United States"
POINT (-77.5785796 35.2584968),"Kinston City Hall, East King Street, 28502, East King Street, Kinston, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.583231 35.2693729),"Walgreens, 201, West Vernon Avenue, 28501, West Vernon Avenue, Kinston, NC, United States"
POINT (-80.69800503430162 35.0475525),"6909, Potter Road, 28104, Potter Road, Weddington, NC, United States"
POINT (-77.58137670510203 35.258043680612246),"258, South Queen Street, 28501, South Queen Street, Kinston, North Carolina, United States"
POINT (-77.05333657773298 35.546499350000005),"Agape Community Health Center, 120, Martin Luther King Jr. Drive, 27889, Martin Luther King Jr. Drive, Washington, NC, United States"
POINT (-76.02399169140759 35.50801815),"Engelhard Medical Center, US-264, 27824, US-264, NC, United States"
POINT (-75.97847569570106 35.112395750000005),"Ocracoke Health Center, 305, 432 Back Rd., 27960, 432 Back Rd., Ocracoke, NC, United States"
POINT EMPTY,
POINT (-78.46080764854926 35.64858035),"417, Barbour Street, 27520, Barbour Street, Clayton, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.19411992369622 34.72559875),"CommWell Health, 194, Tomahawk Highway, 28444, Tomahawk Highway, Harrells, NC, United States"
POINT (-78.45156028993816 35.24273325),"CommWell Health, 3331, Easy Street, 28334, Easy Street, Dunn, NC, United States"
POINT (-78.4515767 35.242491),"Angella Sherrill, 1508, Maple Grove Church Road, 28334, Maple Grove Church Road, Dunn, NC, United States"
POINT (-78.50748240817282 35.0095101),"Commwell Health of Salemburg, 500, Fayetteville Street, 28385, Fayetteville Street, Salemburg, NC, United States"
POINT (-78.90293709396067 35.9977794),"Carolina Theatre, 309, Morgan Street, 27701, Morgan Street, Durham, NC, United States"
POINT (-78.8957218 35.9932689),"412, Liberty Street, 27701, Liberty Street, Durham, NC, United States"
POINT (-78.94028608526361 36.00186815),"Duke Chapel, 401, Chapel Drive, 27705, Chapel Drive, Durham, NC, United States"
POINT (-78.90227981652232 35.9546562),"Hillside High School, 3727, Riddle Road, 27707, Riddle Road, Durham, NC, United States"
POINT (-78.8893638887987 36.00318085),"414, East Geer Street, 27701, East Geer Street, Durham, NC, United States"
POINT (-78.8976617979845 35.9805692),"Lincoln Community Health Center, 1301, Fayetteville Road, 27707, Fayetteville Road, Durham, NC, United States"
POINT (-78.8675747 36.0668331),"2181, Old Oxford Road, 27704, Old Oxford Road, Durham, NC, United States"
POINT (-78.9489981 35.9597105),"1313, Valley Run, 27707, Valley Run, Durham, NC, United States"
POINT (-78.91544176210107 35.993072999999995),"Carroll Street Park, 815, Carroll Street, 27701, Carroll Street, Durham, NC, United States"
POINT (-78.9855659 36.3915297),"Roxboro Post Office, South Main Street, 27573, South Main Street, Roxboro, NC, United States"
POINT (-78.9855659 36.3915297),"Roxboro Post Office, South Main Street, 27573, South Main Street, Roxboro, NC, United States"
POINT (-78.9855659 36.3915297),"Roxboro Post Office, South Main Street, 27573, South Main Street, Roxboro, NC, United States"
POINT (-79.0697265867309 35.913283500000006),"301, Lloyd Street, 27510, Lloyd Street, Carrboro, NC, United States"
POINT (-79.05205814053707 35.961308),"Solano at Chapel Hill, 100, Saluda Court, 27514, Saluda Court, Chapel Hill, NC, United States"
POINT (-79.40528658834089 36.0986473),"Charles Drew Community Health Center, 221, North Graham Hopedale Road, 27217, North Graham Hopedale Road, Burlington, NC, United States"
POINT (-79.05880473972482 35.951575000000005),"1315, Martin Luther King Junior Boulevard, 27514, Martin Luther King Junior Boulevard, Chapel Hill, NC, United States"
POINT (-79.0697265867309 35.913283500000006),"301, Lloyd Street, 27510, Lloyd Street, Carrboro, NC, United States"
POINT (-79.41745102150504 36.1007709),"Piedmont Senior Care, 1214, Vaughn Road, 27217, Vaughn Road, Burlington, NC, United States"
POINT (-79.39698626270165 36.21299825),"Scott Community Health Center, 5270, Union Ridge Road, 27217, Union Ridge Road, Burlington, NC, United States"
POINT EMPTY,
POINT (-78.5685467 36.4476891),"Rural Health Group at Stovall, 100, Durham Street, 27582, Durham Street, Stovall, NC, United States"
POINT (-81.14591232386364 36.492408),"Alleghany County Health Department, 157, Health Services Road, 28675, Health Services Road, Sparta, NC, United States"
POINT (-81.478701 36.4170481),"Ashe County Health Department, 413, McConnell Street, 28640, McConnell Street, Jefferson, NC, United States"
POINT (-81.51036043212895 36.464174799999995),"Ashe County Middle School, 255, Northwest Lane, 28693, Northwest Lane, Warrensville, NC, United States"
POINT (-90.15940347398654 29.96033715),"225, Claiborne Court, 70121, Claiborne Court, Jefferson, Louisiana, United States"
POINT EMPTY,
POINT (-80.55224552340758 35.81561755),"136, Marginal Street, 27014, Marginal Street, Cooleemee, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.5359604537234 35.97182935),"Davie County High School, 180, War Eagle Drive, 27028, War Eagle Drive, Mocksville, NC, United States"
POINT (-80.55882736828848 35.90644975),"Mocksville Elementary School, 295, Cemetery Street, 27028, Cemetery Street, Mocksville, NC, United States"
POINT (-80.53490677184644 35.965948100000006),"North Davie Middle School, 497, Farmington Road, 27028, Farmington Road, Mocksville, NC, United States"
POINT (-80.51668905588235 35.970735649999995),"Pinebrook Elementary School, 477, Pinebrook School Road, 27028, Pinebrook School Road, Mocksville, NC, United States"
POINT (-80.5890361 35.9261853),"Moe's Cafe, Cooper Creek Drive, 27028, Cooper Creek Drive, Mocksville, NC, United States"
POINT (-80.4070203970443 35.9291883),"William Ellis Middle School, 144, William Ellis Drive, 27006, William Ellis Drive, Advance, NC, United States"
POINT (-76.3997758 35.8721122),"601, Somerset Court, 27928, Somerset Court, Creswell, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.20602386649173 36.06394565),"Hanes Magnet School, 2355, Pleasant Street, 27107, Pleasant Street, Winston-Salem, NC, United States"
POINT (-80.2866584 36.06456125),"1816, Stonewood Drive Southwest, 27103, Stonewood Drive Southwest, Winston-Salem, NC, United States"
POINT EMPTY,
POINT (-81.14591232386364 36.492408),"Alleghany County Health Department, 157, Health Services Road, 28675, Health Services Road, Sparta, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.92813988207638 36.09012195),"Newland Quality Mart, Cranberry Street, 28653, Cranberry Street, Newland, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.6685502 36.2062465),"NC 105 Extension / Azalea Drive, Azalea Drive, 28607, Azalea Drive, Boone, North Carolina, United States"
POINT (-82.15715823483694 36.01588685),"Bakersville Medical Clinic, 86, North Mitchell Avenue, 28705, North Mitchell Avenue, Bakersville, NC, United States"
POINT (-82.15813771998548 36.0155879),"Bakersville Barber Shop, North Mitchell Avenue, 28705, North Mitchell Avenue, Bakersville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.6757862 35.9267372),"Collettsville Medical Center, 4330, Collettsville Road, 28611, Collettsville Road, Collettsville, NC, United States"
POINT (-80.9834706 35.9536254),"268, Cattlemans Road, 28625, Cattlemans Road, Statesville, NC, United States"
POINT (-81.6757862 35.9267372),"Collettsville Medical Center, 4330, Collettsville Road, 28611, Collettsville Road, Collettsville, NC, United States"
POINT (-81.1566343 36.1444948),"Wilkes County Health Department, 306, College Street, 28697, College Street, Wilkesboro, NC, United States"
POINT (-81.1566343 36.1444948),"Wilkes County Health Department, 306, College Street, 28697, College Street, Wilkesboro, NC, United States"
POINT (-79.3399352 36.4056566),"West Church Street, 27379, Yanceyville, North Carolina, United States"
POINT (-79.3539602 36.4160823),"North Village Pharmacy, 1493, Main Street, 27379, Main Street, Yanceyville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-79.3571647 36.4174243),"Old 86 Highway, 27379, Yanceyville, North Carolina, United States"
POINT (-79.18478025 36.249060850000006),"Prospect Hill Dental Clinic and Community Health Center, 322, Main Street, 27314, Main Street, Prospect Hill, NC, United States"
POINT (-79.81067172571244 36.0656592),"Old Town Draught House Grill, 1205, Spring Garden Street, 27403, Spring Garden Street, Greensboro, NC, United States"
POINT (-80.0061213 35.9572462),"High Point, West High Avenue, 27260, West High Avenue, High Point, NC, United States"
POINT (-79.83013192297588 36.0922855),"1002, Onslow Drive, 27408, Onslow Drive, Greensboro, NC, United States"
POINT (-79.7926487 36.0712114),"Greensboro City Hall, 300, West Washington Street, 27401, West Washington Street, Greensboro, NC, United States"
POINT EMPTY,
POINT (-79.8872403 36.0565938),"FedEx Office, West Wendover Avenue, 27407, West Wendover Avenue, Greensboro, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-78.8263239 34.3230733),"Goshen Medical Center, Inc. Chadbourn NC, 110, North Brown Street, 28431, North Brown Street, Chadbourn, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.92092514285008 34.549641699999995),"Black River Family Practice, 301, South Campbell Street, 28425, South Campbell Street, Burgaw, NC, United States"
POINT EMPTY,
POINT (-79.0286919 34.6033214),"Martin Luther King Jr Drive, 28359, Lumberton, North Carolina, United States"
POINT EMPTY,
POINT (-79.18236882819757 34.68467975),"Julian T. Pierce Health Center, 307, East Wardell Street, 28372, East Wardell Street, Pembroke, NC, United States"
POINT (-79.344782 34.732874),"Maxton Medical Center, 610, East Doctor Martin Luther King Junior Drive, 28364, East Doctor Martin Luther King Junior Drive, Maxton, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.18236882819757 34.68467975),"Julian T. Pierce Health Center, 307, East Wardell Street, 28372, East Wardell Street, Pembroke, NC, United States"
POINT (-79.1133900828125 34.4852652),"South Robeson Medical Clinic, 1212, Walnut Street, 28340, Walnut Street, Fairmont, NC, United States"
POINT (-78.9593072 34.8051023),"East Broad Street, 28384, Saint Pauls, North Carolina, United States"
POINT (-78.8820291 35.0738677),"Cumberland County Department of Public Health, 1235, Ramsey Street, 28301, Ramsey Street, Fayetteville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-78.6142694 34.630833),"Elizabethtown Police Department, South Morehead Street, 28337, South Morehead Street, Elizabethtown, NC, United States"
POINT EMPTY,
POINT (-78.4467074 33.8871716),"4th Street, 28469, Ocean Isle Beach, North Carolina, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-77.92092514285008 34.549641699999995),"Black River Family Practice, 301, South Campbell Street, 28425, South Campbell Street, Burgaw, NC, United States"
POINT (-78.17103625924807 34.52722455),"Black River Health Center, 109, West Church Street, 28421, West Church Street, Atkinson, NC, United States"
POINT (-82.51743880000001 35.95571105),"50, Gardenside Road, 28754, Gardenside Road, Mars Hill, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.583351 35.5590818),"East Thom Street, 28023, China Grove, North Carolina, United States"
POINT (-80.4778789 35.6420982),"Econo Lodge, Jake Alexander Boulevard South, 28144, Jake Alexander Boulevard South, Salisbury, NC, United States"
POINT EMPTY,
POINT (-80.4254463 35.6915939),"Food Lion, Salisbury Avenue, 28159, Salisbury Avenue, Spencer, NC, United States"
POINT (-80.51175255419622 35.7145557),"102, Rhodes Drive, 28147, Rhodes Drive, Salisbury, NC, United States"
POINT EMPTY,
POINT (-80.252709 35.822312),"Crisis Ministry (E 1st Ave & S Salisbury St), East 1st Avenue, 27292, East 1st Avenue, Lexington, NC, United States"
POINT (-80.07836774502942 35.8777851),"DCCC Thomasville Education Center, Randolph Street, 27360, Randolph Street, Thomasville, NC, United States"
POINT (-80.252709 35.822312),"Crisis Ministry (E 1st Ave & S Salisbury St), East 1st Avenue, 27292, East 1st Avenue, Lexington, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-78.9651817 35.25705),"Anderson Creek Medical Center, 6750, Overhills Road, 28390, Overhills Road, Spring Lake, NC, United States"
POINT (-80.85603549999999 35.0770855),"7520, Carmel Road, 28226, Carmel Road, Charlotte, NC, United States"
POINT EMPTY,
POINT (-78.8797171151322 35.05332865),"Sunny's, 200-206, Hay Street, 28301, Hay Street, Fayetteville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.22548164418657 34.97220634999999),"Goshen Medical Center, 102, Southern Avenue, 28376, Southern Avenue, Raeford, NC, United States"
POINT (-79.22548164418657 34.97220634999999),"Goshen Medical Center, 102, Southern Avenue, 28376, Southern Avenue, Raeford, NC, United States"
POINT (-79.09609308483911 35.63147085),"Moncure Community Health Center, 7228, Moncure Pittsboro Road, 27559, Moncure Pittsboro Road, Moncure, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-79.81535460417972 35.698639150000005),"Asheboro Dry Cleaners, South Fayetteville Street, 27203, South Fayetteville Street, Asheboro, NC, United States"
POINT (-79.09609308483911 35.63147085),"Moncure Community Health Center, 7228, Moncure Pittsboro Road, 27559, Moncure Pittsboro Road, Moncure, NC, United States"
POINT (-79.1618394 35.7171976),"163, Chatham Business Drive, 27312, Chatham Business Drive, Pittsboro, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.93095565691216 35.35721545),"Spindale Drug, West Main Street, 28160, West Main Street, Spindale, NC, United States"
POINT (-81.2621256 35.7141416),"Greystone Place, 28613, Conover, North Carolina, United States"
POINT (-81.1520688 35.714578),"Catawba Valley Urgent Care - Claremont, 3114, West Main Street, 28610, West Main Street, Claremont, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-80.8783079 35.7980392),"766, Hartness Road, 28677, Hartness Road, Statesville, NC, United States"
POINT (-80.865644 35.8001493),"1703, Davie Avenue, 28677, Davie Avenue, Statesville, NC, United States"
POINT EMPTY,
POINT (-81.08442736243778 35.6454964),"Bandys High School, 5040, East Bandys Cross Road, 28609, East Bandys Cross Road, Catawba, NC, United States"
POINT (-81.2631589447567 35.4784628),"F D Jack Kiser Intermediate, 301, Jeb Seagle Drive, 28092, Jeb Seagle Drive, Lincolnton, NC, United States"
POINT (-81.12117921412582 35.75281915),"Bunker Hill High School, 4675, Oxford School Road, 28610, Oxford School Road, Claremont, NC, United States"
POINT (-81.02066108031372 35.4559432),"Catawba Springs Elementary School, 206, North Little Egypt Road, 28037, North Little Egypt Road, Denver, NC, United States"
POINT (-81.2740577 35.72460325),"Profile Products, 70, 1st Avenue Court Southeast, 28602, 1st Avenue Court Southeast, Hickory, NC, United States"
POINT EMPTY,
POINT (-81.2740577 35.72460325),"Profile Products, 70, 1st Avenue Court Southeast, 28602, 1st Avenue Court Southeast, Hickory, NC, United States"
POINT (-81.49146558733483 35.280037699999994),"Cleveland Community College, 137, South Post Road, 28152, South Post Road, Shelby, NC, United States"
POINT EMPTY,
POINT (-81.37209307663358 35.61634465),"Fred T. Foard High School, 3407, Plateau Road, 28658, Plateau Road, Newton, NC, United States"
POINT (-81.2373025 35.4784672),"G.E. Massey Elementary School, 130, Newbold Street, 28092, Newbold Street, Lincolnton, NC, United States"
POINT (-81.33071373959481 35.70434315),"Grandview Middle School, 451, Catawba Valley Boulevard Southeast, 28602, Catawba Valley Boulevard Southeast, Hickory, NC, United States"
POINT (-80.8754735 35.8200288),"318, Turnersburg Highway, 28625, Turnersburg Highway, Statesville, NC, United States"
POINT (-81.37172647630834 35.61394795),"Jacobs Fork Middle School, 3431, Plateau Road, 28658, Plateau Road, Newton, NC, United States"
POINT (-81.32050389591208 35.7809698),"Jekins Elementary School, 3750, North Center Street, 28601, North Center Street, Hickory, NC, United States"
POINT EMPTY,
POINT (-81.22522209838115 35.57965795),"Maiden High School, 600, West Main Avenue, 28650, West Main Avenue, Maiden, NC, United States"
POINT (-81.21839874400877 35.58131665),"Maiden Middle School, 518, North C Avenue, 28650, North C Avenue, Maiden, NC, United States"
POINT (-81.08946139239933 35.65098245),"Mill Creek Middle School, 1041, Shiloh Road, 28610, Shiloh Road, Claremont, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-80.8638772 35.8002166),"1804, Davie Avenue, 28677, Davie Avenue, Statesville, NC, United States"
POINT (-81.11505808359092 35.7541025),"River Bend Middle school, 4670, Oxford School Road, 28610, Oxford School Road, Claremont, NC, United States"
POINT EMPTY,
POINT (-81.19939372648167 35.7201814),"Shurford Elementary School, 810, Hunsucker Drive, 28613, Hunsucker Drive, Conover, NC, United States"
POINT EMPTY,
POINT (-81.22896321179842 35.6551038),"South Newton Elementery School, 306, West I Street, 28658, West I Street, Newton, NC, United States"
POINT (-81.01745261875732 35.4856659),"Saint James Elementary School, 1774, Saint James Church Road, 28037, Saint James Church Road, Denver, North Carolina, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.2853048 35.2842087),"West Pennsylvania Avenue, 28016, Bessemer City, North Carolina, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.3446735 35.2392905),"West Mountain Street, 28066, Kings Mountain, North Carolina, United States"
POINT (-81.3446735 35.2392905),"West Mountain Street, 28066, Kings Mountain, North Carolina, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.54135354025917 35.2781005),"Allstate, 114, East Dixon Boulevard, 28152, East Dixon Boulevard, Shelby, NC, United States"
POINT (-80.8848124 35.7699745),"1022, Shelton Avenue, 28677, Shelton Avenue, Statesville, NC, United States"
POINT (-80.8763715 35.798167),"518, Brookdale Drive, 28677, Brookdale Drive, Statesville, NC, United States"
POINT EMPTY,
POINT (-81.5443852 35.277462),"Lafayette Street Church, South Lafayette Street, 28150, South Lafayette Street, Shelby, NC, United States"
POINT (-80.8763715 35.798167),"518, Brookdale Drive, 28677, Brookdale Drive, Statesville, NC, United States"
POINT (-81.68848741875 35.74066655),"Morganton Day School, 305, West Concord School, 28655, West Concord School, Morganton, NC, United States"
POINT (-81.68848741875 35.74066655),"Morganton Day School, 305, West Concord School, 28655, West Concord School, Morganton, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-81.68899579262467 35.742444250000005),"Burke Pharmacy, 301, West Meeting Street, 28655, West Meeting Street, Morganton, NC, United States"
POINT (-82.55228107523541 35.57239625),"Asheville High School, 419, McDowell Street, 28803, McDowell Street, Asheville, NC, United States"
POINT EMPTY,
POINT (-82.52724936003872 35.5878037),"Asheville Terrace Apartments, 200, Tunnel Road, 28802, Tunnel Road, Asheville, NC, United States"
POINT EMPTY,
POINT (-82.55480345984849 35.5865912),"Steel Root Builders, 225, Coxe Avenue, 28801, Coxe Avenue, Asheville, NC, United States"
POINT (-82.5802103130116 35.594484949999995),"Crowne Plaza Hotels & Resorts Asheville, 1, Resort Drive, 28806, Resort Drive, Asheville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.421899 35.3621031),"Apple Valley Middle School, 43, Fruitland Road, 28792, Fruitland Road, Hendersonville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.19307796114008 35.40777009999999),"Lake Lure Classical Academy, 1058, Island Creek Road, 28746, Island Creek Road, Lake Lure, NC, United States"
POINT (-82.7287356 35.2416032),"Brevard Wesleyan Church, North Broad Street, 28712, North Broad Street, Brevard, NC, United States"
POINT (-82.7287356 35.2416032),"Brevard Wesleyan Church, North Broad Street, 28712, North Broad Street, Brevard, NC, United States"
POINT EMPTY,
POINT (-82.9881187 35.4900441),"Earthworks Frame Gallery, North Main Street, 28786, North Main Street, Waynesville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.5588317 35.5923505),"South French Broad Avenue, 28801, Asheville, North Carolina, United States"
POINT (-82.7340812 35.2375293),"West French Broad Avenue, 28712, Brevard, North Carolina, United States"
POINT EMPTY,
POINT (-82.73404892309009 35.21684905),"Brevard High School, 609, N Country Club Rd, 28712, N Country Club Rd, Brevard, NC, United States"
POINT EMPTY,
POINT (-82.51491854867501 35.48817375),"20, Tuckaway Drive, 28803, Tuckaway Drive, Asheville, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-82.1973193 35.4132635),"Blue Ridge Health - Lake Lure, 146, Nesbitt Ridge, 28746, Nesbitt Ridge, Lake Lure, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-82.82056165041251 35.143618399999994),"Rosman High School, 749, Pickens Highway, 28772, Pickens Highway, Rosman, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-83.44945790438283 35.4255247),"Bryson City Cemetery, Hillside Drive, 28713, Hillside Drive, Bryson City, NC, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
