geometry,address
POINT (-108.49076680508475 45.839693),"100, Annandale Road, 59105, Annandale Road, Billings, MT, United States"
POINT (-112.03361421379573 46.590067250000004),"Cathedral of Saint Helena, North Ewing Street, 59624, North Ewing Street, Helena, MT, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-112.02219419336876 46.6186262),"Denver Mattress Company, 1100, Road Runner Drive, 59602, Road Runner Drive, Helena, MT, United States"
POINT (-108.4651738642516 45.833766350000005),"900, Barrett Road, 59105, Barrett Road, Billings, MT, United States"
POINT EMPTY,
POINT (-108.9636489 45.4880781),"East Front Avenue, 59041, Joliet, Montana, United States"
POINT EMPTY,
POINT (-95.5223795 35.8739091),"Main Street, 74454, Porter, Oklahoma, United States"
POINT (-95.5223795 35.8739091),"Main Street, 74454, Porter, Oklahoma, United States"
POINT (-95.65058 35.9544769),"North Broadway Street, 74429, Coweta, Oklahoma, United States"
POINT EMPTY,
POINT (-95.98157825000001 36.1744709),"Morton Health, 1334, North Lansing Avenue, 74106, North Lansing Avenue, Tulsa, OK, United States"
POINT (-95.93970282530731 36.12825305),"2325, South Harvard Avenue, 74114, South Harvard Avenue, Tulsa, OK, United States"
POINT (-95.9991969 36.1933325),"North Denver Avenue, 74106, Tulsa, Oklahoma, United States"
POINT (-95.358255 35.798622),"North Main Street, 74402, Muskogee, Oklahoma, United States"
POINT (-95.363618 35.752883),"East Martin Luther King Street, 74402, Muskogee, Oklahoma, United States"
POINT (-95.7718234 34.892188),"Elk Drive, 74501, McAlester, Oklahoma, United States"
POINT (-95.5681009 34.8485477),"Pennsylvania Avenue, 74547, Hartshorne, Oklahoma, United States"
POINT (-95.7718234 34.892188),"Elk Drive, 74501, McAlester, Oklahoma, United States"
POINT EMPTY,
POINT (-94.8680005 36.9278786),"South Mickey Mantle Boulevard, 74339, Commerce, Oklahoma, United States"
POINT (-94.7905335 36.4237541),"North Main Street, 74346, Jay, Oklahoma, United States"
POINT (-95.1616213 36.6223985),"South Scraper Street, 74301, Vinita, Oklahoma, United States"
POINT (-95.0949257 36.8738714),"South Commercial Street, Welch, Oklahoma, United States"
POINT EMPTY,
POINT (-96.2413329 35.2367827),"East Central Oklahoma Family Clinic, 109, South Main Street, 74883, South Main Street, Wetumka, Oklahoma, United States"
POINT (-96.0043915 35.4397743),"West Main Street, 74437, Henryetta, Oklahoma, United States"
POINT EMPTY,
POINT (-96.2413329 35.2367827),"East Central Oklahoma Family Clinic, 109, South Main Street, 74883, South Main Street, Wetumka, Oklahoma, United States"
POINT (-96.1395388 34.3690851),"Virginia Avenue, 74525, Atoka, Oklahoma, United States"
POINT EMPTY,
POINT (-96.7187431 34.0049148),"North Main Street, 73439, Kingston, Oklahoma, United States"
POINT (-94.93283850849619 34.39566055),"Kiamichi Family Medical Center, 6026, Battiest Pickens Rd, 74728, Battiest Pickens Rd, Broken Bow, OK, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-95.51121713471579 34.01059665),"Kiamichi Family Medical Center, Inc, 204, East Jackson Street, 74743, East Jackson Street, Hugo, OK, United States"
POINT (-94.73993095 34.0219319),"Kaimichi Family Medical Center, 510, South Park Drive, 74728, South Park Drive, Broken Bow, OK, United States"
POINT (-95.6305617 36.6960183),"South Locust Street, 74048, Nowata, Oklahoma, United States"
POINT (-95.1426164 35.932757),"East Main Street, 74441, Hulbert, Oklahoma, United States"
POINT (-95.1426164 35.932757),"East Main Street, 74441, Hulbert, Oklahoma, United States"
POINT (-94.964613 35.915934),"North Oak Avenue, 74464, Tahlequah, Oklahoma, United States"
POINT (-95.142572 35.933783),"North Elm Street, 74441, Hulbert, Oklahoma, United States"
POINT (-95.3384693 35.7270628),"NEO Health, 1328, South York Street, 74403, South York Street, Muskogee, OK, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-95.3350107 36.2509835),"South Mill Street, 74361, Pryor Creek, Oklahoma, United States"
POINT (-95.1459633 36.2929105),"East Ferry Street, 74365, Salina, Oklahoma, United States"
POINT (-94.962306 35.912552),"East Boone Street, 74464, Tahlequah, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-95.5381047 35.4763982),"West Gentry Avenue, 74426, Checotah, Oklahoma, United States"
POINT (-95.5862743 35.2730621),"Main Street, 74432, Eufaula, Oklahoma, United States"
POINT (-94.980122 35.899087),"Hensley Drive, 74465, Tahlequah, Oklahoma, United States"
POINT EMPTY,
POINT (-94.7847525 35.4597994),"North Holly Street, 74955, Sallisaw, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-94.982768 35.901576),"West 3rd Place, 74464, Tahlequah, Oklahoma, United States"
POINT (-94.982768 35.901576),"West 3rd Place, 74464, Tahlequah, Oklahoma, United States"
POINT (-94.7921588 35.4558064),"South Walnut Street, 74955, Sallisaw, Oklahoma, United States"
POINT (-95.5494616 34.8467691),"Arapahoe Avenue, 74547, Hartshorne, Oklahoma, United States"
POINT (-95.369264 35.1341675),"J Street, 74561, Quinton, Oklahoma, United States"
POINT EMPTY,
POINT (-95.9992035 35.4772171),"N3940 Road, 74437, Henryetta, Oklahoma, United States"
POINT (-95.111152 35.246994),"Central Avenue, 74462, Stigler, Oklahoma, United States"
POINT EMPTY,
POINT (-95.121196 35.253071),"East Main Street, 74462, Stigler, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-95.312056 34.916048),"Southwest 2nd Street, 74578, Wilburton, Oklahoma, United States"
POINT (-89.32548027741473 31.32355225),"Woodbury Square, 111, South 23rd Avenue, 39401, South 23rd Avenue, Hattiesburg, MS, United States"
POINT (-95.524956 35.471559),"West Spaulding Avenue, 74426, Checotah, Oklahoma, United States"
POINT (-95.92204569098416 36.09117399142083),"5008, South Yale Avenue, 74135, South Yale Avenue, Tulsa, Oklahoma, United States"
POINT EMPTY,
POINT (-95.7664575 34.9188226),"East Creek Avenue, 74501, McAlester, Oklahoma, United States"
POINT (-95.121196 35.253071),"East Main Street, 74462, Stigler, Oklahoma, United States"
POINT (-98.3669125 34.898664),"Coblake Street, 73006, Apache, Oklahoma, United States"
POINT (-97.4604434 35.3925254),"East Interstate 240 Service Road, 73135;73149;73150, Oklahoma City, Oklahoma, United States"
POINT (-97.51705877604695 35.4731101),"Oklahoma City National Memorial & Museum, North Harvey Avenue, 73103, North Harvey Avenue, Oklahoma City, Oklahoma, United States"
POINT (-96.3984639 36.4157227),"West Main Street, 74035, Hominy, Oklahoma, United States"
POINT EMPTY,
POINT (-96.703609 36.5782478),"North Main Street, 74637, Fairfax, Oklahoma, United States"
POINT (-98.58498505632996 36.0547438),"Great Salt Plains Health Center - Canton, 310, Walnut Street, 73724, Walnut Street, Canton, OK, United States"
POINT (-98.358407 36.756692),"Oklahoma Avenue, 73728, Cherokee, Oklahoma, United States"
POINT (-97.732373 36.8125454),"North Front Street, 73759, Medford, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-101.22451 36.8631658),"Medical Drive, 73945, Hooker, Oklahoma, United States"
POINT (-101.4746802 36.6918023),"North East Street, 73942, Guymon, Oklahoma, United States"
POINT (-99.914889 34.6956363),"East Sycamore Street, 73550, Hollis, Oklahoma, United States"
POINT (-99.914889 34.6956363),"East Sycamore Street, 73550, Hollis, Oklahoma, United States"
POINT (-98.4337489 35.0975535),"Main Street, 73038, Fort Cobb, Oklahoma, United States"
POINT (-97.59073132744285 35.354037399999996),"World Water Works, 4000, Southwest 113th Street, 73173, Southwest 113th Street, Oklahoma City, OK, United States"
POINT (-97.53420628155013 35.38826195),"Straka Family Health Center, 1025, Straka Terrace, 73139, Straka Terrace, Oklahoma City, OK, United States"
POINT EMPTY,
POINT (-97.54122412051667 35.496315249999995),"Oklahoma City University, Northwest 25th Street, 73106, Northwest 25th Street, Oklahoma City, OK, United States"
POINT (-97.53420628155013 35.38826195),"Straka Family Health Center, 1025, Straka Terrace, 73139, Straka Terrace, Oklahoma City, OK, United States"
POINT (-97.5683242 35.4744117),"General Pershing Boulevard, 73107, Oklahoma City, Oklahoma, United States"
POINT EMPTY,
POINT (-96.6692559 34.7819072),"East Arlington Street, 74820, Ada, Oklahoma, United States"
POINT (-96.6347688 34.7699283),"South Monte Vista Street, 74820, Ada, Oklahoma, United States"
POINT (-96.6522316 34.8179392),"North Country Club Road, 74820, Ada, Oklahoma, United States"
POINT (-96.6692559 34.7819072),"East Arlington Street, 74820, Ada, Oklahoma, United States"
POINT (-96.9677392 34.7966559),"West Smith Street, 74872, Stratford, Oklahoma, United States"
POINT (-96.6692559 34.7819072),"East Arlington Street, 74820, Ada, Oklahoma, United States"
POINT (-96.6347688 34.7699283),"South Monte Vista Street, 74820, Ada, Oklahoma, United States"
POINT (-96.6347688 34.7699283),"South Monte Vista Street, 74820, Ada, Oklahoma, United States"
POINT EMPTY,
POINT (-97.9691882 34.3647235),"Ash Avenue, 73529, Comanche, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-98.62539 34.624641),"West G Avenue, 73527, Cache, Oklahoma, United States"
POINT (-98.476202 34.597033),"68th Street, 73505, Lawton, Oklahoma, United States"
POINT (-98.4032093 34.6034868),"Southwest 10th Street, 73502, Lawton, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-98.378204479044 34.6048735),"Diamondback Harley-Davidson, 301, Southeast Interstate Drive, 73501, Southeast Interstate Drive, Lawton, OK, United States"
POINT (-98.45483648744327 34.6610429),"Avenger Range (AVNG) 1000 Inch Range (KIR), Tank Trail, 73505, Tank Trail, Lawton, Oklahoma, United States"
POINT EMPTY,
POINT (-98.4548419 34.5984436),"Southwest 49th Street, 73505, Lawton, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-98.37988503324708 34.60708585),"Fairfield Inn & Suites, 201, Southeast 7th Street, 73501, Southeast 7th Street, Lawton, OK, United States"
POINT (-97.9578678 34.640526),"South Broadway, 73055, Marlow, Oklahoma, United States"
POINT (-97.1483349 34.1861822),"Walnut Drive West, 73401, Ardmore, Oklahoma, United States"
POINT (-97.6028061 34.8291006),"South Main Street, 73052, Lindsay, Oklahoma, United States"
POINT (-97.6082535 34.8313971),"West Comanche Street, 73052, Lindsay, Oklahoma, United States"
POINT (-97.9354542 35.0475849),"West Iowa Avenue, 73018, Chickasha, Oklahoma, United States"
POINT (-97.4084045 34.8183914),"Williams Street, 73057, Maysville, Oklahoma, United States"
POINT (-97.4304908 35.4494291),"Tinker Diagonal, 73115;73110, Del City, Oklahoma, United States"
POINT (-97.4418321 35.2305384),"East Himes Street, 73069, Norman, Oklahoma, United States"
POINT (-97.4100221 35.2177113),"KREF-AM (Norman), East Alameda Street, 73071, East Alameda Street, Norman, Oklahoma, United States"
POINT EMPTY,
POINT (-97.50997522486222 35.4747242),"Metropolitan Apartment Homes, 800, North Oklahoma Avenue, 73104, North Oklahoma Avenue, Oklahoma City, OK, United States"
POINT (-95.36419735 35.7704489),"300, West Shawnee Street, 74401, West Shawnee Street, Muskogee, OK, United States"
POINT (-97.019256 35.809419),"Santa Fe Avenue, 74832, Carney, Oklahoma, United States"
POINT (-97.251917 35.945082),"North Martin Luther King Jr, 73027, Langston, Oklahoma, United States"
POINT (-97.4764536 35.5369365),"North Martin Luther King Avenue, 73111, Oklahoma City, Oklahoma, United States"
POINT (-96.4933866 35.1608115),"North Mekusukey Avenue, 74884, Wewoka, Oklahoma, United States"
POINT (-97.5373079 35.5596126),"Westchester Drive, 73114, Oklahoma City, Oklahoma, United States"
POINT (-97.54122412051667 35.496315249999995),"Oklahoma City University, Northwest 25th Street, 73106, Northwest 25th Street, Oklahoma City, OK, United States"
POINT (-97.6362702 35.4182651),"South Rockwell Avenue, 73169, Oklahoma City, Oklahoma, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-97.51508150130435 35.46339605),"Paycom Center, 100, West Reno Avenue, 73102, West Reno Avenue, Oklahoma City, OK, United States"
POINT (-97.4905183 35.4831859),"Ashton Place, 73117, Oklahoma City, Oklahoma, United States"
POINT (-97.50853884919707 35.52674405),"The Lincoln at Central Park, 500, Central Park Drive, 73105, Central Park Drive, Oklahoma City, OK, United States"
POINT (-97.5561646 35.4989043),"Life Storage - Oklahoma City, 3000, N Villa Ave, 73107, N Villa Ave, Oklahoma City, OK, United States"
POINT (-97.5830151 35.5249031),"Variety Care, 5320, North Portland Avenue, 73112, North Portland Avenue, Oklahoma City, OK, United States"
POINT (-104.2451698 34.471626),"Fort Sumner High School, E Sumner Avenue, 88119, E Sumner Avenue, Fort Sumner, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.57087099591138 35.0681578),"Emerson Elementary School, 620, Georgia Street Southeast, 87108, Georgia Street Southeast, Albuquerque, NM, United States"
POINT EMPTY,
POINT (-106.647296 35.0834079),"Albuquerque, Central Avenue Southwest, 87102, Central Avenue Southwest, Albuquerque, NM, United States"
POINT (-106.5878223 35.0886159),"First Nations Community Healthsource, 625, Truman Street Northeast, 87110-6443, Truman Street Northeast, Albuquerque, NM, United States"
POINT EMPTY,
POINT (-106.5883443 35.0889488),"NMAS Wellness Center, 634, Manzano Street Northeast, 87110, Manzano Street Northeast, Albuquerque, NM, United States"
POINT (-106.5417003522087 35.0915153),"Grant Middle School, 1111, Easterday Drive Northeast, 87112, Easterday Drive Northeast, Albuquerque, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.24022353794493 34.52386895),"Mountainair Family Health Center, 105, E. Pinon Street, 87036, E. Pinon Street, Mountainair, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-105.6727803 33.3314898),"Eastern New Mexico University - Ruidoso Campus, Sudderth Drive, 88345, Sudderth Drive, Ruidoso, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.547282 35.3108147),"Camino del Pueblo, 87004, Bernalillo, New Mexico, United States"
POINT (-106.547282 35.3108147),"Camino del Pueblo, 87004, Bernalillo, New Mexico, United States"
POINT EMPTY,
POINT (-106.59046885406315 35.12930775),"Lin's Grand Buffet, 4710, Montgomery Boulevard Northeast, 87109, Montgomery Boulevard Northeast, Albuquerque, NM, United States"
POINT (-104.68615988136345 34.944557),"Sierra Mountain Express, 300, Eddy Avenue, 88435, Eddy Avenue, Santa Rosa, NM, United States"
POINT (-105.97255899647185 32.899701),"Sunset Run Grill, 54, McDonald Road, 88310, McDonald Road, Alamogordo, New Mexico, United States"
POINT (-107.7205839 32.2623094),"Deming Municipal Airport, Airport Road, 88030, Airport Road, Deming, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.7463749 32.3605685),"Redbox, 3331, Rinconada Boulevard, 88011, Rinconada Boulevard, Las Cruces, NM, United States"
POINT (-107.2433434 33.1602604),"NM Highway 181, 87938, New Mexico, United States"
POINT EMPTY,
POINT (-107.2324897 33.1406018),"KCHS-AM (Truth or Consequence), McKenzie Road, 87901, McKenzie Road, Truth or Consequences, NM, United States"
POINT (-107.2324897 33.1406018),"KCHS-AM (Truth or Consequence), McKenzie Road, 87901, McKenzie Road, Truth or Consequences, NM, United States"
POINT (-106.80524840788289 32.325906950000004),"1955, North Valley Drive, 88007, North Valley Drive, Las Cruces, New Mexico, United States"
POINT (-106.7648234 32.289155),"1998, Crescent Drive, 88005, Crescent Drive, Las Cruces, NM, United States"
POINT EMPTY,
POINT (-106.76588945270271 32.285701),"535, Monte Vista Avenue, 88005, Monte Vista Avenue, Las Cruces, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.71264733038487 32.303974350000004),"1950, South Sonoma Ranch Boulevard, 88011, South Sonoma Ranch Boulevard, Las Cruces, New Mexico, United States"
POINT (-106.77938893278454 32.305035849999996),"Las Cruces City Government, 575, South Alameda Boulevard, 88005, South Alameda Boulevard, Las Cruces, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.746287 32.3670088),"Bataan Memorial East, 88012, Las Cruces, New Mexico, United States"
POINT EMPTY,
POINT (-106.76566460463833 32.3053738),"760, South Chaparro Street, 88001, South Chaparro Street, Las Cruces, NM, United States"
POINT (-106.7728996 32.2888585),"Calle de Alegra, 88005, Las Cruces, New Mexico, United States"
POINT EMPTY,
POINT (-106.7849557 32.2942033),"Avenida de Mesilla, 88005, Las Cruces, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.74158309856502 34.81278265),"First Choice Community Healthcare, 145, Don Pasqual Road, 87031, Don Pasqual Road, Los Lunas, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-108.70696935548263 32.33827445),"Hidalgo Medical Services, 530, East DeMoss Street, 88045, East DeMoss Street, Lordsburg, New Mexico, United States"
POINT EMPTY,
POINT (-108.5767438 32.9658533),"Gila, Hooker Loop, 88038, Hooker Loop, NM, United States"
POINT EMPTY,
POINT (-108.2756625 32.7797876),"North Pope Street, 88062, Silver City, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-108.26542500779792 32.7970466),"Silver High School, 3200, North Silver Street, 88061, North Silver Street, Silver City, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-104.2225023 32.3939753),"Carlsbad National Bank, South Canal Street, 88220, South Canal Street, Carlsbad, NM, United States"
POINT EMPTY,
POINT (-104.26253714407584 32.4304875),"Carlsbad High School, 3000, West Church Street, 88220, West Church Street, Carlsbad, NM, United States"
POINT (-108.760595825 33.7132211),"Catron County Medical Center, 1, Foster Drive, 87830, Foster Drive, Reserve, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-104.22695981716106 32.4292214),"Albertsons, 202, West Church Street, 88220, West Church Street, Carlsbad, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-106.90707280095 34.07263225),"1200, Hilton Hill Place, 87801, Hilton Hill Place, Socorro, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.910966867051 34.0389706),"Socorro Mental Health, US-60, 87802, US-60, Socorro, NM, United States"
POINT (-106.7833721 32.3059459),"West Amador Avenue, 88005, Las Cruces, New Mexico, United States"
POINT (-106.7833721 32.3059459),"West Amador Avenue, 88005, Las Cruces, New Mexico, United States"
POINT (-106.7833721 32.3059459),"West Amador Avenue, 88005, Las Cruces, New Mexico, United States"
POINT (-106.0819676 35.991421),"Española Bilingual SDA Church, Bond Street, 87532, Bond Street, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.062628 35.9999198),"Wells Fargo, La Joya Street, 87532, La Joya Street, NM, United States"
POINT EMPTY,
POINT (-105.22433206002779 35.5993625),"NMHU Pool, Baca Avenue, 87701, Baca Avenue, Las Vegas, NM, United States"
POINT EMPTY,
POINT (-105.6760315 35.5809514),"75, NM 63, 87552, NM 63, Pecos, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-104.20723 35.9415455),"Roy Medical Clinic, 555, Wagon Mound Highway, 87743, Wagon Mound Highway, Roy, NM, United States"
POINT (-105.9417013120772 35.658094250000005),"3, 3, Calle Medico, 87504, Calle Medico, Santa Fe, NM, United States"
POINT (-105.2330996 35.6148972),"Legion Drive, 87701, Las Vegas, New Mexico, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-105.58262885479543 36.3796661),"Taos Middle School, 235, Paseo del Canon, 87571, Paseo del Canon, Taos, NM, United States"
POINT (-105.781889 36.0396141),"Truchas Baptist Church, County Road 75, 87578, County Road 75, Truchas, NM, United States"
POINT (-104.7055802 36.0087769),"Wagon Mound Medical Clinic, 604, Catron Avenue, 87752, Catron Avenue, Wagon Mound, New Mexico, United States"
POINT (-105.2125529 35.5934343),"Las Vegas, Railroad Avenue, 87701, Railroad Avenue, East Las Vegas, NM, United States"
POINT (-106.729809857318 35.60153835),"Jemez Pueblo Health Clinic, 110, Sheep Springs Way, 87024, Sheep Springs Way, Jemez Pueblo, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-104.51497800000001 33.38244085),"Psychosocial Rehabilitation Program, 1010, South Garden Avenue, 88203, South Garden Avenue, Roswell, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-104.52405483145645 33.3228848),"Allsup's, 6000, South Main Street, 88203, South Main Street, Roswell, NM, United States"
POINT (-103.3474655201317 34.1782939),"Golden Library, 1500, South Avenue K, 88130, South Avenue K, Portales, New Mexico, United States"
POINT (-104.52108 33.4050353),"N Virginia Ave & E 11th St, North Virginia Avenue, 88201, North Virginia Avenue, Roswell, NM, United States"
POINT (-103.22508669529716 34.4122384),"Clovis High School Freshman Academy, 1400, Cameo Street, 88101, Cameo Street, Clovis, New Mexico, United States"
POINT (-103.1921099499549 34.409939800000004),"Parkview Elementary School, 1121, Maple Street, 88101, Maple Street, Clovis, New Mexico, United States"
POINT (-103.21794741440556 34.40254085),"La Casita Elementary School, 400, North Davis Street, 88101, North Davis Street, Clovis, NM, United States"
POINT (-103.1931048 34.3814122),"Lockwood Drive, 88101, Clovis, New Mexico, United States"
POINT (-104.51170138854111 33.42314595),"Goddard High School, 701, East Country Club Road, 88201, East Country Club Road, Roswell, NM, United States"
POINT (-104.52191400000001 33.386427),"Unity Center, East Bland Street, 88201, East Bland Street, Roswell, NM, United States"
POINT (-104.51577039485102 33.38623655),"Working Mothers Day Nursery, 500, East Bland Street, 88203, East Bland Street, Roswell, NM, United States"
POINT (-103.20435336890003 34.415389399999995),"Marshall Middle School, 100, Commerce Way, 88101, Commerce Way, Clovis, New Mexico, United States"
POINT (-103.34779611309719 34.1905437),"Lindsey Steiner Elementary School, 1000, North Avenue M, 88130, North Avenue M, Portales, New Mexico, United States"
POINT EMPTY,
POINT (-104.51710637537114 33.33888625),"Mountain View Middle School, 312, East Mountain View Road, 88203, East Mountain View Road, Roswell, NM, United States"
POINT (-104.50620451978895 33.3860242),"Nancy Lopez Elementary School, 1208, East Bland Street, 88203, East Bland Street, Roswell, NM, United States"
POINT (-104.51359192464993 33.3718186),"Pecos Elementary School, 600, East Hobbs Street, 88203, East Hobbs Street, Roswell, NM, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-106.5764789 36.7050756),"Tierra Amarilla Middle School, NM 531, 87575, NM 531, Tierra Amarilla, NM, United States"
POINT (-106.5526132 36.7071542),"County Road 325, 87575, Tierra Amarilla, New Mexico, United States"
POINT EMPTY,
