geometry,address
POINT (-116.4070998 34.1291217),"Yucca Valley Airport, Sunnyslope Drive, 92284, Sunnyslope Drive, Yucca Valley, CA, United States"
POINT (-116.4708951 34.1126307),"29 Palms Hwy OH South, 92284, Yucca Valley, California, United States"
POINT (-116.0601943 34.1282663),"Split Rock Avenue, Twentynine Palms, California, United States"
POINT (-116.4708951 34.1126307),"29 Palms Hwy OH South, 92284, Yucca Valley, California, United States"
POINT (-117.0261903 34.8955996),"East Buena Vista Street, 92311, Barstow, California, United States"
POINT (-117.0261903 34.8955996),"East Buena Vista Street, 92311, Barstow, California, United States"
POINT (-117.29587747144933 34.5250355),"Victorville Activities Center;Seventh Day Adventist School, Hesperia Road, 92393, Hesperia Road, Victorville, CA, United States"
POINT EMPTY,
POINT (-117.0221996 34.8933131),"Mountain View Street, 92311, Barstow, California, United States"
POINT (-117.4077773 34.5792498),"Bartlett Avenue, 92301, Adelanto, California, United States"
POINT (-117.190958 34.5295891),"Thunderbird Rd & Navajo Rd, Thunderbird Road, 92308, Thunderbird Road, Apple Valley, California, United States"
POINT EMPTY,
POINT (-117.18795245155422 34.46644245),"Apple Valley High School, Oso Road, 92308, Oso Road, Apple Valley, California, United States"
POINT EMPTY,
POINT (-117.18795245155422 34.46644245),"Apple Valley High School, Oso Road, 92308, Oso Road, Apple Valley, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-117.4077773 34.5792498),"Bartlett Avenue, 92301, Adelanto, California, United States"
POINT (-117.4077773 34.5792498),"Bartlett Avenue, 92301, Adelanto, California, United States"
POINT (-117.4077773 34.5792498),"Bartlett Avenue, 92301, Adelanto, California, United States"
POINT (-119.761258 34.439751),"4141, State Street, 93110, State Street, Santa Barbara, CA, United States"
POINT (-119.5139443 34.3951962),"Carpinteria Avenue, 93013, Carpinteria, California, United States"
POINT (-119.2257882857305 34.27889935),"Foothill Technology High School, 100, Day Road, 93003, Day Road, Ventura, CA, United States"
POINT (-119.16728782828618 34.2951803),"200, Tuolumne Avenue, 93004, Tuolumne Avenue, Ventura, CA, United States"
POINT (-119.16728782828618 34.2951803),"200, Tuolumne Avenue, 93004, Tuolumne Avenue, Ventura, CA, United States"
POINT (-119.16728782828618 34.2951803),"200, Tuolumne Avenue, 93004, Tuolumne Avenue, Ventura, CA, United States"
POINT (-119.2656442 34.44238),"Ojai Trolley Stop, Maricopa HWY at Nordhoff HS, Maricopa Highway, 93023, Maricopa Highway, Ojai, CA, United States"
POINT (-120.4539086 34.9278766),"Blosser Road, 93458, Santa Maria, California, United States"
POINT (-120.448797 34.970911),"Williams Street, 93458, Santa Maria, California, United States"
POINT (-120.4539086 34.9278766),"Blosser Road, 93458, Santa Maria, California, United States"
POINT (-120.444608 34.9569224),"North Santa Maria, 93458, Santa Maria, California, United States"
POINT (-120.4539086 34.9278766),"Blosser Road, 93458, Santa Maria, California, United States"
POINT (-120.4539086 34.9278766),"Blosser Road, 93458, Santa Maria, California, United States"
POINT (-120.45551617973354 34.8994719),"Santa Maria Public Airport, Liberator Street, 93455, Liberator Street, Santa Maria, CA, United States"
POINT (-120.5788188811643 35.11504425),"Arroyo Grande High School, El Camino Real, 93420, El Camino Real, Arroyo Grande, CA, United States"
POINT (-120.60826690851462 35.1039983),"2120, Wilmar Avenue, 93445, Wilmar Avenue, Oceano, California, United States"
POINT (-119.6860459 34.9465835),"New Cuyama, 93254, California, United States"
POINT (-120.67672469554019 35.246658999999994),"40, Mariposa Drive, 93401, Mariposa Drive, San Luis Obispo, CA, United States"
POINT (-120.4355844 34.9749682),"North Broadway, 93454, Santa Maria, California, United States"
POINT (-120.43394196378598 34.9511989),"Santa Maria Town Center Mall, Cook Street, 93454, Cook Street, Santa Maria, California, United States"
POINT (-120.57856444973994 35.11976855),"260, Station Way, 93421, Station Way, Arroyo Grande, California, United States"
POINT (-120.4355844 34.9749682),"North Broadway, 93454, Santa Maria, California, United States"
POINT (-120.64802682936048 35.29470965),"201, Buena Vista Avenue, 93405, Buena Vista Avenue, San Luis Obispo, CA, United States"
POINT (-120.430877 34.9460601),"Santa Maria Transit Center, Miller Street, 93454, Miller Street, Santa Maria, California, United States"
POINT (-120.4539086 34.9278766),"Blosser Road, 93458, Santa Maria, California, United States"
POINT (-120.5672647 34.957474),"West Main Street, 93434, Guadalupe, California, United States"
POINT (-120.4603333 34.6390391),"West Ocean Avenue, 93436, Lompoc, California, United States"
POINT (-120.26591046240952 34.7379311),"Los Alamos, 93440, California, United States"
POINT (-120.66659725102646 35.27040565),"260, Branch Street, 93401, Branch Street, San Luis Obispo, CA, United States"
POINT (-120.45551617973354 34.8994719),"Santa Maria Public Airport, Liberator Street, 93455, Liberator Street, Santa Maria, CA, United States"
POINT (-120.43294599857009 34.961052499999994),"Alvin Elementary School, 301, East Alvin Avenue, 93454, East Alvin Avenue, Santa Maria, California, United States"
POINT (-120.43394196378598 34.9511989),"Santa Maria Town Center Mall, Cook Street, 93454, Cook Street, Santa Maria, California, United States"
POINT (-120.73085948513067 35.18129395),"Lachen Tara Apartments, 240, Ocean Oaks Lane, 93424, Ocean Oaks Lane, Avila Beach, CA, United States"
POINT (-120.5788188811643 35.11504425),"Arroyo Grande High School, El Camino Real, 93420, El Camino Real, Arroyo Grande, CA, United States"
POINT (-120.4987845171678 35.02701295),"Nipomo Health Center, 150, Tejas Place, 93444, Tejas Place, Nipomo, California, United States"
POINT (-119.24975305116826 34.448651749999996),"Bart's Books, 302, West Matilija Street, 93023, West Matilija Street, Ojai, CA, United States"
POINT (-119.24963113692809 34.27846195),"Loma Vista Elementary School, Loma Vista Rd, 93003, Loma Vista Rd, Ventura, California, California, United States"
POINT (-119.302863 34.2797745),"West Ventura Urgent Care, 133, West Santa Clara Street, 93001, West Santa Clara Street, Ventura, CA, United States"
POINT (-119.728708 34.433321),"302, Santa Anita Road, 93105, Santa Anita Road, Santa Barbara, California, United States"
POINT (-119.691238 34.430345),"923, North Milpas Street, 93103, North Milpas Street, Santa Barbara, California, United States"
POINT (-119.691051 34.430209),"915, North Milpas Street, 93103, North Milpas Street, Santa Barbara, CA, United States"
POINT (-119.812491 34.442397),"Calle Real, 93111, Goleta, California, United States"
POINT (-119.822045 34.4362815),"Goleta Neighborhood Dental Clinic, 164, Kinman Avenue, 93117, Kinman Avenue, Goleta, California, United States"
POINT (-119.8564414 34.4118148),"Community Room, 970, Embarcadero del Mar, 93117, Embarcadero del Mar, Isla Vista, CA, United States"
POINT EMPTY,
POINT (-119.716057 34.419249),"628, West Micheltorena Street, 93101, West Micheltorena Street, Santa Barbara, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-120.470575 34.640765),"North R Street, 93436, Lompoc, California, United States"
POINT (-119.6320753 34.4366626),"Montecito, 93108, California, United States"
POINT (-119.5181414 34.3959845),"Walnut Avenue, 93013, Carpinteria, California, United States"
POINT (-119.6775134 34.4252841),"1111, East Mason Street, 93103, East Mason Street, Santa Barbara, California, United States"
POINT (-120.4494935 34.9432675),"West Morrison Avenue, 93458, Santa Maria, California, United States"
POINT (-120.465477 34.642309),"North N Street, 93436, Lompoc, California, United States"
POINT (-119.676574 34.418905),"816, Cacique Street, 93103, Cacique Street, Santa Barbara, California, United States"
POINT (-120.4494935 34.9432675),"West Morrison Avenue, 93458, Santa Maria, California, United States"
POINT (-119.70194008870968 34.430367000000004),"423, East Sola Street, 93101, East Sola Street, Santa Barbara, CA, United States"
POINT (-120.430877 34.9460601),"Santa Maria Transit Center, Miller Street, 93454, Miller Street, Santa Maria, California, United States"
POINT (-119.776846 34.451534),"Camino del Remedio, 93110, California, United States"
POINT (-119.684404 34.419223),"535, East Yanonali Street, 93103, East Yanonali Street, Santa Barbara, CA, United States"
POINT (-120.419996 34.957254),"East Tunnell Street, 93454, Santa Maria, California, United States"
POINT (-119.702214 34.430461),"425, East Sola Street, 93101, East Sola Street, Santa Barbara, CA, United States"
POINT (-120.510488 34.661381),"West Central Avenue, 93436, Lompoc, California, United States"
POINT (-116.4997506 33.9784627),"North Palm Drive, 92240, Desert Hot Springs, California, United States"
POINT (0.5788855 42.7943661),"Route Thermale n°1, 31110, Cazarilh-Laspènes, Occitanie, France"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-116.1815688 33.6818354),"1st Street, 92236, Coachella, California, United States"
POINT (-116.5114703 33.9614483),"Pierson Boulevard, 92240, Desert Hot Springs, California, United States"
POINT (-116.5145376 33.9751187),"Cholla Drive, 92240, Desert Hot Springs, California, United States"
POINT (-116.2169713 33.7112705),"Date Avenue, 92201, Indio, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-116.958985 33.8014009),"San Jacinto Avenue, 92583, San Jacinto, California, United States"
POINT EMPTY,
POINT (-116.2344586 33.7142082),"Highway 111, 92201, Indio, California, United States"
POINT (-114.6489606 33.6101045),"West Hobsonway, 92225, Blythe, California, United States"
POINT (-115.519907230667 32.977742199999994),"Caltrans Brawley Maintenance Station, 200 South Palm Avenue, 92227-2700, 200 South Palm Avenue, Brawley, California, United States"
POINT (-115.5496835 32.9730994),"West K Street, 92227, Brawley, California, United States"
POINT EMPTY,
POINT (-116.18280712230337 33.68246875),"50249, Cesar Chavez Street, 92236, Cesar Chavez Street, Coachella, CA, United States"
POINT (-115.5650238 32.7671043),"Danenberg Drive, 92243, El Centro, California, United States"
POINT (-116.9695098 33.7475529),"East Florida Avenue, 92543, Hemet, California, United States"
POINT (-116.0748977 33.5693165),"66th Avenue, 92254, Mecca, California, United States"
POINT (-116.0748977 33.5693165),"66th Avenue, 92254, Mecca, California, United States"
POINT (-115.5776455 33.284017),"Niland-Geyser, 92257, California, United States"
POINT (-115.9718082 33.2751182),"South Marina Drive, 1289, South Marina Drive, 92275, South Marina Drive, Salton City, CA, United States"
POINT (-114.6286715 32.7370787),"Winterhaven Drive, 85364, Winterhaven, California, United States"
POINT (-116.85390031764818 33.9278736),"Caltrans Banning Maintenance Station, 2033 E Ramsey Street, 92220, 2033 E Ramsey Street, Banning, California, United States"
POINT (-116.9639127 33.7508535),"Hemet Adult School, 831, East Devonshire Avenue, 92543, East Devonshire Avenue, Hemet, California, United States"
POINT EMPTY,
POINT (-116.9803222 33.7293731),"West Stetson Avenue, 92543, Hemet, California, United States"
POINT (-116.969527 33.7511693),"East Devonshire Avenue, 92543, Hemet, California, United States"
POINT (-116.9687923 33.8109436),"North Ann Street, 92583, San Jacinto, California, United States"
POINT (-116.8816 33.9370825),"North 4th Street, 92220, Banning, California, United States"
POINT EMPTY,
POINT (-116.9656006 33.7868316),"South Grand Army Avenue, 92583, San Jacinto, California, United States"
POINT (-117.0401459 33.7924113),"465, Hunal Circle, 92582, Hunal Circle, San Jacinto, CA, United States"
POINT EMPTY,
POINT (-116.94622919979179 33.92998915),"Walgreens, Ramsey Street, 92220, Ramsey Street, Banning, California, United States"
POINT EMPTY,
POINT (-116.970618 33.750504),"North Harvard Street, 92543, Hemet, California, United States"
POINT (-116.2208693 33.7121931),"Oasis Street, 92201, Indio, California, United States"
POINT (-116.2208693 33.7121931),"Oasis Street, 92201, Indio, California, United States"
POINT (-114.6489606 33.6101045),"West Hobsonway, 92225, Blythe, California, United States"
POINT (-114.6489606 33.6101045),"West Hobsonway, 92225, Blythe, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-114.61779 34.8368247),"Bailey Avenue, 92363, Needles, California, United States"
POINT (-116.976966 33.7909474),"North Palomar Avenue, 92583, San Jacinto, California, United States"
POINT (-119.16238338918083 34.16978575),"Channel Islands High School, 1400, Raiders Way, 93033, Raiders Way, Oxnard, California, United States"
POINT (-119.177497 34.2263834),"Vineyard Avenue, 93036, Oxnard, California, United States"
POINT (-118.9133721 34.3987666),"Central Avenue, 93016, Fillmore, California, United States"
POINT (-119.17760609999999 34.219428750000006),"Masters Donuts, 339 W Gonzales Rd, 93036, 339 W Gonzales Rd, Oxnard, California, United States"
POINT EMPTY,
POINT (-119.17945545915882 34.178306649999996),"Santa Clara High School, West Laurel Street, 93033, West Laurel Street, Oxnard, California, United States"
POINT (-118.91183 34.183671),"Newbury Park, 91320, Thousand Oaks, California, United States"
POINT (-118.91183 34.183671),"Newbury Park, 91320, Thousand Oaks, California, United States"
POINT EMPTY,
POINT (-119.17597 34.196337),"Meta Street, 93031, Oxnard, California, United States"
POINT (-119.06263410187486 34.3467751),"Santa Paula Airport, East Santa Maria Street, 93060, East Santa Maria Street, Santa Paula, CA, United States"
POINT EMPTY,
POINT (-118.91183 34.183671),"Newbury Park, 91320, Thousand Oaks, California, United States"
POINT (-119.0646618 34.2212279),"Paseo Camarillo, 93010, Camarillo, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.9133721 34.3987666),"Central Avenue, 93016, Fillmore, California, United States"
POINT (-118.9133721 34.3987666),"Central Avenue, 93016, Fillmore, California, United States"
POINT (-118.92170860243846 34.40239975),"Fillmore Middle School, 543, A Street, 93015, A Street, Fillmore, CA, United States"
POINT (-119.0763171 34.2070334),"Airport Way, 93010, Camarillo, California, United States"
POINT (-119.0756847 34.2081375),"Horizon Way, 93010, Camarillo, California, United States"
POINT (-119.18232634980193 34.15909655),"Hueneme High School, 500, West Bard Road, 93033, West Bard Road, Oxnard, California, United States"
POINT (-118.89750319737688 34.27091015),"Moorpark High School, 4500, Tierra Rejada Road, 93021, Tierra Rejada Road, Moorpark, CA, United States"
POINT (-119.17089591494347 34.21813135),"Administration Building, 600, East Gonzales Road, 93036, East Gonzales Road, oxnard, CA, United States"
POINT (-119.072538 34.351911),"North Palm Avenue, 93060, Santa Paula, California, United States"
POINT (-119.1581968 34.2591709),"Central Avenue, 93036, Oxnard, California, United States"
POINT (-118.909011 34.40132),"Mountain View Street, 93016, Fillmore, California, United States"
POINT (-118.91636 34.400338),"Sespe Avenue, 93016, Fillmore, California, United States"
POINT (-118.877032 34.1790037),"West Thousand Oaks Boulevard, 91360, Thousand Oaks, California, United States"
POINT (-118.90960350741923 34.39897025),"Fillmore and Western Railway Museum, Clay Street, 93016, Clay Street, Fillmore, California, United States"
POINT (-119.1582087 34.2197607),"North Rose Avenue, 93036, Oxnard, California, United States"
POINT (-119.23304382840631 34.17524905),"Hollywood Beach Seaside Mobile Home Park, 4501, West Channel Islands Boulevard, 93035, West Channel Islands Boulevard, Oxnard, CA, United States"
POINT (-119.1760976 34.1994386),"Oxnard, East 4th Street, 93031, East 4th Street, Oxnard, CA, United States"
POINT EMPTY,
POINT (-119.12637542499999 34.20321055),"Shell, 100, North Del Norte Boulevard, 93030, North Del Norte Boulevard, Oxnard, CA, United States"
POINT EMPTY,
POINT (-72.527532 41.7870168),"110, Oxford Street, 06042, Oxford Street, Manchester, CT, United States"
POINT EMPTY,
POINT (-119.06263410187486 34.3467751),"Santa Paula Airport, East Santa Maria Street, 93060, East Santa Maria Street, Santa Paula, CA, United States"
POINT (-119.06263410187486 34.3467751),"Santa Paula Airport, East Santa Maria Street, 93060, East Santa Maria Street, Santa Paula, CA, United States"
POINT (-119.0725167 34.3461438),"West Harvard Boulevard, 93060, Santa Paula, California, United States"
POINT (-118.7776412 34.271668),"East Los Angeles Avenue, 93065, Simi Valley, California, United States"
POINT (-118.1196007 34.5908349),"Palmdale, 6th Street East, 93550, 6th Street East, Palmdale, California, United States"
POINT (-118.1196007 34.5908349),"Palmdale, 6th Street East, 93550, 6th Street East, Palmdale, California, United States"
POINT (-118.1226485 34.6759251),"Gingham Avenue, 93534, Lancaster, California, United States"
POINT (-118.1226485 34.6759251),"Gingham Avenue, 93534, Lancaster, California, United States"
POINT (-118.12960781351678 34.6707619),"104, East Avenue K 4, 93535, East Avenue K 4, Lancaster, CA, United States"
POINT (-118.1226485 34.6759251),"Gingham Avenue, 93534, Lancaster, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-118.07449404997865 34.5796026),"Pep Boys, East Palmdale Blvd, 93550, East Palmdale Blvd, Palmdale, California, United States"
POINT (-118.5507735644383 34.39791645),"23763, Via Kannela, 91355, Via Kannela, Valencia, CA, United States"
POINT (-118.5638649 34.3785006),"Lyons Avenue, 91355, Santa Clarita, California, United States"
POINT (-118.4863821 34.4172354),"Rainbow Glen Drive, 91351, Santa Clarita, California, United States"
POINT (-118.4763971 34.4157794),"Soledad Canyon Road, 91351, Santa Clarita, California, United States"
POINT (-118.07449404997865 34.5796026),"Pep Boys, East Palmdale Blvd, 93550, East Palmdale Blvd, Palmdale, California, United States"
POINT (-118.56667244148424 34.39231695),"California Institute of the Arts, 24700, McBean Parkway, 91355, McBean Parkway, Valencia, CA, United States"
POINT (-118.4720281 34.4233293),"Canyon Country, 91351, Santa Clarita, California, United States"
POINT (-118.5651016 34.3947193),"Rockwell Canyon Road, 91355, Santa Clarita, California, United States"
POINT (-118.5280416 34.3771776),"Newhall Avenue, 91321, Santa Clarita, California, United States"
POINT EMPTY,
POINT (0.4714555 40.4683146),"Farmacia Mateu, 103, Carrer de Sant Francesc, 12500, Carrer de Sant Francesc, Vinaròs, Comunitat Valenciana, España"
POINT (-118.14714801553399 34.6975269),"907, West Lancaster Boulevard, 93534, West Lancaster Boulevard, Lancaster, CA, United States"
POINT (-118.07449404997865 34.5796026),"Pep Boys, East Palmdale Blvd, 93550, East Palmdale Blvd, Palmdale, California, United States"
POINT (-118.227695 34.209219),"Montrose Avenue, 91020, California, United States"
POINT EMPTY,
POINT (-118.1409504 34.0434746),"Atlantic Boulevard Frontage Road, 91754, Monterey Park, California, United States"
POINT (-118.0926736 34.1034064),"East Las Tunas Drive, 91778, San Gabriel, California, United States"
POINT (-118.0926736 34.1034064),"East Las Tunas Drive, 91778, San Gabriel, California, United States"
POINT (-118.0926736 34.1034064),"East Las Tunas Drive, 91778, San Gabriel, California, United States"
POINT EMPTY,
POINT (-118.1268649 34.0933978),"106, South First Street, 91802, South First Street, Alhambra, California, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-117.64785686314883 34.06498685),"Civic Center Community Conservation Park, 303, East B Street, 91764, East B Street, Ontario, CA, United States"
POINT (-118.0926736 34.1034064),"East Las Tunas Drive, 91778, San Gabriel, California, United States"
POINT (-118.15224362882289 34.133226050000005),"Huntington Hospital, 100, West California Boulevard, 91105, West California Boulevard, Pasadena, CA, United States"
POINT (-118.15224362882289 34.133226050000005),"Huntington Hospital, 100, West California Boulevard, 91105, West California Boulevard, Pasadena, CA, United States"
